player_id,player_name,team_name,competition_name,season,xg,npxg,games,goals,assists,minutes,pens_att,position,xg_per90,cards_red,pens_made,xg_assist,goals_pens,npxg_per90,goals_per90,minutes_90s,nationality,cards_yellow,games_starts,assists_per90,goals_assists,npxg_xg_assist,xg_assist_per90,goals_pens_per90,progressive_passes,xg_xg_assist_per90,goals_assists_per90,progressive_carries,npxg_xg_assist_per90,goals_assists_pens_per90,progressive_passes_received,gk_ties,gk_wins,gk_games,gk_saves,gk_losses,gk_minutes,gk_pens_att,gk_save_pct,gk_pens_saved,gk_pens_missed,gk_clean_sheets,gk_games_starts,gk_pens_allowed,gk_goals_against,gk_pens_save_pct,gk_clean_sheets_pct,gk_goals_against_per90,gk_shots_on_target_against,gk_psxg,gk_passes,gk_crosses,gk_psxg_net,gk_goal_kicks,gk_passes_throws,gk_psxg_net_per90,gk_crosses_stopped,gk_passes_launched,gk_own_goals_against,gk_passes_length_avg,gk_crosses_stopped_pct,gk_passes_pct_launched,gk_pct_passes_launched,gk_goal_kick_length_avg,gk_free_kick_goals_against,gk_pct_goal_kicks_launched,gk_avg_distance_def_actions,gk_corner_kick_goals_against,gk_passes_completed_launched,gk_def_actions_outside_pen_area,gk_psnpxg_per_shot_on_target_against,gk_def_actions_outside_pen_area_per90,shots,xg_net,npxg_net,shots_per90,npxg_per_shot,goals_per_shot,shots_on_target,shots_free_kicks,shots_on_target_pct,average_shot_distance,shots_on_target_per90,goals_per_shot_on_target,gca,sca,gca_per90,gca_shots,sca_per90,sca_shots,gca_fouled,sca_fouled,gca_defense,sca_defense,gca_take_ons,sca_take_ons,gca_passes_dead,gca_passes_live,sca_passes_dead,sca_passes_live,passes,pass_xa,passes_pct,passes_long,passes_short,passes_medium,xg_assist_net,assisted_shots,passes_pct_long,passes_completed,passes_pct_short,passes_pct_medium,passes_completed_long,passes_total_distance,passes_completed_short,passes_completed_medium,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_progressive_distance,crosses,throw_ins,passes_dead,passes_live,corner_kicks,through_balls,passes_blocked,corner_kicks_in,passes_offsides,passes_switches,corner_kicks_out,passes_free_kicks,corner_kicks_straight,blocks,errors,tackles,challenges,clearances,tackles_won,blocked_shots,interceptions,blocked_passes,challenges_lost,tackles_att_3rd,tackles_def_3rd,tackles_mid_3rd,challenge_tackles,challenge_tackles_pct,tackles_interceptions,fouls,fouled,offsides,pens_won,own_goals,aerials_won,aerials_lost,pens_conceded,aerials_won_pct,ball_recoveries,cards_yellow_red,carries,touches,take_ons,miscontrols,dispossessed,take_ons_won,passes_received,touches_att_3rd,touches_def_3rd,touches_mid_3rd,carries_distance,take_ons_tackled,take_ons_won_pct,touches_live_ball,take_ons_tackled_pct,touches_att_pen_area,touches_def_pen_area,carries_into_final_third,carries_into_penalty_area,carries_progressive_distance,on_xg_for,games_subs,plus_minus,minutes_pct,unused_subs,on_goals_for,on_xg_against,xg_plus_minus,games_complete,minutes_per_sub,plus_minus_wowy,points_per_game,minutes_per_game,on_goals_against,plus_minus_per90,minutes_per_start,xg_plus_minus_wowy,xg_plus_minus_per90
a8748947,Tom Cairney,Fulham,Premier-League,2024-2025,0.1,0.1,19,1,0,438,0,MF,0.03,1,0,0.7,1,0.03,0.21,4.9,SCO,2,2,0.00,1,0.9,0.14,0.21,45,0.17,0.21,13,0.17,0.21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,+0.9,+0.9,0.82,0.04,0.25,1,1,25.0,23.5,0.21,1.00,2,24,0.41,0,4.91,0,0,1,0,0,0,0,0,2,1,22,470,0.9,92.1,33,252,173,-0.7,8,78.8,433,94.4,95.4,26,6800,238,165,43,7,3,1478,12,1,18,452,3,0,7,0,0,0,3,10,0,4,1,10,7,1,5,1,4,3,3,4,4,2,4,57.1,14,7,16,0,0,0,4,6,0,40.0,36,0,343,506,11,4,3,4,417,169,69,275,1676,3,36.4,506,27.3,7,5,15,3,807,8.0,17,+4,16.2,8,12,6.2,+1.8,0,18,+0.82,1.26,23,8,+0.82,68,+0.22,+0.37
928a4a61,Jens Cajuste,Ipswich Town,Premier-League,2024-2025,0.4,0.4,23,1,0,"1,524",0,MF,0.02,0,0,0.4,1,0.02,0.06,16.9,SWE,2,20,0.00,1,0.8,0.02,0.06,41,0.05,0.06,23,0.05,0.06,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,+0.6,+0.6,0.47,0.05,0.13,1,0,12.5,20.9,0.06,1.00,1,25,0.06,0,1.48,0,0,0,0,0,1,3,0,0,2,20,606,0.4,83.0,49,261,270,-0.4,9,49.0,503,89.3,86.7,24,8280,233,234,40,3,0,1686,8,30,51,555,0,1,9,0,0,4,0,21,0,18,2,36,43,26,18,5,20,13,26,1,15,20,17,39.5,56,20,19,0,0,0,8,16,0,33.3,85,0,363,780,38,16,11,22,453,166,219,407,2036,11,57.9,780,28.9,11,45,20,3,1094,18.9,3,-16,56.4,2,20,34.5,-15.6,2,10,+0.36,0.78,66,36,-0.94,75,+0.25,-0.92
aded8e6f,Riccardo Calafiori,Arsenal,Premier-League,2024-2025,0.9,0.9,17,2,1,925,0,DF,0.08,0,0,0.3,2,0.08,0.19,10.3,ITA,4,11,0.10,3,1.1,0.03,0.19,54,0.11,0.29,21,0.11,0.29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,+1.1,+1.1,0.97,0.09,0.20,6,0,60.0,14.1,0.58,0.33,2,13,0.19,0,1.26,1,0,0,0,0,0,1,0,2,0,11,526,0.7,85.4,28,297,175,+0.7,6,67.9,449,91.6,85.7,19,6549,272,150,40,9,1,1644,11,58,65,460,0,0,11,0,1,2,0,7,0,12,0,26,29,25,18,6,9,6,11,2,15,9,18,62.1,35,16,6,3,0,0,22,13,0,62.9,30,0,291,628,13,11,5,9,377,222,161,249,1572,3,69.2,628,23.1,29,30,12,3,839,20.2,6,+14,34.3,3,26,9.7,+10.5,3,23,+0.55,2.06,54,12,+1.36,72,+0.49,+1.02
59e6e5bf,Dominic Calvert-Lewin,Everton,Premier-League,2024-2025,6.1,6.1,22,3,1,"1,574",0,FW,0.35,0,0,0.6,3,0.35,0.17,17.5,ENG,2,19,0.06,4,6.7,0.04,0.17,19,0.39,0.23,22,0.39,0.23,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,-3.1,-3.1,2.63,0.13,0.07,17,0,37.0,12.3,0.97,0.18,4,25,0.23,0,1.43,2,1,3,0,2,2,4,0,1,0,14,278,0.7,62.6,8,180,60,+0.4,7,37.5,174,70.0,58.3,3,2035,126,35,19,5,1,488,6,1,2,276,0,0,12,0,0,1,0,0,0,6,0,9,6,18,7,2,6,4,4,4,1,4,2,33.3,15,27,22,27,0,0,83,79,0,51.2,32,0,268,491,25,71,32,10,402,254,38,204,1398,13,40.0,491,52.0,82,21,8,16,444,17.5,3,0,58.3,0,17,23.5,-6.0,8,35,+0.40,1.05,72,17,0.00,77,-0.46,-0.34
b4a014b1,Diego Carlos,Aston Villa,Premier-League,2024-2025,0.6,0.6,10,0,0,830,0,DF,0.07,0,0,0.0,0,0.07,0.00,9.2,BRA,1,8,0.00,0,0.6,0.00,0.00,34,0.07,0.00,3,0.07,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-0.6,-0.6,0.43,0.16,0.00,1,0,25.0,6.7,0.11,0.00,0,4,0.00,0,0.43,1,0,0,0,0,0,0,0,0,0,3,603,0.1,88.6,83,151,362,0.0,0,65.1,534,91.4,94.2,54,10941,138,341,23,1,0,4103,0,0,25,575,0,0,0,0,3,6,0,17,0,13,2,8,6,36,3,7,5,6,2,1,6,1,4,66.7,13,11,1,1,0,0,11,10,0,52.4,36,0,419,674,2,1,2,2,481,15,331,330,2133,0,100.0,674,0.0,6,86,3,0,1162,13.8,2,-1,30.7,7,14,11.8,+2.0,8,55,-0.11,1.30,83,15,-0.11,90,+0.24,+0.22
966e28d0,Fabio Carvalho,Brentford,Premier-League,2024-2025,2.5,2.5,19,2,1,455,0,"FW,MF",0.49,0,0,0.7,2,0.49,0.40,5.1,POR,1,3,0.20,3,3.2,0.13,0.40,17,0.62,0.59,9,0.62,0.59,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,-0.5,-0.5,2.37,0.21,0.17,5,0,41.7,14.7,0.99,0.40,1,10,0.20,0,1.97,2,0,0,0,0,0,1,0,1,0,7,178,0.6,70.8,18,94,45,+0.3,4,38.9,126,83.0,71.1,7,1755,78,32,11,5,1,442,10,1,14,163,7,2,7,3,1,0,0,4,0,6,0,13,13,2,9,1,3,5,7,5,4,4,6,46.2,16,5,10,1,0,0,2,6,0,25.0,30,0,137,247,14,13,8,2,145,113,44,91,698,10,14.3,247,71.4,22,4,3,0,356,6.5,16,-5,16.9,6,9,11.2,-4.7,0,13,-1.35,1.47,24,14,-0.99,81,-1.10,-0.92
4d224fe8,Casemiro,Manchester Utd,Premier-League,2024-2025,1.4,1.4,20,1,0,"1,181",0,MF,0.11,0,0,2.2,1,0.11,0.08,13.1,BRA,3,14,0.00,1,3.6,0.17,0.08,64,0.28,0.08,4,0.28,0.08,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,-0.4,-0.4,1.98,0.05,0.04,7,0,26.9,19.3,0.53,0.14,3,48,0.23,0,3.66,2,0,0,0,0,0,0,0,3,1,45,770,1.9,79.1,87,330,294,-2.2,19,60.9,609,87.0,84.4,53,10175,287,248,62,19,6,3179,18,2,17,746,0,7,18,0,7,7,0,15,0,32,3,63,59,45,36,10,10,22,25,9,36,18,34,57.6,73,14,17,3,0,0,27,14,0,65.9,79,0,519,981,6,9,10,3,634,201,284,503,1633,3,50.0,981,50.0,33,64,9,0,744,17.8,6,-3,43.7,10,16,21.1,-3.2,5,22,-0.17,1.30,59,19,-0.23,75,-0.18,-0.25
cd4b2c5f,Kaelan Casey,West Ham,Premier-League,2024-2025,0.0,0.0,1,0,0,1,0,DF,0.00,0,0,0.0,0,0.00,0.00,0.0,ENG,0,0,0.00,0,0.0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.00,,,0,0,,,0.00,,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,0.0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,100.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,1,,0,1,0,0,0,0.1,1,0,0.0,7,0,0.1,0.0,0,1,+0.57,1.00,1,0,0.00,,+2.09,+1.74
2389cdc2,Matty Cash,Aston Villa,Premier-League,2024-2025,0.3,0.3,20,1,1,"1,476",0,DF,0.02,0,0,1.1,1,0.02,0.06,16.4,POL,6,17,0.06,2,1.3,0.07,0.06,32,0.08,0.12,39,0.08,0.12,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,+0.7,+0.7,0.49,0.03,0.13,4,0,50.0,17.6,0.24,0.25,2,18,0.12,0,1.10,0,0,0,0,0,0,1,0,2,1,16,670,1.1,78.1,65,288,283,-0.1,10,47.7,523,89.6,78.8,31,8602,258,223,32,5,4,2612,23,106,121,549,0,0,15,0,0,1,0,15,0,16,2,41,29,44,23,5,20,11,10,2,23,16,19,65.5,61,22,13,1,0,0,17,17,2,50.0,50,0,413,837,32,14,6,15,472,203,304,340,2711,14,46.9,837,43.8,33,59,31,4,1381,22.1,3,+6,54.7,1,24,21.3,+0.8,11,38,+0.88,1.65,74,18,+0.37,80,0.00,+0.05
f557c3b8,Eiran Cashin,Brighton,Premier-League,2024-2025,0.0,0.0,1,0,0,19,0,DF,0.00,0,0,0.0,0,0.00,0.00,0.2,IRL,0,0,0.00,0,0.0,0.00,0.00,5,0.00,0.00,0,0.00,0.00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.00,,,0,0,,,0.00,,0,1,0.00,0,4.74,0,0,0,0,0,0,0,0,0,0,1,26,0.0,84.6,4,10,12,0.0,0,25.0,22,90.0,100.0,1,391,9,12,4,0,0,187,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,2,1,0,66.7,1,0,19,30,1,0,0,0,23,2,9,19,131,1,0.0,30,100.0,0,2,0,0,99,0.4,1,-2,0.7,4,0,0.4,0.0,0,19,-9.64,0.00,19,2,-9.47,,-0.28,-0.20
197640fd,Timothy Castagne,Fulham,Premier-League,2024-2025,0.4,0.4,20,0,1,"1,432",0,DF,0.02,0,0,1.2,0,0.02,0.00,15.9,BEL,1,15,0.06,1,1.6,0.08,0.00,57,0.10,0.06,16,0.10,0.06,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-0.4,-0.4,0.50,0.05,0.00,3,0,37.5,14.0,0.19,0.00,2,23,0.13,1,1.45,2,0,1,0,0,0,1,0,1,0,19,846,0.5,82.2,65,385,346,-0.2,9,49.2,695,90.4,86.1,32,11121,348,298,47,5,3,3558,37,108,118,728,0,0,22,0,0,1,0,10,0,12,0,39,38,68,24,3,19,9,16,2,22,15,22,57.9,58,12,5,1,0,0,26,31,1,45.6,48,0,499,1019,9,11,5,4,604,226,387,411,2031,3,44.4,1019,33.3,29,77,13,1,987,21.4,5,+4,53.0,8,27,18.6,+2.8,14,19,+0.25,1.45,72,23,+0.25,89,-0.02,+0.18
5515376c,Trevoh Chalobah,Crystal Palace,Premier-League,2024-2025,0.2,0.2,7,0,1,386,0,DF,0.05,0,0,1.1,0,0.05,0.00,4.3,ENG,1,5,0.23,1,1.3,0.26,0.00,16,0.31,0.23,2,0.31,0.23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.2,-0.2,0.70,0.07,0.00,0,0,0.0,9.5,0.00,,1,5,0.23,1,1.17,2,0,0,0,0,0,0,0,0,0,3,310,0.2,91.3,35,125,146,-0.1,2,65.7,283,95.2,95.2,23,5093,119,139,21,1,0,1522,1,3,9,301,0,1,1,0,0,1,0,5,0,2,1,3,2,18,1,1,6,1,0,0,0,3,2,100.0,9,5,4,0,0,0,11,4,0,73.3,12,0,187,349,3,1,0,1,263,26,157,170,727,0,33.3,349,0.0,6,30,2,0,300,6.9,2,-2,14.3,1,5,5.9,+1.0,4,10,-1.21,1.71,55,7,-0.47,73,-0.37,+0.23
4ec55b87,Conor Chaplin,Ipswich Town,Premier-League,2024-2025,1.2,1.2,15,1,1,614,0,"MF,FW",0.17,0,0,0.6,1,0.17,0.15,6.8,ENG,1,7,0.15,2,1.8,0.09,0.15,25,0.26,0.29,10,0.26,0.29,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,-0.2,-0.2,1.76,0.10,0.08,3,0,25.0,18.3,0.44,0.33,1,18,0.15,0,2.65,0,0,0,0,0,0,0,0,1,1,17,229,0.6,74.2,17,101,94,+0.4,6,35.3,170,84.2,78.7,6,2652,85,74,17,7,2,699,9,1,22,207,0,9,3,0,0,0,0,2,0,8,0,11,13,2,5,1,3,7,7,2,3,6,6,46.2,14,10,5,0,0,0,1,8,0,11.1,23,0,138,281,6,9,3,3,192,99,46,141,697,3,50.0,281,50.0,12,6,7,0,380,7.4,8,-6,22.7,5,6,14.3,-7.0,1,13,+0.29,0.53,41,12,-0.88,73,+0.01,-1.03
890f108d,Youssef Chermiti,Everton,Premier-League,2024-2025,0.1,0.1,2,0,0,17,0,"FW,MF",0.36,0,0,0.0,0,0.36,0.00,0.2,POR,1,0,0.00,0,0.1,0.00,0.00,1,0.36,0.00,0,0.36,0.00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-0.1,-0.1,10.59,0.03,0.00,1,0,50.0,12.7,5.29,0.00,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,5,0.0,40.0,1,3,0,0.0,0,100.0,2,33.3,,1,44,1,0,0,0,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,1,0,50.0,0,0,4,8,1,0,0,1,6,6,0,2,11,0,100.0,8,0.0,2,0,0,0,1,0.4,2,+1,0.6,5,1,0.0,+0.4,0,9,+5.50,0.50,9,0,+5.29,,+2.39,+2.22
b0f7e36c,Federico Chiesa,Liverpool,Premier-League,2024-2025,0.2,0.2,3,0,0,28,0,FW,0.52,0,0,0.0,0,0.52,0.00,0.3,ITA,0,0,0.00,0,0.2,0.00,0.00,1,0.52,0.00,2,0.52,0.00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-0.2,-0.2,6.43,0.08,0.00,1,0,50.0,21.8,3.21,0.00,1,3,3.21,0,9.64,0,0,0,0,0,0,0,0,1,0,3,18,0.1,83.3,1,12,3,0.0,0,100.0,15,91.7,66.7,1,168,11,2,2,0,0,40,1,0,0,18,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,,3,0,18,23,1,1,3,0,18,10,2,11,67,1,0.0,23,100.0,3,0,0,1,34,1.3,3,+1,1.0,11,2,0.8,+0.5,0,9,+1.80,3.00,9,1,+3.21,,+0.22,+1.56
d2424d1b,Ben Chilwell,Crystal Palace,Premier-League,2024-2025,0.0,0.0,4,0,0,83,0,DF,0.05,0,0,0.2,0,0.05,0.00,0.9,ENG,1,0,0.00,0,0.2,0.21,0.00,3,0.26,0.00,1,0.26,0.00,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,1.08,0.05,0.00,1,0,100.0,23.0,1.08,0.00,0,3,0.00,0,3.21,1,0,0,0,0,0,0,0,0,0,2,48,0.3,68.8,7,23,18,-0.2,2,14.3,33,87.0,66.7,1,468,20,12,4,2,0,121,3,7,8,40,0,1,0,0,0,0,0,1,0,2,0,4,2,8,4,0,0,2,2,0,2,2,0,0.0,4,2,2,0,0,0,2,0,0,100.0,6,0,31,69,2,1,2,0,32,20,22,28,137,1,0.0,69,50.0,1,3,0,0,96,1.5,4,+1,3.2,1,2,0.6,+0.8,0,21,+1.01,1.75,21,1,+1.08,,+0.62,+0.91
dc6c2f02,Chiquinho,Wolves,Premier-League,2024-2025,0.0,0.0,1,0,0,7,0,MF,0.00,0,0,0.0,0,0.00,0.00,0.1,POR,0,0,0.00,0,0.0,0.42,0.00,0,0.42,0.00,0,0.42,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.00,,,0,0,,,0.00,,0,2,0.00,0,25.71,0,0,0,0,0,0,0,0,0,0,2,3,0.0,100.0,1,1,1,0.0,1,100.0,3,100.0,100.0,1,71,1,1,0,1,1,22,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,,1,0,1,3,0,0,0,0,2,2,0,1,13,0,,3,,1,0,0,0,5,0.1,1,0,0.3,0,0,0.0,+0.1,0,7,+0.57,0.00,7,0,0.00,,+2.39,+1.89
7d2d3329,Hamza Choudhury,Leicester City,Premier-League,2024-2025,0.0,0.0,4,0,0,131,0,"MF,DF",0.00,0,0,0.4,0,0.00,0.00,1.5,BAN,0,1,0.00,0,0.4,0.27,0.00,3,0.27,0.00,4,0.27,0.00,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.00,,,0,0,,,0.00,,0,3,0.00,0,2.05,0,0,0,0,0,0,1,0,0,0,2,84,0.2,85.7,4,50,29,-0.4,2,50.0,72,94.0,79.3,2,991,47,23,10,1,1,249,5,3,3,81,0,0,1,0,0,0,0,0,0,4,0,1,3,2,1,2,5,2,2,0,1,0,1,33.3,6,1,0,0,0,0,0,0,0,,2,0,63,100,4,1,0,3,71,20,19,61,246,1,75.0,100,25.0,3,4,2,2,130,0.9,3,-5,4.9,11,0,5.3,-4.4,0,24,-2.14,0.25,33,5,-3.44,58,-2.08,-2.97
26ce2263,Ryan Christie,Bournemouth,Premier-League,2024-2025,1.8,1.8,29,2,3,"2,117",0,MF,0.08,0,0,3.5,2,0.08,0.09,23.5,SCO,9,27,0.13,5,5.4,0.15,0.09,137,0.23,0.21,34,0.23,0.21,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,+0.2,+0.2,1.40,0.06,0.06,12,0,36.4,19.6,0.51,0.17,9,85,0.38,0,3.62,3,0,2,0,1,0,0,1,8,7,72,1056,3.0,79.3,168,417,430,-0.5,41,48.8,837,88.2,87.9,82,14882,368,378,118,33,5,4269,48,3,60,990,26,8,19,17,6,9,3,21,2,44,3,54,64,51,33,11,30,33,37,8,19,27,27,42.2,84,43,31,1,0,0,20,28,0,41.7,182,0,726,1376,48,44,25,23,777,372,256,773,3802,22,47.9,1376,45.8,46,74,40,8,1773,40.8,2,+12,78.4,0,40,29.9,+10.9,10,28,+0.66,1.52,73,28,+0.51,76,-0.15,+0.46
a64f2573,Harry Clarke,Ipswich Town,Premier-League,2024-2025,0.1,0.1,7,0,0,379,0,DF,0.02,1,0,0.0,0,0.02,0.00,4.2,ENG,3,4,0.00,0,0.1,0.01,0.00,14,0.03,0.00,5,0.03,0.00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.1,-0.1,0.24,0.08,0.00,1,0,100.0,4.5,0.24,0.00,0,1,0.00,0,0.24,0,0,0,0,0,0,0,0,0,0,1,236,0.1,80.5,40,95,88,0.0,1,57.5,190,91.6,87.5,23,3442,87,77,21,1,0,1226,5,23,25,211,0,1,4,0,0,0,0,2,0,5,3,5,6,14,3,4,4,1,3,0,3,2,3,50.0,9,5,1,0,0,0,10,4,1,71.4,17,1,118,268,2,4,2,1,163,47,100,122,555,1,50.0,268,50.0,2,18,7,0,222,4.3,3,-5,14.0,5,4,9.1,-4.8,3,14,-0.10,0.43,54,9,-1.19,85,-0.11,-1.13
e16932d8,Jack Clarke,Ipswich Town,Premier-League,2024-2025,0.9,0.9,25,0,4,890,0,"FW,MF",0.10,0,0,1.9,0,0.10,0.00,9.9,ENG,2,8,0.40,4,2.8,0.19,0.00,28,0.28,0.40,25,0.28,0.40,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,-0.9,-0.9,1.31,0.07,0.00,2,0,15.4,18.5,0.20,0.00,4,35,0.40,0,3.54,0,0,0,0,2,0,2,1,3,2,29,309,0.9,76.7,26,139,115,+2.1,20,46.2,237,87.1,87.8,12,3880,121,101,21,5,0,944,13,6,16,292,6,1,16,5,1,2,0,2,0,5,1,27,30,16,16,0,5,5,15,8,10,9,15,50.0,32,14,18,3,0,0,5,13,0,27.8,57,0,245,421,34,19,14,20,265,168,92,172,1715,10,58.8,421,29.4,28,11,14,9,849,9.3,17,-14,33.0,2,11,21.8,-12.5,1,18,-0.47,0.68,36,25,-1.42,73,-0.34,-1.26
0442183b,Nathaniel Clyne,Crystal Palace,Premier-League,2024-2025,0.0,0.0,12,0,0,455,0,"DF,MF",0.00,0,0,0.3,0,0.00,0.00,5.1,ENG,1,5,0.00,0,0.3,0.06,0.00,7,0.06,0.00,6,0.06,0.00,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,0.20,0.01,0.00,0,0,0.0,32.3,0.00,,0,3,0.00,0,0.59,0,0,0,0,0,0,0,0,0,0,3,217,0.2,76.0,30,83,93,-0.3,3,46.7,165,80.7,89.2,14,3026,67,83,16,2,1,1102,7,13,16,199,0,1,8,0,2,1,0,1,0,4,1,12,10,13,8,2,3,2,4,1,8,3,6,60.0,15,2,2,0,0,0,1,7,0,12.5,9,0,155,262,1,4,2,0,172,35,103,124,642,1,0.0,262,100.0,3,17,2,3,306,7.3,7,-6,17.4,17,4,9.6,-2.4,1,15,-1.56,1.42,38,10,-1.19,70,-0.94,-0.47
2928dca2,Conor Coady,Leicester City,Premier-League,2024-2025,0.0,0.0,14,0,0,994,0,DF,0.00,0,0,0.1,0,0.00,0.00,11.0,ENG,1,11,0.00,0,0.1,0.00,0.00,24,0.00,0.00,1,0.00,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.00,,,0,0,,,0.00,,0,4,0.00,0,0.36,0,0,0,0,0,0,0,0,0,0,4,613,0.5,90.7,63,236,303,-0.1,1,54.0,556,96.6,96.7,34,9687,228,293,27,2,0,3718,0,1,22,588,0,2,4,0,3,2,0,12,0,20,1,11,3,43,8,15,8,5,1,1,5,5,2,66.7,19,4,2,1,0,0,11,13,1,45.8,32,0,461,702,1,4,2,1,514,12,376,314,1881,0,100.0,702,0.0,3,126,2,1,994,8.2,3,-21,36.8,13,8,21.9,-13.7,8,7,-0.79,0.57,71,29,-1.90,89,-0.38,-1.24
0420d84f,Séamus Coleman,Everton,Premier-League,2024-2025,0.6,0.6,3,0,0,197,0,DF,0.26,0,0,0.0,0,0.26,0.00,2.2,IRL,1,2,0.00,0,0.6,0.00,0.00,8,0.26,0.00,1,0.26,0.00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-0.6,-0.6,0.46,0.57,0.00,1,0,100.0,10.5,0.46,0.00,1,2,0.46,0,0.91,0,0,0,0,0,0,1,0,1,0,1,79,0.0,72.2,16,29,31,0.0,0,37.5,57,93.1,77.4,6,1046,27,24,6,0,0,504,3,18,18,60,0,0,1,0,1,0,0,0,0,5,0,2,3,7,1,3,1,2,1,0,1,1,2,66.7,3,0,1,0,0,0,1,1,0,50.0,7,0,43,100,5,1,1,4,51,19,39,43,225,1,80.0,100,20.0,2,11,1,0,109,2.7,1,-1,7.3,9,3,4.5,-1.8,1,18,-0.31,0.67,66,4,-0.46,90,-0.70,-0.80
a8c19eb8,Nathan Collins,Brentford,Premier-League,2024-2025,2.3,2.3,30,2,1,"2,700",0,DF,0.08,0,0,1.4,2,0.08,0.07,30.0,IRL,4,30,0.03,3,3.7,0.05,0.07,105,0.12,0.10,24,0.12,0.10,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,-0.3,-0.3,0.50,0.15,0.13,5,0,33.3,11.2,0.17,0.40,6,27,0.20,1,0.90,3,2,2,0,0,0,1,1,2,2,19,1623,1.2,86.0,187,538,860,-0.4,7,59.4,1396,88.3,92.8,111,26435,475,798,92,7,2,9017,6,11,64,1554,0,2,8,0,5,4,0,50,0,63,2,33,28,182,19,45,26,18,8,4,21,8,20,71.4,59,23,21,6,2,0,96,54,0,64.0,137,0,1039,1979,11,14,8,6,1206,147,1039,803,5694,4,54.5,1979,36.4,57,317,8,0,3303,46.2,0,+4,100.0,0,51,46.5,-0.3,30,,,1.37,90,47,+0.13,90,,-0.01
