team_id,team_url,team,players_used_away,avg_age_away,games_away,minutes_away,minutes_per_game_away,minutes_pct_away,minutes_90s_away,games_starts_away,minutes_per_start_away,games_complete_away,games_subs_away,minutes_per_sub_away,unused_subs_away,points_per_game_away,on_goals_for_away,on_goals_against_away,plus_minus_away,plus_minus_per90_away,on_xg_for_away,on_xg_against_away,xg_plus_minus_away,xg_plus_minus_per90_away,competition_id,season_id,id
2a60ed82,/en/squads/2a60ed82/2017-2018/Deportivo-La-Coruna-Stats,vs La Coruña,32,26.7,38,"3,420",90,100,38.0,418,84,305,110,22,156,1.95,76,38,+38,+1.00,58.7,51.6,+7.1,+0.19,12,2017-2018,85325231-4932-44da-8844-bbe3e570c9e8
0049d422,/en/squads/0049d422/2017-2018/Las-Palmas-Stats,vs Las Palmas,36,26.7,38,"3,420",90,100,38.0,418,84,298,114,21,151,2.24,74,24,+50,+1.32,70.5,38.5,+32.0,+0.84,12,2017-2018,85325231-4932-44da-8844-bbe3e570c9e8
7c6f2c78,/en/squads/7c6f2c78/2017-2018/Leganes-Stats,vs Leganés,28,26.5,38,"3,420",90,100,38.0,418,84,304,111,19,155,1.68,51,34,+17,+0.45,47.6,39.9,+7.6,+0.20,12,2017-2018,85325231-4932-44da-8844-bbe3e570c9e8
9800b6a1,/en/squads/9800b6a1/2017-2018/Levante-Stats,vs Levante,33,26.8,38,"3,420",90,100,38.0,418,83,304,108,21,158,1.45,58,44,+14,+0.37,63.6,44.7,+18.8,+0.50,12,2017-2018,85325231-4932-44da-8844-bbe3e570c9e8
1c896955,/en/squads/1c896955/2017-2018/Malaga-Stats,vs Málaga,37,26.7,38,"3,420",90,100,38.0,418,83,310,108,20,157,2.34,61,24,+37,+0.97,59.4,38.4,+21.0,+0.55,12,2017-2018,85325231-4932-44da-8844-bbe3e570c9e8
53a2f082,/en/squads/53a2f082/2017-2018/Real-Madrid-Stats,vs Real Madrid,24,26.9,38,"3,420",90,100,38.0,418,85,303,112,23,154,0.74,44,94,-50,-1.32,43.2,85.4,-42.2,-1.11,12,2017-2018,85325231-4932-44da-8844-bbe3e570c9e8
e31d1cd9,/en/squads/e31d1cd9/2017-2018/Real-Sociedad-Stats,vs Real Sociedad,27,26.8,38,"3,420",90,100,38.0,418,85,306,111,21,154,1.53,59,66,-7,-0.18,50.5,53.7,-3.1,-0.08,12,2017-2018,85325231-4932-44da-8844-bbe3e570c9e8
ad2be733,/en/squads/ad2be733/2017-2018/Sevilla-Stats,vs Sevilla,31,26.9,38,"3,420",90,100,38.0,418,84,304,111,22,154,1.29,58,49,+9,+0.24,54.4,59.5,-5.2,-0.14,12,2017-2018,85325231-4932-44da-8844-bbe3e570c9e8
dcc91a7b,/en/squads/dcc91a7b/2017-2018/Valencia-Stats,vs Valencia,25,26.9,38,"3,420",90,100,38.0,418,85,306,107,22,159,0.89,38,65,-27,-0.71,48.3,56.0,-7.7,-0.20,12,2017-2018,85325231-4932-44da-8844-bbe3e570c9e8
2a8183b3,/en/squads/2a8183b3/2017-2018/Villarreal-Stats,vs Villarreal,32,26.9,38,"3,420",90,100,38.0,418,84,309,107,22,159,1.21,50,57,-7,-0.18,53.4,53.3,+0.1,0.00,12,2017-2018,85325231-4932-44da-8844-bbe3e570c9e8
