team_id,team_url,team,players_used_away,minutes_90s_away,goals_away,shots_away,shots_on_target_away,shots_on_target_pct_away,shots_per90_away,shots_on_target_per90_away,goals_per_shot_away,goals_per_shot_on_target_away,average_shot_distance_away,shots_free_kicks_away,pens_made_away,pens_att_away,xg_away,npxg_away,npxg_per_shot_away,xg_net_away,npxg_net_away,competition_id,season_id,id
2a60ed82,/en/squads/2a60ed82/2017-2018/Deportivo-La-Coruna-Stats,vs La Coruña,32,38.0,73,520,174,33.5,13.68,4.58,0.13,0.40,18.3,26,4,5,58.7,54.8,0.11,+14.3,+14.2,12,2017-2018,addbd421-452d-41e6-8c2c-4ad68e779a79
0049d422,/en/squads/0049d422/2017-2018/Las-Palmas-Stats,vs Las Palmas,36,38.0,73,525,210,40.0,13.82,5.53,0.13,0.32,17.1,22,5,5,70.5,66.6,0.13,+2.5,+1.4,12,2017-2018,addbd421-452d-41e6-8c2c-4ad68e779a79
7c6f2c78,/en/squads/7c6f2c78/2017-2018/Leganes-Stats,vs Leganés,28,38.0,51,420,149,35.5,11.05,3.92,0.11,0.30,19.0,22,6,7,47.6,42.2,0.10,+3.4,+2.8,12,2017-2018,addbd421-452d-41e6-8c2c-4ad68e779a79
9800b6a1,/en/squads/9800b6a1/2017-2018/Levante-Stats,vs Levante,33,38.0,55,533,177,33.2,14.03,4.66,0.09,0.28,17.7,24,5,6,63.6,58.8,0.11,-8.6,-8.8,12,2017-2018,addbd421-452d-41e6-8c2c-4ad68e779a79
1c896955,/en/squads/1c896955/2017-2018/Malaga-Stats,vs Málaga,37,38.0,61,453,163,36.0,11.92,4.29,0.12,0.34,18.3,17,6,7,59.4,53.8,0.12,+1.6,+1.2,12,2017-2018,addbd421-452d-41e6-8c2c-4ad68e779a79
53a2f082,/en/squads/53a2f082/2017-2018/Real-Madrid-Stats,vs Real Madrid,24,38.0,42,391,140,35.8,10.29,3.68,0.10,0.29,18.6,17,2,4,43.2,40.6,0.11,-1.2,-0.6,12,2017-2018,addbd421-452d-41e6-8c2c-4ad68e779a79
e31d1cd9,/en/squads/e31d1cd9/2017-2018/Real-Sociedad-Stats,vs Real Sociedad,27,38.0,58,381,142,37.3,10.03,3.74,0.14,0.37,18.1,19,6,8,50.5,44.1,0.12,+7.5,+7.9,12,2017-2018,addbd421-452d-41e6-8c2c-4ad68e779a79
ad2be733,/en/squads/ad2be733/2017-2018/Sevilla-Stats,vs Sevilla,31,38.0,57,463,144,31.1,12.18,3.79,0.11,0.36,18.7,25,5,8,54.4,48.1,0.11,+2.6,+3.9,12,2017-2018,addbd421-452d-41e6-8c2c-4ad68e779a79
dcc91a7b,/en/squads/dcc91a7b/2017-2018/Valencia-Stats,vs Valencia,25,38.0,38,481,159,33.1,12.66,4.18,0.07,0.22,19.2,35,3,5,48.3,44.4,0.09,-10.3,-9.4,12,2017-2018,addbd421-452d-41e6-8c2c-4ad68e779a79
2a8183b3,/en/squads/2a8183b3/2017-2018/Villarreal-Stats,vs Villarreal,32,38.0,50,512,149,29.1,13.47,3.92,0.09,0.30,18.4,26,5,8,53.4,47.2,0.09,-3.4,-2.2,12,2017-2018,addbd421-452d-41e6-8c2c-4ad68e779a79
