team_id,team_url,team,players_used_away,avg_age_away,possession_away,games_away,games_starts_away,minutes_away,minutes_90s_away,goals_away,assists_away,goals_assists_away,goals_pens_away,pens_made_away,pens_att_away,cards_yellow_away,cards_red_away,xg_away,npxg_away,xg_assist_away,npxg_xg_assist_away,progressive_carries_away,progressive_passes_away,goals_per90_away,assists_per90_away,goals_assists_per90_away,goals_pens_per90_away,goals_assists_pens_per90_away,xg_per90_away,xg_assist_per90_away,xg_xg_assist_per90_away,npxg_per90_away,npxg_xg_assist_per90_away,competition_id,season_id,id
c6c493e6,/en/squads/c6c493e6/2018-2019/Huesca-Stats,vs Huesca,30,26.6,55.5,38,418,"3,420",38.0,62,46,108,53,9,9,86,4,60.2,53.1,43.1,96.3,768,1576,1.63,1.21,2.84,1.39,2.61,1.58,1.13,2.72,1.40,2.53,12,2018-2019,96f7e615-81d6-4daf-a208-81ac23c6db50
7c6f2c78,/en/squads/7c6f2c78/2018-2019/Leganes-Stats,vs Leganés,29,26.8,56.9,38,418,"3,420",38.0,42,27,69,39,3,4,90,3,41.2,37.9,28.6,66.5,705,1596,1.11,0.71,1.82,1.03,1.74,1.08,0.75,1.84,1.00,1.75,12,2018-2019,96f7e615-81d6-4daf-a208-81ac23c6db50
9800b6a1,/en/squads/9800b6a1/2018-2019/Levante-Stats,vs Levante,26,26.9,54.3,38,418,"3,420",38.0,64,41,105,56,8,9,92,7,76.2,69.1,51.4,120.4,868,1553,1.68,1.08,2.76,1.47,2.55,2.01,1.35,3.36,1.82,3.17,12,2018-2019,96f7e615-81d6-4daf-a208-81ac23c6db50
98e8af82,/en/squads/98e8af82/2018-2019/Rayo-Vallecano-Stats,vs Rayo Vallecano,29,26.9,51.3,38,418,"3,420",38.0,69,51,120,62,7,11,73,3,60.0,51.5,41.0,92.5,660,1557,1.82,1.34,3.16,1.63,2.97,1.58,1.08,2.66,1.36,2.43,12,2018-2019,96f7e615-81d6-4daf-a208-81ac23c6db50
53a2f082,/en/squads/53a2f082/2018-2019/Real-Madrid-Stats,vs Real Madrid,27,26.8,39.9,38,418,"3,420",38.0,46,32,78,40,6,8,93,3,47.1,41.7,33.0,74.7,615,1158,1.21,0.84,2.05,1.05,1.89,1.24,0.87,2.11,1.10,1.97,12,2018-2019,96f7e615-81d6-4daf-a208-81ac23c6db50
e31d1cd9,/en/squads/e31d1cd9/2018-2019/Real-Sociedad-Stats,vs Real Sociedad,30,26.9,48.3,38,418,"3,420",38.0,44,30,74,42,2,3,107,3,48.6,46.1,34.2,80.2,657,1407,1.16,0.79,1.95,1.11,1.89,1.28,0.90,2.18,1.21,2.11,12,2018-2019,96f7e615-81d6-4daf-a208-81ac23c6db50
ad2be733,/en/squads/ad2be733/2018-2019/Sevilla-Stats,vs Sevilla,27,27.0,47.7,38,418,"3,420",38.0,47,29,76,41,6,7,99,3,45.4,39.9,31.2,71.1,696,1407,1.24,0.76,2.00,1.08,1.84,1.19,0.82,2.01,1.05,1.87,12,2018-2019,96f7e615-81d6-4daf-a208-81ac23c6db50
dcc91a7b,/en/squads/dcc91a7b/2018-2019/Valencia-Stats,vs Valencia,25,27.3,52.9,38,418,"3,420",38.0,33,19,52,26,7,8,113,4,42.9,36.7,26.7,63.5,791,1632,0.87,0.50,1.37,0.68,1.18,1.13,0.70,1.83,0.97,1.67,12,2018-2019,96f7e615-81d6-4daf-a208-81ac23c6db50
17859612,/en/squads/17859612/2018-2019/Valladolid-Stats,vs Valladolid,28,26.9,53.2,38,418,"3,420",38.0,50,36,86,44,6,9,106,5,58.5,51.7,43.1,94.8,800,1642,1.32,0.95,2.26,1.16,2.11,1.54,1.14,2.68,1.36,2.50,12,2018-2019,96f7e615-81d6-4daf-a208-81ac23c6db50
2a8183b3,/en/squads/2a8183b3/2018-2019/Villarreal-Stats,vs Villarreal,26,26.8,51.7,38,418,"3,420",38.0,49,32,81,46,3,5,84,2,55.0,51.1,41.0,92.1,753,1560,1.29,0.84,2.13,1.21,2.05,1.45,1.08,2.53,1.34,2.42,12,2018-2019,96f7e615-81d6-4daf-a208-81ac23c6db50
