team_id,team_url,team,players_used,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,competition_id,season_id,id
c6c493e6,/en/squads/c6c493e6/2018-2019/Huesca-Stats,Huesca,30,38.0,10586,14891,71.1,201067,85670,4641,5565,83.4,3976,5151,77.2,1575,3157,49.9,28,34.6,31.3,-6.6,336,873,272,111,1209,12,2018-2019,4c1f24c4-7411-4c75-9c5a-40f58b58b2e0
7c6f2c78,/en/squads/7c6f2c78/2018-2019/Leganes-Stats,Leganés,29,38.0,10733,15210,70.6,211020,87095,4636,5593,82.9,4186,5407,77.4,1727,3486,49.5,25,28.1,26.9,-3.1,306,933,234,121,1153,12,2018-2019,4c1f24c4-7411-4c75-9c5a-40f58b58b2e0
9800b6a1,/en/squads/9800b6a1/2018-2019/Levante-Stats,Levante,26,38.0,10824,14765,73.3,197315,82835,4880,5718,85.3,4064,5049,80.5,1458,2927,49.8,39,38.5,28.5,+0.5,307,932,250,63,1295,12,2018-2019,4c1f24c4-7411-4c75-9c5a-40f58b58b2e0
98e8af82,/en/squads/98e8af82/2018-2019/Rayo-Vallecano-Stats,Rayo Vallecano,29,38.0,12469,16307,76.5,226255,87288,5658,6496,87.1,4841,5856,82.7,1534,2945,52.1,24,33.0,29.2,-9.0,334,904,224,80,1326,12,2018-2019,4c1f24c4-7411-4c75-9c5a-40f58b58b2e0
53a2f082,/en/squads/53a2f082/2018-2019/Real-Madrid-Stats,Real Madrid,27,38.0,20625,24198,85.2,365419,117707,9972,10890,91.6,7745,8656,89.5,2465,3521,70.0,39,49.9,44.8,-10.9,464,1628,386,87,2094,12,2018-2019,4c1f24c4-7411-4c75-9c5a-40f58b58b2e0
e31d1cd9,/en/squads/e31d1cd9/2018-2019/Real-Sociedad-Stats,Real Sociedad,30,38.0,14565,18547,78.5,268094,94553,6175,7064,87.4,6300,7372,85.5,1729,3062,56.5,27,33.0,31.3,-6.0,316,1016,252,89,1381,12,2018-2019,4c1f24c4-7411-4c75-9c5a-40f58b58b2e0
ad2be733,/en/squads/ad2be733/2018-2019/Sevilla-Stats,Sevilla,27,38.0,14555,18806,77.4,264057,99500,6592,7512,87.8,5816,6932,83.9,1752,3230,54.2,47,49.3,45.6,-2.3,390,1165,392,103,1804,12,2018-2019,4c1f24c4-7411-4c75-9c5a-40f58b58b2e0
dcc91a7b,/en/squads/dcc91a7b/2018-2019/Valencia-Stats,Valencia,25,38.0,13679,17639,77.5,250732,95104,6044,6956,86.9,5503,6585,83.6,1731,3065,56.5,38,46.7,45.2,-8.7,369,1184,325,89,1561,12,2018-2019,4c1f24c4-7411-4c75-9c5a-40f58b58b2e0
17859612,/en/squads/17859612/2018-2019/Valladolid-Stats,Valladolid,28,38.0,12015,16279,73.8,227734,85945,5157,5989,86.1,4872,5901,82.6,1664,3425,48.6,19,26.7,24.2,-7.7,293,981,193,73,1299,12,2018-2019,4c1f24c4-7411-4c75-9c5a-40f58b58b2e0
2a8183b3,/en/squads/2a8183b3/2018-2019/Villarreal-Stats,Villarreal,26,38.0,13758,17648,78.0,258486,98478,5946,6834,87.0,5697,6759,84.3,1829,3142,58.2,34,39.0,33.8,-5.0,364,1206,294,67,1648,12,2018-2019,4c1f24c4-7411-4c75-9c5a-40f58b58b2e0
