team_id,team_url,team,players_used,minutes_90s,gk_goals_against,gk_pens_allowed,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,competition_id,season_id,id
a0435291,/en/squads/a0435291/2023-2024/Granada-Stats,Granada,4,38.0,79,5,0,12,2,70.2,0.33,-6.8,-0.18,231,626,36.9,1096,185,40.1,35.7,293,63.8,47.9,536,33,6.2,52,1.37,17.3,12,2023-2024,64b850d7-e597-4973-88e2-b18184476492
0049d422,/en/squads/0049d422/2023-2024/Las-Palmas-Stats,Las Palmas,2,38.0,47,5,0,5,3,51.2,0.29,+7.2,+0.19,146,473,30.9,1733,204,23.3,27.3,265,26.4,27.1,545,30,5.5,100,2.63,17.8,12,2023-2024,64b850d7-e597-4973-88e2-b18184476492
2aa12281,/en/squads/2aa12281/2023-2024/Mallorca-Stats,Mallorca,3,38.0,44,4,1,4,1,43.6,0.26,+0.6,+0.02,333,824,40.4,981,128,61.0,33.0,332,68.1,51.3,520,34,6.5,29,0.76,7.0,12,2023-2024,64b850d7-e597-4973-88e2-b18184476492
03c57e2b,/en/squads/03c57e2b/2023-2024/Osasuna-Stats,Osasuna,2,38.0,56,1,0,8,0,51.8,0.33,-4.2,-0.11,329,771,42.7,1071,119,55.2,42.5,308,58.4,43.4,537,30,5.6,58,1.53,24.8,12,2023-2024,64b850d7-e597-4973-88e2-b18184476492
98e8af82,/en/squads/98e8af82/2023-2024/Rayo-Vallecano-Stats,Rayo Vallecano,2,38.0,48,1,1,5,2,47.8,0.31,+1.8,+0.05,170,613,27.7,915,176,46.3,39.4,320,59.1,47.8,534,23,4.3,40,1.05,14.6,12,2023-2024,64b850d7-e597-4973-88e2-b18184476492
53a2f082,/en/squads/53a2f082/2023-2024/Real-Madrid-Stats,Real Madrid,3,38.0,26,1,0,2,1,34.4,0.29,+9.4,+0.25,79,210,37.6,952,177,17.1,25.2,291,16.2,24.3,487,35,7.2,38,1.00,12.2,12,2023-2024,64b850d7-e597-4973-88e2-b18184476492
e31d1cd9,/en/squads/e31d1cd9/2023-2024/Real-Sociedad-Stats,Real Sociedad,2,38.0,39,6,0,5,1,40.8,0.27,+2.8,+0.07,192,465,41.3,1099,116,31.8,37.0,199,58.3,45.6,410,19,4.6,58,1.53,20.1,12,2023-2024,64b850d7-e597-4973-88e2-b18184476492
ad2be733,/en/squads/ad2be733/2023-2024/Sevilla-Stats,Sevilla,3,38.0,54,5,1,4,2,53.4,0.28,+1.4,+0.04,224,613,36.5,920,182,43.8,39.4,288,72.9,53.4,520,31,6.0,32,0.84,13.5,12,2023-2024,64b850d7-e597-4973-88e2-b18184476492
dcc91a7b,/en/squads/dcc91a7b/2023-2024/Valencia-Stats,Valencia,3,38.0,45,3,1,7,2,51.4,0.29,+8.4,+0.22,191,696,27.4,883,148,58.2,29.1,275,66.2,49.9,561,46,8.2,32,0.84,8.3,12,2023-2024,64b850d7-e597-4973-88e2-b18184476492
2a8183b3,/en/squads/2a8183b3/2023-2024/Villarreal-Stats,Villarreal,2,38.0,65,6,1,9,1,61.7,0.27,-2.3,-0.06,150,378,39.7,1015,190,26.8,30.2,354,29.9,29.8,688,35,5.1,36,0.95,5.3,12,2023-2024,64b850d7-e597-4973-88e2-b18184476492
