team_id,team_url,team,players_used,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,competition_id,season_id,id
fd6114db,/en/squads/fd6114db/2022-2023/Monaco-Stats,Monaco,27,38.0,14414,18378,78.4,263795,99640,5987,7079,84.6,6203,7320,84.7,1718,2930,58.6,47,42.2,41.9,+4.8,358,1373,374,59,1820,13,2022-2023,f2356167-a9fc-4491-86bd-8caae8ef5969
281b0e73,/en/squads/281b0e73/2022-2023/Montpellier-Stats,Montpellier,31,38.0,12420,16221,76.6,223908,86793,5391,6416,84.0,4978,5904,84.3,1511,2866,52.7,41,34.3,29.5,+6.7,310,906,215,60,1250,13,2022-2023,f2356167-a9fc-4491-86bd-8caae8ef5969
d7a486cd,/en/squads/d7a486cd/2022-2023/Nantes-Stats,Nantes,29,38.0,13283,17169,77.4,249004,92349,5334,6308,84.6,5788,6906,83.8,1710,3062,55.8,27,31.8,29.8,-4.8,330,1217,248,103,1565,13,2022-2023,f2356167-a9fc-4491-86bd-8caae8ef5969
132ebc33,/en/squads/132ebc33/2022-2023/Nice-Stats,Nice,34,38.0,17325,20784,83.4,302310,104293,7763,8659,89.7,7395,8322,88.9,1612,2744,58.7,32,39.3,36.2,-7.3,389,1195,294,81,1534,13,2022-2023,f2356167-a9fc-4491-86bd-8caae8ef5969
e2d8892c,/en/squads/e2d8892c/2022-2023/Paris-Saint-Germain-Stats,Paris S-G,26,38.0,23694,26476,89.5,370887,117063,12058,13038,92.5,8984,9684,92.8,1551,2115,73.3,62,56.8,67.8,+5.2,435,1901,479,46,2029,13,2022-2023,f2356167-a9fc-4491-86bd-8caae8ef5969
7fdd64e0,/en/squads/7fdd64e0/2022-2023/Reims-Stats,Reims,34,38.0,13670,17565,77.8,255023,95219,5346,6462,82.7,6288,7422,84.7,1634,2771,59.0,31,43.4,41.1,-12.4,383,1234,323,87,1717,13,2022-2023,f2356167-a9fc-4491-86bd-8caae8ef5969
b3072e00,/en/squads/b3072e00/2022-2023/Rennes-Stats,Rennes,32,38.0,17618,21193,83.1,329357,104782,6547,7582,86.3,8678,9724,89.2,1943,2973,65.4,47,45.4,45.9,+1.6,396,1422,378,75,1922,13,2022-2023,f2356167-a9fc-4491-86bd-8caae8ef5969
c0d3eab4,/en/squads/c0d3eab4/2022-2023/Strasbourg-Stats,Strasbourg,29,38.0,13337,17277,77.2,243280,88687,5565,6548,85.0,5799,6916,83.8,1518,2902,52.3,28,32.1,39.2,-4.1,324,1110,313,97,1351,13,2022-2023,f2356167-a9fc-4491-86bd-8caae8ef5969
3f8c4b5f,/en/squads/3f8c4b5f/2022-2023/Toulouse-Stats,Toulouse,29,38.0,15392,19236,80.0,275031,102525,6715,7800,86.1,6477,7508,86.3,1671,2815,59.4,33,35.8,34.8,-2.8,329,1259,297,59,1737,13,2022-2023,f2356167-a9fc-4491-86bd-8caae8ef5969
54195385,/en/squads/54195385/2022-2023/Troyes-Stats,Troyes,32,38.0,12751,16193,78.7,226331,85483,5580,6477,86.2,5447,6399,85.1,1278,2441,52.4,26,27.9,24.6,-1.9,303,941,206,63,1235,13,2022-2023,f2356167-a9fc-4491-86bd-8caae8ef5969
