team_id,team_url,team,players_used_away,minutes_90s_away,goals_away,shots_away,shots_on_target_away,shots_on_target_pct_away,shots_per90_away,shots_on_target_per90_away,goals_per_shot_away,goals_per_shot_on_target_away,average_shot_distance_away,shots_free_kicks_away,pens_made_away,pens_att_away,xg_away,npxg_away,npxg_per_shot_away,xg_net_away,npxg_net_away,competition_id,season_id,id
281b0e73,/en/squads/281b0e73/2019-2020/Montpellier-Stats,vs Montpellier,27,28.0,32,367,127,34.6,13.11,4.54,0.08,0.23,20.1,26,3,5,34.7,31.0,0.09,-2.7,-2.0,13,2019-2020,8bf60f7d-5bb8-43e9-81ff-84e746ba56a4
d7a486cd,/en/squads/d7a486cd/2019-2020/Nantes-Stats,vs Nantes,29,28.0,30,296,96,32.4,10.57,3.43,0.09,0.28,18.6,15,3,6,31.5,26.8,0.09,-1.5,+0.2,13,2019-2020,8bf60f7d-5bb8-43e9-81ff-84e746ba56a4
132ebc33,/en/squads/132ebc33/2019-2020/Nice-Stats,vs Nice,31,28.0,36,384,131,34.1,13.71,4.68,0.08,0.24,18.3,15,5,7,43.9,38.7,0.10,-7.9,-7.7,13,2019-2020,8bf60f7d-5bb8-43e9-81ff-84e746ba56a4
squads,/en/squads/1cbf5f9e/Nimes-Stats,vs Nîmes,28,28.0,43,348,123,35.3,12.43,4.39,0.11,0.32,18.6,18,4,4,40.9,37.8,0.11,+2.1,+1.2,13,2019-2020,8bf60f7d-5bb8-43e9-81ff-84e746ba56a4
e2d8892c,/en/squads/e2d8892c/2019-2020/Paris-Saint-Germain-Stats,vs Paris S-G,31,27.0,23,266,81,30.5,9.85,3.00,0.09,0.28,18.9,8,0,0,23.1,23.1,0.09,-0.1,-0.1,13,2019-2020,8bf60f7d-5bb8-43e9-81ff-84e746ba56a4
7fdd64e0,/en/squads/7fdd64e0/2019-2020/Reims-Stats,vs Reims,26,28.0,21,278,85,30.6,9.93,3.04,0.07,0.22,19.2,13,2,6,28.5,23.7,0.09,-7.5,-4.7,13,2019-2020,8bf60f7d-5bb8-43e9-81ff-84e746ba56a4
b3072e00,/en/squads/b3072e00/2019-2020/Rennes-Stats,vs Rennes,26,28.0,23,353,93,26.3,12.61,3.32,0.06,0.22,19.8,10,3,5,30.2,26.3,0.08,-7.2,-6.3,13,2019-2020,8bf60f7d-5bb8-43e9-81ff-84e746ba56a4
d298ef2c,/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats,vs Saint-Étienne,31,28.0,45,320,120,37.5,11.43,4.29,0.13,0.33,18.6,13,5,6,38.8,34.3,0.11,+6.2,+5.7,13,2019-2020,8bf60f7d-5bb8-43e9-81ff-84e746ba56a4
c0d3eab4,/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats,vs Strasbourg,25,27.0,32,268,97,36.2,9.93,3.59,0.10,0.27,18.8,17,6,7,32.2,26.7,0.10,-0.2,-0.7,13,2019-2020,8bf60f7d-5bb8-43e9-81ff-84e746ba56a4
3f8c4b5f,/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats,vs Toulouse,30,28.0,57,408,141,34.6,14.57,5.04,0.13,0.38,18.4,21,3,5,45.6,41.7,0.10,+11.4,+12.3,13,2019-2020,8bf60f7d-5bb8-43e9-81ff-84e746ba56a4
