team_id,team_url,team,players_used,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,competition_id,season_id,id
281b0e73,/en/squads/281b0e73/2019-2020/Montpellier-Stats,Montpellier,27,28.0,9713,12825,75.7,189302,79566,3990,4707,84.8,4043,4848,83.4,1505,2568,58.6,19,23.2,20.7,-4.2,245,871,178,62,1104,13,2019-2020,ed005267-8eff-40fe-b7d2-d2b6cb459dfa
d7a486cd,/en/squads/d7a486cd/2019-2020/Nantes-Stats,Nantes,29,28.0,10578,13673,77.4,182042,68386,5094,5897,86.4,4189,5013,83.6,1016,2038,49.9,16,23.6,22.3,-7.6,256,766,151,38,1034,13,2019-2020,ed005267-8eff-40fe-b7d2-d2b6cb459dfa
132ebc33,/en/squads/132ebc33/2019-2020/Nice-Stats,Nice,31,28.0,13394,15644,85.6,234661,78151,5945,6511,91.3,6148,6752,91.1,1083,1790,60.5,30,24.9,20.6,+5.1,243,836,165,41,1260,13,2019-2020,ed005267-8eff-40fe-b7d2-d2b6cb459dfa
squads,/en/squads/1cbf5f9e/Nimes-Stats,Nîmes,28,28.0,8100,11253,72.0,150389,62460,3604,4384,82.2,3332,4150,80.3,1004,2093,48.0,20,22.2,19.8,-2.2,244,699,164,58,959,13,2019-2020,ed005267-8eff-40fe-b7d2-d2b6cb459dfa
e2d8892c,/en/squads/e2d8892c/2019-2020/Paris-Saint-Germain-Stats,Paris S-G,31,27.0,16726,19009,88.0,265322,86299,8660,9279,93.3,6218,6843,90.9,1201,1715,70.0,51,54.4,49.3,-3.4,331,1195,379,54,1681,13,2019-2020,ed005267-8eff-40fe-b7d2-d2b6cb459dfa
7fdd64e0,/en/squads/7fdd64e0/2019-2020/Reims-Stats,Reims,26,28.0,10325,13260,77.9,196917,68147,4193,4859,86.3,4611,5416,85.1,1355,2389,56.7,16,22.1,17.1,-6.1,249,721,176,50,1042,13,2019-2020,ed005267-8eff-40fe-b7d2-d2b6cb459dfa
b3072e00,/en/squads/b3072e00/2019-2020/Rennes-Stats,Rennes,26,28.0,10388,13199,78.7,190846,70232,4476,5169,86.6,4433,5163,85.9,1227,2150,57.1,26,25.6,20.8,+0.4,241,708,163,58,936,13,2019-2020,ed005267-8eff-40fe-b7d2-d2b6cb459dfa
d298ef2c,/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats,Saint-Étienne,31,28.0,10048,13149,76.4,179624,66007,4427,5195,85.2,4198,5013,83.7,1101,2146,51.3,20,20.2,16.6,-0.2,219,687,145,43,979,13,2019-2020,ed005267-8eff-40fe-b7d2-d2b6cb459dfa
c0d3eab4,/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats,Strasbourg,25,27.0,10044,12842,78.2,195373,69947,3908,4556,85.8,4143,4872,85.0,1597,2582,61.9,21,22.9,20.6,-1.9,246,733,198,75,982,13,2019-2020,ed005267-8eff-40fe-b7d2-d2b6cb459dfa
3f8c4b5f,/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats,Toulouse,30,28.0,9333,12290,75.9,159454,65760,4710,5440,86.6,3342,4089,81.7,997,2067,48.2,14,19.6,20.7,-5.6,230,655,165,57,949,13,2019-2020,ed005267-8eff-40fe-b7d2-d2b6cb459dfa
