team_id,team_url,team,players_used_away,minutes_90s_away,gk_goals_against_away,gk_pens_allowed_away,gk_free_kick_goals_against_away,gk_corner_kick_goals_against_away,gk_own_goals_against_away,gk_psxg_away,gk_psnpxg_per_shot_on_target_against_away,gk_psxg_net_away,gk_psxg_net_per90_away,gk_passes_completed_launched_away,gk_passes_launched_away,gk_passes_pct_launched_away,gk_passes_away,gk_passes_throws_away,gk_pct_passes_launched_away,gk_passes_length_avg_away,gk_goal_kicks_away,gk_pct_goal_kicks_launched_away,gk_goal_kick_length_avg_away,gk_crosses_away,gk_crosses_stopped_away,gk_crosses_stopped_pct_away,gk_def_actions_outside_pen_area_away,gk_def_actions_outside_pen_area_per90_away,gk_avg_distance_def_actions_away,competition_id,season_id,id
b8fd03ef,/en/squads/b8fd03ef/2019-2020/Manchester-City-Stats,vs Manchester City,2,38.0,102,6,5,8,2,88.2,0.30,-11.8,-0.31,254,742,34.2,992,160,51.1,39.4,380,61.8,46.9,645,25,3.9,15,0.39,10.4,9,2019-2020,3c41236c-667c-4e22-aadc-2d3a4541af0e
19538871,/en/squads/19538871/2019-2020/Manchester-United-Stats,vs Manchester Utd,1,38.0,66,10,1,5,1,62.7,0.24,-2.3,-0.06,222,688,32.3,914,124,51.4,39.1,310,70.3,51.2,487,10,2.1,27,0.71,15.0,9,2019-2020,3c41236c-667c-4e22-aadc-2d3a4541af0e
b2b47a98,/en/squads/b2b47a98/2019-2020/Newcastle-United-Stats,vs Newcastle Utd,1,38.0,38,0,1,6,0,41.5,0.31,+3.5,+0.09,142,384,37.0,848,215,31.6,32.3,212,54.7,43.0,454,36,7.9,32,0.84,14.3,9,2019-2020,3c41236c-667c-4e22-aadc-2d3a4541af0e
1c781004,/en/squads/1c781004/2019-2020/Norwich-City-Stats,vs Norwich City,3,38.0,26,2,0,3,1,30.3,0.23,+5.3,+0.14,223,520,42.9,837,148,41.7,36.4,238,71.8,50.7,372,10,2.7,45,1.18,19.1,9,2019-2020,3c41236c-667c-4e22-aadc-2d3a4541af0e
1df6b87e,/en/squads/1df6b87e/2019-2020/Sheffield-United-Stats,vs Sheffield Utd,2,38.0,39,1,0,5,3,38.1,0.34,+2.1,+0.05,158,520,30.4,1051,207,35.4,35.3,297,49.8,42.4,643,22,3.4,37,0.97,13.9,9,2019-2020,3c41236c-667c-4e22-aadc-2d3a4541af0e
33c895d4,/en/squads/33c895d4/2019-2020/Southampton-Stats,vs Southampton,2,38.0,51,2,2,5,0,49.3,0.26,-1.7,-0.04,209,614,34.0,1009,180,43.0,36.7,291,61.9,46.7,548,18,3.3,49,1.29,17.8,9,2019-2020,3c41236c-667c-4e22-aadc-2d3a4541af0e
361ca564,/en/squads/361ca564/2019-2020/Tottenham-Hotspur-Stats,vs Tottenham,2,38.0,61,3,1,6,5,50.4,0.30,-5.6,-0.15,210,578,36.3,915,168,46.6,37.9,247,61.5,47.2,504,16,3.2,44,1.16,16.9,9,2019-2020,3c41236c-667c-4e22-aadc-2d3a4541af0e
2abfe087,/en/squads/2abfe087/2019-2020/Watford-Stats,vs Watford,1,38.0,36,7,0,1,1,38.7,0.26,+3.7,+0.10,142,459,30.9,889,187,35.1,33.8,274,53.6,44.2,544,18,3.3,36,0.95,14.7,9,2019-2020,3c41236c-667c-4e22-aadc-2d3a4541af0e
7c21e445,/en/squads/7c21e445/2019-2020/West-Ham-United-Stats,vs West Ham,4,38.0,49,4,1,10,0,47.8,0.29,-1.2,-0.03,163,441,37.0,863,169,36.3,33.7,253,50.6,41.4,563,33,5.9,25,0.66,12.4,9,2019-2020,3c41236c-667c-4e22-aadc-2d3a4541af0e
8cec06e1,/en/squads/8cec06e1/2019-2020/Wolverhampton-Wanderers-Stats,vs Wolves,1,38.0,51,4,1,5,2,49.6,0.32,+0.6,+0.02,192,528,36.4,863,165,40.9,35.8,265,66.0,49.0,534,22,4.1,37,0.97,15.3,9,2019-2020,3c41236c-667c-4e22-aadc-2d3a4541af0e
