team_id,team_url,team,players_used,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,competition_id,season_id,id
a2d435b3,/en/squads/a2d435b3/2018-2019/Leicester-City-Stats,Leicester City,25,38.0,14640,19068,76.8,259605,95052,6805,7883,86.3,5513,6788,81.2,1752,3120,56.2,34,37.6,31.5,-3.6,381,1181,264,66,1537,9,2018-2019,3f7f278d-fb3b-4cc9-afed-20b40f7c9eac
822bd0ba,/en/squads/822bd0ba/2018-2019/Liverpool-Stats,Liverpool,23,38.0,21146,25571,82.7,364398,118593,9634,10759,89.5,8817,10042,87.8,1982,3284,60.4,55,49.8,52.6,+5.2,422,1520,495,75,2008,9,2018-2019,3f7f278d-fb3b-4cc9-afed-20b40f7c9eac
b8fd03ef,/en/squads/b8fd03ef/2018-2019/Manchester-City-Stats,Manchester City,21,38.0,24678,28389,86.9,395041,113549,12249,13188,92.9,9318,10379,89.8,1907,2834,67.3,71,65.5,63.6,+5.5,516,1948,554,62,2429,9,2018-2019,3f7f278d-fb3b-4cc9-afed-20b40f7c9eac
19538871,/en/squads/19538871/2018-2019/Manchester-United-Stats,Manchester Utd,28,38.0,16834,20942,80.4,284489,101728,7987,8945,89.3,6247,7334,85.2,1704,2961,57.5,40,39.6,38.3,+0.4,381,1219,339,58,1668,9,2018-2019,3f7f278d-fb3b-4cc9-afed-20b40f7c9eac
b2b47a98,/en/squads/b2b47a98/2018-2019/Newcastle-United-Stats,Newcastle Utd,24,38.0,10774,15231,70.7,197304,79475,4812,5773,83.4,3758,4863,77.3,1584,3269,48.5,33,27.4,23.4,+5.6,324,792,255,99,985,9,2018-2019,3f7f278d-fb3b-4cc9-afed-20b40f7c9eac
33c895d4,/en/squads/33c895d4/2018-2019/Southampton-Stats,Southampton,30,38.0,11463,15930,72.0,201495,79147,5615,6610,84.9,4317,5535,78.0,1241,2873,43.2,27,29.3,27.9,-2.3,337,1086,260,68,1333,9,2018-2019,3f7f278d-fb3b-4cc9-afed-20b40f7c9eac
361ca564,/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats,Tottenham,28,38.0,18808,23056,81.6,324971,107296,8731,9745,89.6,7694,8904,86.4,1810,3083,58.7,47,39.1,36.2,+7.9,392,1283,364,90,1744,9,2018-2019,3f7f278d-fb3b-4cc9-afed-20b40f7c9eac
2abfe087,/en/squads/2abfe087/2018-2019/Watford-Stats,Watford,25,38.0,12550,16974,73.9,213157,87312,6240,7278,85.7,4322,5450,79.3,1370,2902,47.2,39,34.8,28.5,+4.2,310,944,291,55,1294,9,2018-2019,3f7f278d-fb3b-4cc9-afed-20b40f7c9eac
7c21e445,/en/squads/7c21e445/2018-2019/West-Ham-United-Stats,West Ham,26,38.0,13847,18038,76.8,239173,90485,6655,7661,86.9,4834,5923,81.6,1640,2995,54.8,33,34.1,30.9,-1.1,325,1005,266,55,1478,9,2018-2019,3f7f278d-fb3b-4cc9-afed-20b40f7c9eac
8cec06e1,/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats,Wolves,21,38.0,13961,18261,76.5,255563,92552,5966,6900,86.5,5519,6661,82.9,1884,3353,56.2,35,39.4,30.3,-4.4,348,1053,242,73,1350,9,2018-2019,3f7f278d-fb3b-4cc9-afed-20b40f7c9eac
