team_id,team_url,team,players_used_away,minutes_90s_away,goals_away,shots_away,shots_on_target_away,shots_on_target_pct_away,shots_per90_away,shots_on_target_per90_away,goals_per_shot_away,goals_per_shot_on_target_away,average_shot_distance_away,shots_free_kicks_away,pens_made_away,pens_att_away,xg_away,npxg_away,npxg_per_shot_away,xg_net_away,npxg_net_away,competition_id,season_id,id
b8fd03ef,/en/squads/b8fd03ef/2019-2020/Manchester-City-Stats,vs Manchester City,24,38.0,34,277,107,38.6,7.29,2.82,0.11,0.29,16.6,18,3,3,36.2,34.6,0.13,-2.2,-3.6,9,2019-2020,56a8d094-c4e1-4627-b80a-cb5cc9156d68
19538871,/en/squads/19538871/2019-2020/Manchester-United-Stats,vs Manchester Utd,29,38.0,35,387,128,33.1,10.18,3.37,0.08,0.25,17.8,23,3,3,37.7,35.3,0.09,-2.7,-3.3,9,2019-2020,56a8d094-c4e1-4627-b80a-cb5cc9156d68
b2b47a98,/en/squads/b2b47a98/2019-2020/Newcastle-United-Stats,vs Newcastle Utd,28,38.0,56,564,193,34.2,14.84,5.08,0.10,0.28,16.5,20,2,2,65.6,64.0,0.12,-9.6,-10.0,9,2019-2020,56a8d094-c4e1-4627-b80a-cb5cc9156d68
1c781004,/en/squads/1c781004/2019-2020/Norwich-City-Stats,vs Norwich City,30,38.0,72,600,203,33.8,15.79,5.34,0.11,0.33,16.6,19,4,7,66.5,60.9,0.10,+5.5,+7.1,9,2019-2020,56a8d094-c4e1-4627-b80a-cb5cc9156d68
1df6b87e,/en/squads/1df6b87e/2019-2020/Sheffield-United-Stats,vs Sheffield Utd,26,38.0,39,428,137,32.0,11.26,3.61,0.09,0.28,17.6,24,1,3,51.0,48.6,0.12,-12.0,-10.6,9,2019-2020,56a8d094-c4e1-4627-b80a-cb5cc9156d68
33c895d4,/en/squads/33c895d4/2019-2020/Southampton-Stats,vs Southampton,25,38.0,59,448,164,36.6,11.79,4.32,0.13,0.34,16.6,13,3,4,52.8,49.6,0.11,+6.2,+6.4,9,2019-2020,56a8d094-c4e1-4627-b80a-cb5cc9156d68
361ca564,/en/squads/361ca564/2019-2020/Tottenham-Hotspur-Stats,vs Tottenham,29,38.0,45,532,174,32.7,14.00,4.58,0.08,0.23,17.5,23,5,7,54.2,49.1,0.09,-9.2,-9.1,9,2019-2020,56a8d094-c4e1-4627-b80a-cb5cc9156d68
2abfe087,/en/squads/2abfe087/2019-2020/Watford-Stats,vs Watford,26,38.0,61,487,169,34.7,12.82,4.45,0.11,0.31,17.9,28,8,9,58.1,51.2,0.11,+2.9,+1.8,9,2019-2020,56a8d094-c4e1-4627-b80a-cb5cc9156d68
7c21e445,/en/squads/7c21e445/2019-2020/West-Ham-United-Stats,vs West Ham,29,38.0,59,495,181,36.6,13.03,4.76,0.11,0.30,16.4,13,5,6,63.8,59.1,0.12,-4.8,-5.1,9,2019-2020,56a8d094-c4e1-4627-b80a-cb5cc9156d68
8cec06e1,/en/squads/8cec06e1/2019-2020/Wolverhampton-Wanderers-Stats,vs Wolves,21,38.0,39,396,126,31.8,10.42,3.32,0.10,0.30,17.3,12,1,3,38.0,35.5,0.09,+1.0,+2.5,9,2019-2020,56a8d094-c4e1-4627-b80a-cb5cc9156d68
