team_id,team_url,team,players_used,minutes_90s,gk_goals_against,gk_pens_allowed,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,competition_id,season_id,id
squads,/en/squads/5bfb9659/Leeds-United-Stats,Leeds United,2,5.0,7,1,0,2,1,5.3,0.27,-0.7,-0.15,30,115,26.1,154,26,57.1,40.6,40,67.5,48.8,84,5,6.0,0,0.00,9.4,9,2025-2026,05c11dd2-bc2f-4c9d-a7c4-1e8a918b0e99
squads,/en/squads/822bd0ba/Liverpool-Stats,Liverpool,1,5.0,5,0,0,0,0,3.8,0.42,-1.2,-0.24,22,55,40.0,173,19,27.2,30.7,29,27.6,25.9,68,2,2.9,7,1.40,14.6,9,2025-2026,05c11dd2-bc2f-4c9d-a7c4-1e8a918b0e99
squads,/en/squads/b8fd03ef/Manchester-City-Stats,Manchester City,2,5.0,5,1,0,0,0,7.2,0.32,+2.2,+0.45,20,70,28.6,144,16,36.1,34.8,36,50.0,39.9,66,2,3.0,14,2.80,4.6,9,2025-2026,05c11dd2-bc2f-4c9d-a7c4-1e8a918b0e99
squads,/en/squads/19538871/Manchester-United-Stats,Manchester Utd,1,5.0,8,0,0,2,0,7.1,0.45,-0.9,-0.18,23,84,27.4,141,11,52.5,37.7,25,40.0,31.6,50,5,10.0,7,1.40,14.3,9,2025-2026,05c11dd2-bc2f-4c9d-a7c4-1e8a918b0e99
squads,/en/squads/b2b47a98/Newcastle-United-Stats,Newcastle Utd,1,5.0,3,0,0,0,0,3.1,0.24,+0.1,+0.03,9,52,17.3,110,36,29.1,32.2,31,64.5,48.5,53,11,20.8,16,3.20,18.9,9,2025-2026,05c11dd2-bc2f-4c9d-a7c4-1e8a918b0e99
squads,/en/squads/e4a775cb/Nottingham-Forest-Stats,Nott'ham Forest,1,5.0,9,2,0,1,0,8.8,0.30,-0.2,-0.05,16,46,34.8,91,19,42.9,35.3,38,18.4,24.7,70,4,5.7,3,0.60,12.1,9,2025-2026,05c11dd2-bc2f-4c9d-a7c4-1e8a918b0e99
squads,/en/squads/8ef52968/Sunderland-Stats,Sunderland,1,5.0,4,0,0,1,0,4.9,0.25,+0.9,+0.18,26,82,31.7,143,14,41.3,35.2,39,59.0,47.0,75,7,9.3,7,1.40,13.4,9,2025-2026,05c11dd2-bc2f-4c9d-a7c4-1e8a918b0e99
squads,/en/squads/361ca564/Tottenham-Hotspur-Stats,Tottenham,1,5.0,3,0,0,0,0,4.8,0.22,+1.8,+0.36,19,55,34.5,202,27,21.8,28.2,45,24.4,27.7,50,2,4.0,9,1.80,16.0,9,2025-2026,05c11dd2-bc2f-4c9d-a7c4-1e8a918b0e99
squads,/en/squads/7c21e445/West-Ham-United-Stats,West Ham,2,5.0,13,0,0,7,0,10.7,0.46,-2.3,-0.47,21,86,24.4,156,25,42.3,30.4,42,47.6,39.7,87,6,6.9,1,0.20,7.0,9,2025-2026,05c11dd2-bc2f-4c9d-a7c4-1e8a918b0e99
squads,/en/squads/8cec06e1/Wolverhampton-Wanderers-Stats,Wolves,2,5.0,12,0,1,1,0,8.8,0.44,-3.2,-0.64,30,87,34.5,144,22,45.8,37.0,32,65.6,52.5,67,4,6.0,7,1.40,14.2,9,2025-2026,05c11dd2-bc2f-4c9d-a7c4-1e8a918b0e99
