team_id,team_url,team,players_used,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,competition_id,season_id,id
b8fd03ef,/en/squads/b8fd03ef/2017-2018/Manchester-City-Stats,Manchester City,25,38.0,103,656,254,38.7,17.26,6.68,0.15,0.38,17.8,30,6,8,78.6,72.7,0.11,+24.4,+24.3,9,2017-2018,8fe19602-e75d-42a4-bf55-1b8116398c77
19538871,/en/squads/19538871/2017-2018/Manchester-United-Stats,Manchester Utd,27,38.0,67,509,170,33.4,13.39,4.47,0.13,0.39,18.4,21,1,3,55.7,53.3,0.11,+11.3,+12.7,9,2017-2018,8fe19602-e75d-42a4-bf55-1b8116398c77
b2b47a98,/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats,Newcastle Utd,27,38.0,38,450,146,32.4,11.84,3.84,0.08,0.26,19.2,21,0,1,41.6,40.9,0.09,-3.6,-2.9,9,2017-2018,8fe19602-e75d-42a4-bf55-1b8116398c77
33c895d4,/en/squads/33c895d4/2017-2018/Southampton-Stats,Southampton,26,38.0,36,447,136,30.4,11.76,3.58,0.07,0.24,18.1,11,3,3,39.9,37.6,0.09,-3.9,-4.6,9,2017-2018,8fe19602-e75d-42a4-bf55-1b8116398c77
17892952,/en/squads/17892952/2017-2018/Stoke-City-Stats,Stoke City,30,38.0,34,380,122,32.1,10.00,3.21,0.09,0.28,18.1,11,0,3,36.5,34.1,0.09,-2.5,-0.1,9,2017-2018,8fe19602-e75d-42a4-bf55-1b8116398c77
fb10988f,/en/squads/fb10988f/2017-2018/Swansea-City-Stats,Swansea City,26,38.0,27,338,95,28.1,8.89,2.50,0.08,0.27,18.2,15,1,1,31.6,30.8,0.10,-4.6,-4.8,9,2017-2018,8fe19602-e75d-42a4-bf55-1b8116398c77
361ca564,/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats,Tottenham,25,38.0,70,620,209,33.7,16.32,5.50,0.11,0.33,18.4,28,2,3,64.7,62.3,0.10,+5.3,+5.7,9,2017-2018,8fe19602-e75d-42a4-bf55-1b8116398c77
2abfe087,/en/squads/2abfe087/2017-2018/Watford-Stats,Watford,29,38.0,42,434,126,29.0,11.42,3.32,0.09,0.31,17.9,10,3,6,45.0,40.2,0.09,-3.0,-1.2,9,2017-2018,8fe19602-e75d-42a4-bf55-1b8116398c77
60c6b05f,/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats,West Brom,24,38.0,31,377,111,29.4,9.92,2.92,0.08,0.27,17.7,15,1,1,36.5,35.7,0.10,-5.5,-5.7,9,2017-2018,8fe19602-e75d-42a4-bf55-1b8116398c77
7c21e445,/en/squads/7c21e445/2017-2018/West-Ham-United-Stats,West Ham,27,38.0,48,368,127,34.5,9.68,3.34,0.13,0.36,18.2,17,2,4,36.7,33.6,0.09,+11.3,+12.4,9,2017-2018,8fe19602-e75d-42a4-bf55-1b8116398c77
