team_id,team_url,team,players_used,minutes_90s,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,competition_id,season_id,id
squads,/en/squads/5bfb9659/Leeds-United-Stats,Leeds United,21,5.0,1714,2172,78.9,29973,10152,777,887,87.6,720,816,88.2,157,335,46.9,1,2.5,2.4,-1.5,30,118,21,4,137,9,2025-2026,6bd1ee16-2666-4748-8bb4-40b439614235
squads,/en/squads/822bd0ba/Liverpool-Stats,Liverpool,21,5.0,2283,2763,82.6,38633,13233,1129,1242,90.9,924,1060,87.2,184,347,53.0,8,5.5,4.4,+2.5,55,198,56,11,228,9,2025-2026,6bd1ee16-2666-4748-8bb4-40b439614235
squads,/en/squads/b8fd03ef/Manchester-City-Stats,Manchester City,22,5.0,2158,2559,84.3,34632,11603,1136,1222,93.0,830,934,88.9,136,277,49.1,8,8.5,6.4,-0.5,40,141,30,5,181,9,2025-2026,6bd1ee16-2666-4748-8bb4-40b439614235
squads,/en/squads/19538871/Manchester-United-Stats,Manchester Utd,19,5.0,1977,2478,79.8,34876,11837,948,1072,88.4,749,880,85.1,223,398,56.0,3,6.8,6.0,-3.8,60,169,53,21,222,9,2025-2026,6bd1ee16-2666-4748-8bb4-40b439614235
squads,/en/squads/b2b47a98/Newcastle-United-Stats,Newcastle Utd,21,5.0,1813,2349,77.2,32568,11817,813,951,85.5,793,925,85.7,181,383,47.3,2,3.9,3.5,-1.9,43,155,35,12,215,9,2025-2026,6bd1ee16-2666-4748-8bb4-40b439614235
squads,/en/squads/e4a775cb/Nottingham-Forest-Stats,Nott'ham Forest,22,5.0,2282,2757,82.8,38385,12600,1109,1202,92.3,977,1109,88.1,152,328,46.3,3,4.1,3.6,-1.1,41,214,44,12,223,9,2025-2026,6bd1ee16-2666-4748-8bb4-40b439614235
squads,/en/squads/8ef52968/Sunderland-Stats,Sunderland,22,5.0,1681,2162,77.8,30289,10338,754,845,89.2,722,842,85.7,176,369,47.7,4,2.7,2.2,+1.3,35,137,26,11,149,9,2025-2026,6bd1ee16-2666-4748-8bb4-40b439614235
squads,/en/squads/361ca564/Tottenham-Hotspur-Stats,Tottenham,19,5.0,2163,2633,82.1,40065,13436,854,947,90.2,1077,1194,90.2,203,401,50.6,8,4.9,3.8,+3.1,43,178,39,12,197,9,2025-2026,6bd1ee16-2666-4748-8bb4-40b439614235
squads,/en/squads/7c21e445/West-Ham-United-Stats,West Ham,22,5.0,1879,2303,81.6,32070,10912,868,947,91.7,778,870,89.4,161,334,48.2,4,3.8,3.4,+0.2,42,135,34,12,161,9,2025-2026,6bd1ee16-2666-4748-8bb4-40b439614235
squads,/en/squads/8cec06e1/Wolverhampton-Wanderers-Stats,Wolves,23,5.0,1814,2326,78.0,35201,11972,693,821,84.4,900,1036,86.9,196,391,50.1,3,3.4,3.1,-0.4,39,151,52,26,151,9,2025-2026,6bd1ee16-2666-4748-8bb4-40b439614235
