team_id,team_url,team,players_used,minutes_90s,gk_goals_against,gk_pens_allowed,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,competition_id,season_id,id
822bd0ba,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,Liverpool,2,38.0,41,1,0,7,2,40.0,0.27,+1.0,+0.03,92,285,32.3,1348,192,17.0,24.7,228,24.6,27.5,376,18,4.8,46,1.21,17.7,9,2023-2024,972455a0-0a4f-41b7-9ee9-a0a02eaecbaa
e297cd13,/en/squads/e297cd13/2023-2024/Luton-Town-Stats,Luton Town,2,38.0,85,4,0,13,4,77.7,0.34,-3.3,-0.09,274,814,33.7,1122,151,52.4,50.8,349,64.8,46.8,561,16,2.9,77,2.03,19.0,9,2023-2024,972455a0-0a4f-41b7-9ee9-a0a02eaecbaa
b8fd03ef,/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats,Manchester City,2,38.0,34,3,0,3,1,36.2,0.31,+3.2,+0.08,142,314,45.2,1342,161,19.7,27.9,158,31.0,31.9,312,31,9.9,63,1.66,16.8,9,2023-2024,972455a0-0a4f-41b7-9ee9-a0a02eaecbaa
19538871,/en/squads/19538871/2023-2024/Manchester-United-Stats,Manchester Utd,1,38.0,58,7,1,11,1,59.7,0.27,+2.7,+0.07,149,513,29.0,1184,140,35.4,31.2,329,28.6,26.0,601,42,7.0,37,0.97,12.9,9,2023-2024,972455a0-0a4f-41b7-9ee9-a0a02eaecbaa
b2b47a98,/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats,Newcastle Utd,3,38.0,62,4,1,8,1,61.1,0.29,+0.1,0.00,100,301,33.2,803,236,18.8,36.3,281,53.4,40.5,449,30,6.7,53,1.39,19.5,9,2023-2024,972455a0-0a4f-41b7-9ee9-a0a02eaecbaa
e4a775cb,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,Nott'ham Forest,3,38.0,67,4,1,15,2,47.0,0.27,-18.0,-0.47,229,519,44.1,818,171,42.5,35.7,304,56.3,41.4,610,44,7.2,24,0.63,13.3,9,2023-2024,972455a0-0a4f-41b7-9ee9-a0a02eaecbaa
1df6b87e,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,Sheffield Utd,2,38.0,104,5,0,12,7,85.1,0.31,-11.9,-0.31,270,817,33.0,989,126,55.2,41.2,352,77.0,53.9,661,39,5.9,56,1.47,14.4,9,2023-2024,972455a0-0a4f-41b7-9ee9-a0a02eaecbaa
361ca564,/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats,Tottenham,1,38.0,61,7,1,8,3,60.0,0.32,+2.0,+0.05,53,225,23.6,1308,193,14.9,24.0,256,11.7,19.4,511,33,6.5,81,2.13,17.1,9,2023-2024,972455a0-0a4f-41b7-9ee9-a0a02eaecbaa
7c21e445,/en/squads/7c21e445/2023-2024/West-Ham-United-Stats,West Ham,2,38.0,74,8,0,6,4,72.0,0.26,+2.0,+0.05,210,553,38.0,793,188,46.8,39.0,307,59.3,43.4,582,35,6.0,8,0.21,7.6,9,2023-2024,972455a0-0a4f-41b7-9ee9-a0a02eaecbaa
8cec06e1,/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats,Wolves,2,38.0,65,8,1,7,1,71.7,0.32,+7.7,+0.20,100,480,20.8,933,199,34.3,33.8,305,52.5,40.0,572,45,7.9,31,0.82,13.3,9,2023-2024,972455a0-0a4f-41b7-9ee9-a0a02eaecbaa
