team_id,team_url,team,players_used,avg_age,possession,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,competition_id,season_id,id
a2d435b3,/en/squads/a2d435b3/2018-2019/Leicester-City-Stats,Leicester City,25,25.9,50.9,38,418,"3,420",38.0,48,34,82,43,5,7,63,5,52.4,47.3,37.6,84.9,752,1537,1.26,0.89,2.16,1.13,2.03,1.38,0.99,2.37,1.24,2.23,9,2018-2019,be715446-bb8d-49af-8b4f-01f16cebe033
822bd0ba,/en/squads/822bd0ba/2018-2019/Liverpool-Stats,Liverpool,23,26.1,61.8,38,418,"3,420",38.0,86,55,141,79,7,7,41,2,73.7,68.4,49.8,118.2,857,2008,2.26,1.45,3.71,2.08,3.53,1.94,1.31,3.25,1.80,3.11,9,2018-2019,be715446-bb8d-49af-8b4f-01f16cebe033
b8fd03ef,/en/squads/b8fd03ef/2018-2019/Manchester-City-Stats,Manchester City,21,26.7,67.9,38,418,"3,420",38.0,91,71,162,88,3,4,44,1,84.3,81.3,65.5,146.7,1325,2429,2.39,1.87,4.26,2.32,4.18,2.22,1.72,3.94,2.14,3.86,9,2018-2019,be715446-bb8d-49af-8b4f-01f16cebe033
19538871,/en/squads/19538871/2018-2019/Manchester-United-Stats,Manchester Utd,28,26.3,54.7,38,418,"3,420",38.0,65,40,105,56,9,12,77,4,61.4,52.0,39.6,91.6,801,1668,1.71,1.05,2.76,1.47,2.53,1.62,1.04,2.66,1.37,2.41,9,2018-2019,be715446-bb8d-49af-8b4f-01f16cebe033
b2b47a98,/en/squads/b2b47a98/2018-2019/Newcastle-United-Stats,Newcastle Utd,24,26.9,40.4,38,418,"3,420",38.0,41,33,74,40,1,3,57,2,39.1,36.7,27.4,64.1,467,985,1.08,0.87,1.95,1.05,1.92,1.03,0.72,1.75,0.97,1.69,9,2018-2019,be715446-bb8d-49af-8b4f-01f16cebe033
33c895d4,/en/squads/33c895d4/2018-2019/Southampton-Stats,Southampton,30,25.4,43.4,38,418,"3,420",38.0,44,27,71,40,4,5,75,3,46.9,43.4,29.3,72.7,603,1333,1.16,0.71,1.87,1.05,1.76,1.23,0.77,2.00,1.14,1.91,9,2018-2019,be715446-bb8d-49af-8b4f-01f16cebe033
361ca564,/en/squads/361ca564/2018-2019/Tottenham-Hotspur-Stats,Tottenham,28,26.8,59.0,38,418,"3,420",38.0,66,47,113,62,4,4,58,3,54.9,51.8,39.1,90.9,840,1744,1.74,1.24,2.97,1.63,2.87,1.44,1.03,2.47,1.36,2.39,9,2018-2019,be715446-bb8d-49af-8b4f-01f16cebe033
2abfe087,/en/squads/2abfe087/2018-2019/Watford-Stats,Watford,25,28.5,46.7,38,418,"3,420",38.0,51,39,90,50,1,1,80,4,48.2,47.5,34.8,82.3,588,1294,1.34,1.03,2.37,1.32,2.34,1.27,0.92,2.19,1.25,2.17,9,2018-2019,be715446-bb8d-49af-8b4f-01f16cebe033
7c21e445,/en/squads/7c21e445/2018-2019/West-Ham-United-Stats,West Ham,26,27.6,48.6,38,418,"3,420",38.0,51,33,84,46,5,5,59,1,47.6,43.8,34.1,77.9,731,1478,1.34,0.87,2.21,1.21,2.08,1.25,0.90,2.15,1.15,2.05,9,2018-2019,be715446-bb8d-49af-8b4f-01f16cebe033
8cec06e1,/en/squads/8cec06e1/2018-2019/Wolverhampton-Wanderers-Stats,Wolves,21,26.1,46.8,38,418,"3,420",38.0,46,35,81,42,4,4,73,1,52.1,49.0,39.4,88.4,743,1350,1.21,0.92,2.13,1.11,2.03,1.37,1.04,2.41,1.29,2.33,9,2018-2019,be715446-bb8d-49af-8b4f-01f16cebe033
