team_id,team_url,team,players_used_away,avg_age_away,possession_away,games_away,games_starts_away,minutes_away,minutes_90s_away,goals_away,assists_away,goals_assists_away,goals_pens_away,pens_made_away,pens_att_away,cards_yellow_away,cards_red_away,xg_away,npxg_away,xg_assist_away,npxg_xg_assist_away,progressive_carries_away,progressive_passes_away,goals_per90_away,assists_per90_away,goals_assists_per90_away,goals_pens_per90_away,goals_assists_pens_per90_away,xg_per90_away,xg_assist_per90_away,xg_xg_assist_per90_away,npxg_per90_away,npxg_xg_assist_per90_away,competition_id,season_id,id
a2d435b3,/en/squads/a2d435b3/2022-2023/Leicester-City-Stats,vs Leicester City,28,26.6,52.4,38,418,"3,420",38.0,63,46,109,59,4,5,64,2,63.3,59.8,47.9,107.7,721,1575,1.66,1.21,2.87,1.55,2.76,1.66,1.26,2.93,1.57,2.83,9,2022-2023,27d037e2-5da9-4f88-9eee-65a57e6bbbe8
822bd0ba,/en/squads/822bd0ba/2022-2023/Liverpool-Stats,vs Liverpool,28,26.6,38.9,38,418,"3,420",38.0,45,32,77,43,2,4,59,1,50.8,47.9,37.8,85.7,506,1101,1.18,0.84,2.03,1.13,1.97,1.34,0.99,2.33,1.26,2.26,9,2022-2023,27d037e2-5da9-4f88-9eee-65a57e6bbbe8
b8fd03ef,/en/squads/b8fd03ef/2022-2023/Manchester-City-Stats,vs Manchester City,24,26.6,34.7,38,418,"3,420",38.0,32,21,53,29,3,3,80,2,32.1,29.8,23.8,53.5,434,860,0.84,0.55,1.39,0.76,1.32,0.85,0.63,1.47,0.78,1.41,9,2022-2023,27d037e2-5da9-4f88-9eee-65a57e6bbbe8
19538871,/en/squads/19538871/2022-2023/Manchester-United-Stats,vs Manchester Utd,26,26.4,46.0,38,418,"3,420",38.0,42,28,70,40,2,3,50,0,50.4,48.0,37.4,85.4,697,1355,1.11,0.74,1.84,1.05,1.79,1.33,0.98,2.31,1.26,2.25,9,2022-2023,27d037e2-5da9-4f88-9eee-65a57e6bbbe8
b2b47a98,/en/squads/b2b47a98/2022-2023/Newcastle-United-Stats,vs Newcastle Utd,27,26.8,47.6,38,418,"3,420",38.0,31,23,54,29,2,5,80,2,39.5,35.6,29.6,65.2,600,1201,0.82,0.61,1.42,0.76,1.37,1.04,0.78,1.82,0.94,1.72,9,2022-2023,27d037e2-5da9-4f88-9eee-65a57e6bbbe8
e4a775cb,/en/squads/e4a775cb/2022-2023/Nottingham-Forest-Stats,vs Nott'ham Forest,33,26.8,62.8,38,418,"3,420",38.0,68,45,113,62,6,9,65,0,64.2,57.5,45.0,102.5,813,1904,1.79,1.18,2.97,1.63,2.82,1.69,1.18,2.87,1.51,2.70,9,2022-2023,27d037e2-5da9-4f88-9eee-65a57e6bbbe8
33c895d4,/en/squads/33c895d4/2022-2023/Southampton-Stats,vs Southampton,36,26.7,55.6,38,418,"3,420",38.0,68,55,123,66,2,3,63,2,60.8,58.4,46.2,104.6,653,1735,1.79,1.45,3.24,1.74,3.18,1.60,1.21,2.81,1.54,2.75,9,2022-2023,27d037e2-5da9-4f88-9eee-65a57e6bbbe8
361ca564,/en/squads/361ca564/2022-2023/Tottenham-Hotspur-Stats,vs Tottenham,29,26.7,50.1,38,418,"3,420",38.0,62,45,107,59,3,4,79,2,49.6,46.5,36.3,82.8,685,1516,1.63,1.18,2.82,1.55,2.74,1.31,0.95,2.26,1.22,2.18,9,2022-2023,27d037e2-5da9-4f88-9eee-65a57e6bbbe8
7c21e445,/en/squads/7c21e445/2022-2023/West-Ham-United-Stats,vs West Ham,25,26.6,58.2,38,418,"3,420",38.0,54,42,96,50,4,6,54,0,53.0,48.4,39.8,88.2,805,1721,1.42,1.11,2.53,1.32,2.42,1.40,1.05,2.44,1.27,2.32,9,2022-2023,27d037e2-5da9-4f88-9eee-65a57e6bbbe8
8cec06e1,/en/squads/8cec06e1/2022-2023/Wolverhampton-Wanderers-Stats,vs Wolves,32,26.4,49.8,38,418,"3,420",38.0,57,44,101,55,2,4,75,0,59.9,56.7,44.2,100.9,703,1596,1.50,1.16,2.66,1.45,2.61,1.58,1.16,2.74,1.49,2.66,9,2022-2023,27d037e2-5da9-4f88-9eee-65a57e6bbbe8
