team_id,team_url,team,players_used,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,competition_id,season_id,id
a2d435b3,/en/squads/a2d435b3/2022-2023/Leicester-City-Stats,Leicester City,28,38.0,49,412,142,34.5,10.84,3.74,0.11,0.32,17.7,14,3,6,50.5,45.7,0.11,-1.5,+0.3,9,2022-2023,edddd61a-e590-4a93-bae7-35f635637c70
822bd0ba,/en/squads/822bd0ba/2022-2023/Liverpool-Stats,Liverpool,28,38.0,71,601,203,33.8,15.82,5.34,0.11,0.34,16.2,7,2,4,71.5,68.4,0.12,-0.5,+0.6,9,2022-2023,edddd61a-e590-4a93-bae7-35f635637c70
b8fd03ef,/en/squads/b8fd03ef/2022-2023/Manchester-City-Stats,Manchester City,24,38.0,92,590,205,34.7,15.53,5.39,0.14,0.40,16.6,20,9,10,78.6,71.1,0.12,+13.4,+11.9,9,2022-2023,edddd61a-e590-4a93-bae7-35f635637c70
19538871,/en/squads/19538871/2022-2023/Manchester-United-Stats,Manchester Utd,26,38.0,56,590,206,34.9,15.53,5.42,0.09,0.26,17.8,20,3,3,67.7,65.3,0.11,-11.7,-12.3,9,2022-2023,edddd61a-e590-4a93-bae7-35f635637c70
b2b47a98,/en/squads/b2b47a98/2022-2023/Newcastle-United-Stats,Newcastle Utd,27,38.0,64,565,184,32.6,14.87,4.84,0.10,0.32,15.6,15,6,6,71.9,67.3,0.12,-7.9,-9.3,9,2022-2023,edddd61a-e590-4a93-bae7-35f635637c70
e4a775cb,/en/squads/e4a775cb/2022-2023/Nottingham-Forest-Stats,Nott'ham Forest,33,38.0,36,362,111,30.7,9.53,2.92,0.09,0.30,17.2,9,3,6,39.3,34.6,0.10,-3.3,-1.6,9,2022-2023,edddd61a-e590-4a93-bae7-35f635637c70
33c895d4,/en/squads/33c895d4/2022-2023/Southampton-Stats,Southampton,36,38.0,36,413,132,32.0,10.87,3.47,0.08,0.26,18.1,17,2,4,37.8,34.6,0.09,-1.8,-0.6,9,2022-2023,edddd61a-e590-4a93-bae7-35f635637c70
361ca564,/en/squads/361ca564/2022-2023/Tottenham-Hotspur-Stats,Tottenham,29,38.0,68,512,186,36.3,13.47,4.89,0.12,0.34,16.7,14,5,6,57.0,52.3,0.10,+11.0,+10.7,9,2022-2023,edddd61a-e590-4a93-bae7-35f635637c70
7c21e445,/en/squads/7c21e445/2022-2023/West-Ham-United-Stats,West Ham,25,38.0,41,466,133,28.5,12.26,3.50,0.08,0.26,17.3,13,6,8,49.2,43.7,0.10,-8.2,-8.7,9,2022-2023,edddd61a-e590-4a93-bae7-35f635637c70
8cec06e1,/en/squads/8cec06e1/2022-2023/Wolverhampton-Wanderers-Stats,Wolves,32,38.0,28,409,119,29.1,10.76,3.13,0.06,0.21,18.0,18,3,3,36.8,34.5,0.09,-8.8,-9.5,9,2022-2023,edddd61a-e590-4a93-bae7-35f635637c70
