team_id,team_url,team,players_used,minutes_90s,gk_goals_against,gk_pens_allowed,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,competition_id,season_id,id
dc56fe14,/en/squads/dc56fe14/2022-2023/Milan-Stats,Milan,3,38.0,43,4,3,6,1,37.2,0.26,-4.8,-0.13,170,388,43.8,1124,194,28.2,32.9,246,28.9,28.9,416,24,5.8,45,1.18,14.4,11,2022-2023,8eb7865c-3c7c-4a1a-a1e2-31607519d3ee
21680aa4,/en/squads/21680aa4/2022-2023/Monza-Stats,Monza,2,38.0,52,3,1,4,1,50.3,0.28,-0.7,-0.02,168,480,35.0,1230,240,31.5,22.6,313,29.7,30.3,548,14,2.6,34,0.89,25.7,11,2022-2023,8eb7865c-3c7c-4a1a-a1e2-31607519d3ee
d48ad4ff,/en/squads/d48ad4ff/2022-2023/Napoli-Stats,Napoli,2,38.0,28,1,0,2,0,28.0,0.24,0.0,0.00,71,181,39.2,858,145,15.3,29.6,232,21.6,27.4,391,13,3.3,43,1.13,18.8,11,2022-2023,8eb7865c-3c7c-4a1a-a1e2-31607519d3ee
cf74a709,/en/squads/cf74a709/2022-2023/Roma-Stats,Roma,2,38.0,38,2,1,4,1,30.5,0.23,-6.5,-0.17,151,372,40.6,702,134,38.9,41.4,259,38.2,36.2,444,22,5.0,29,0.76,12.1,11,2022-2023,8eb7865c-3c7c-4a1a-a1e2-31607519d3ee
c5577084,/en/squads/c5577084/2022-2023/Salernitana-Stats,Salernitana,3,38.0,62,7,1,6,0,67.1,0.29,+5.1,+0.13,218,719,30.3,1064,132,47.7,37.9,360,58.6,44.7,540,28,5.2,23,0.61,6.0,11,2022-2023,8eb7865c-3c7c-4a1a-a1e2-31607519d3ee
8ff9e3b3,/en/squads/8ff9e3b3/2022-2023/Sampdoria-Stats,Sampdoria,3,38.0,71,8,0,10,2,58.2,0.23,-10.8,-0.28,243,664,36.6,1032,164,45.0,35.6,349,57.3,43.1,571,34,6.0,26,0.68,10.5,11,2022-2023,8eb7865c-3c7c-4a1a-a1e2-31607519d3ee
e2befd26,/en/squads/e2befd26/2022-2023/Sassuolo-Stats,Sassuolo,3,38.0,61,4,0,5,2,44.6,0.32,-14.4,-0.38,185,466,39.7,1176,199,31.6,29.7,376,25.0,27.7,509,30,5.9,28,0.74,9.0,11,2022-2023,8eb7865c-3c7c-4a1a-a1e2-31607519d3ee
68449f6d,/en/squads/68449f6d/2022-2023/Spezia-Stats,Spezia,4,38.0,62,5,1,8,3,52.1,0.25,-6.9,-0.18,185,585,31.6,1019,177,43.0,39.0,339,43.4,36.6,566,18,3.2,41,1.08,14.7,11,2022-2023,8eb7865c-3c7c-4a1a-a1e2-31607519d3ee
105360fe,/en/squads/105360fe/2022-2023/Torino-Stats,Torino,1,38.0,41,5,0,6,0,35.8,0.23,-5.2,-0.14,285,939,30.4,1495,185,45.4,39.7,297,87.9,67.8,469,36,7.7,70,1.84,16.2,11,2022-2023,8eb7865c-3c7c-4a1a-a1e2-31607519d3ee
04eea015,/en/squads/04eea015/2022-2023/Udinese-Stats,Udinese,1,38.0,48,6,2,3,2,48.7,0.31,+2.7,+0.07,144,380,37.9,858,142,32.4,32.0,316,32.3,32.9,547,13,2.4,21,0.55,12.2,11,2022-2023,8eb7865c-3c7c-4a1a-a1e2-31607519d3ee
