team_id,team_url,team,players_used_away,possession_away,minutes_90s_away,touches_away,touches_def_pen_area_away,touches_def_3rd_away,touches_mid_3rd_away,touches_att_3rd_away,touches_att_pen_area_away,touches_live_ball_away,take_ons_away,take_ons_won_away,take_ons_won_pct_away,take_ons_tackled_away,take_ons_tackled_pct_away,carries_away,carries_distance_away,carries_progressive_distance_away,progressive_carries_away,carries_into_final_third_away,carries_into_penalty_area_away,miscontrols_away,dispossessed_away,passes_received_away,progressive_passes_received_away,competition_id,season_id,id
dc56fe14,/en/squads/dc56fe14/2021-2022/Milan-Stats,vs Milan,28,45.8,38.0,20652,2592,7383,9057,4455,603,20647,584,302,51.7,281,48.1,11138,61760,29705,542,439,101,686,416,12736,1288,11,2021-2022,1100a2c6-f734-4e37-86f7-2d0d37cbbc9d
d48ad4ff,/en/squads/d48ad4ff/2021-2022/Napoli-Stats,vs Napoli,27,41.5,38.0,20179,2498,6985,8946,4466,661,20178,617,349,56.6,268,43.4,11021,59028,29096,565,434,135,567,282,12847,1239,11,2021-2022,1100a2c6-f734-4e37-86f7-2d0d37cbbc9d
cf74a709,/en/squads/cf74a709/2021-2022/Roma-Stats,vs Roma,29,48.6,38.0,22109,2591,7351,10357,4604,593,22102,622,339,54.5,283,45.5,12551,66806,34594,646,444,121,639,330,14320,1267,11,2021-2022,1100a2c6-f734-4e37-86f7-2d0d37cbbc9d
c5577084,/en/squads/c5577084/2021-2022/Salernitana-Stats,vs Salernitana,42,59.0,38.0,25328,2196,7169,11831,6586,1016,25320,579,302,52.2,277,47.8,14843,77965,41987,840,580,209,566,264,17340,1700,11,2021-2022,1100a2c6-f734-4e37-86f7-2d0d37cbbc9d
8ff9e3b3,/en/squads/8ff9e3b3/2021-2022/Sampdoria-Stats,vs Sampdoria,34,54.1,38.0,24105,2253,7288,10949,6118,950,24101,631,341,54.0,288,45.6,13432,68720,35731,807,556,201,597,274,15863,1534,11,2021-2022,1100a2c6-f734-4e37-86f7-2d0d37cbbc9d
e2befd26,/en/squads/e2befd26/2021-2022/Sassuolo-Stats,vs Sassuolo,29,44.8,38.0,20881,2323,6853,8932,5316,1017,20872,575,338,58.8,236,41.0,11391,62270,34116,699,423,211,539,246,13193,1351,11,2021-2022,1100a2c6-f734-4e37-86f7-2d0d37cbbc9d
68449f6d,/en/squads/68449f6d/2021-2022/Spezia-Stats,vs Spezia,30,57.3,38.0,24792,2026,7044,11597,6374,1021,24779,586,319,54.4,266,45.4,14664,77163,40295,722,568,210,608,314,16707,1641,11,2021-2022,1100a2c6-f734-4e37-86f7-2d0d37cbbc9d
105360fe,/en/squads/105360fe/2021-2022/Torino-Stats,vs Torino,31,46.4,38.0,19609,2272,7133,8527,4172,624,19598,440,212,48.2,228,51.8,9721,51681,24765,468,344,110,661,303,11283,1013,11,2021-2022,1100a2c6-f734-4e37-86f7-2d0d37cbbc9d
04eea015,/en/squads/04eea015/2021-2022/Udinese-Stats,vs Udinese,29,57.7,38.0,24770,2232,7241,12655,5095,816,24763,643,359,55.8,284,44.2,14420,72601,38121,677,441,149,622,338,16708,1558,11,2021-2022,1100a2c6-f734-4e37-86f7-2d0d37cbbc9d
af5d5982,/en/squads/af5d5982/2021-2022/Venezia-Stats,vs Venezia,39,57.9,38.0,25297,2008,6865,11582,7094,1160,25285,626,353,56.4,273,43.6,14770,76301,39452,807,592,199,588,340,17076,1714,11,2021-2022,1100a2c6-f734-4e37-86f7-2d0d37cbbc9d
