team_id,team_url,team,players_used_away,minutes_90s_away,gk_goals_against_away,gk_pens_allowed_away,gk_free_kick_goals_against_away,gk_corner_kick_goals_against_away,gk_own_goals_against_away,gk_psxg_away,gk_psnpxg_per_shot_on_target_against_away,gk_psxg_net_away,gk_psxg_net_per90_away,gk_passes_completed_launched_away,gk_passes_launched_away,gk_passes_pct_launched_away,gk_passes_away,gk_passes_throws_away,gk_pct_passes_launched_away,gk_passes_length_avg_away,gk_goal_kicks_away,gk_pct_goal_kicks_launched_away,gk_goal_kick_length_avg_away,gk_crosses_away,gk_crosses_stopped_away,gk_crosses_stopped_pct_away,gk_def_actions_outside_pen_area_away,gk_def_actions_outside_pen_area_per90_away,gk_avg_distance_def_actions_away,competition_id,season_id,id
dc56fe14,/en/squads/dc56fe14/2022-2023/Milan-Stats,vs Milan,3,38.0,64,5,1,5,3,60.8,0.31,-0.2,0.00,189,548,34.5,889,191,42.6,37.6,327,51.7,42.2,538,25,4.6,42,1.11,14.2,11,2022-2023,641b7483-c1cd-488b-9df2-ec917112fb4e
21680aa4,/en/squads/21680aa4/2022-2023/Monza-Stats,vs Monza,2,38.0,48,5,2,3,2,42.2,0.25,-3.8,-0.10,153,379,40.4,925,156,30.8,33.7,263,35.7,35.1,458,26,5.7,48,1.26,16.3,11,2022-2023,641b7483-c1cd-488b-9df2-ec917112fb4e
d48ad4ff,/en/squads/d48ad4ff/2022-2023/Napoli-Stats,vs Napoli,2,38.0,77,8,0,16,2,63.7,0.25,-11.3,-0.30,207,628,33.0,1015,171,43.8,37.4,356,51.4,41.0,530,16,3.0,26,0.68,12.6,11,2022-2023,641b7483-c1cd-488b-9df2-ec917112fb4e
cf74a709,/en/squads/cf74a709/2022-2023/Roma-Stats,vs Roma,2,38.0,50,7,0,8,0,50.4,0.27,+0.4,+0.01,162,491,33.0,1056,180,33.3,35.0,284,48.9,40.3,473,26,5.5,57,1.50,15.4,11,2022-2023,641b7483-c1cd-488b-9df2-ec917112fb4e
c5577084,/en/squads/c5577084/2022-2023/Salernitana-Stats,vs Salernitana,3,38.0,48,2,1,5,2,39.0,0.32,-7.0,-0.18,121,387,31.3,928,167,32.5,33.7,247,34.4,32.7,434,23,5.3,42,1.11,15.9,11,2022-2023,641b7483-c1cd-488b-9df2-ec917112fb4e
8ff9e3b3,/en/squads/8ff9e3b3/2022-2023/Sampdoria-Stats,vs Sampdoria,3,38.0,24,1,0,3,1,26.2,0.21,+3.2,+0.08,159,449,35.4,999,163,36.3,34.7,249,34.5,34.9,483,27,5.6,28,0.74,13.9,11,2022-2023,641b7483-c1cd-488b-9df2-ec917112fb4e
e2befd26,/en/squads/e2befd26/2022-2023/Sassuolo-Stats,vs Sassuolo,3,38.0,47,9,1,5,1,48.1,0.23,+2.1,+0.06,197,491,40.1,1111,195,32.9,32.5,316,39.9,34.5,471,17,3.6,25,0.66,13.9,11,2022-2023,641b7483-c1cd-488b-9df2-ec917112fb4e
68449f6d,/en/squads/68449f6d/2022-2023/Spezia-Stats,vs Spezia,4,38.0,31,4,1,3,2,31.8,0.23,+2.8,+0.07,155,483,32.1,950,163,36.0,36.0,299,47.2,40.8,503,27,5.4,55,1.45,15.6,11,2022-2023,641b7483-c1cd-488b-9df2-ec917112fb4e
105360fe,/en/squads/105360fe/2022-2023/Torino-Stats,vs Torino,1,38.0,42,2,0,2,1,44.2,0.29,+3.2,+0.08,244,657,37.1,1157,171,44.3,37.9,302,47.7,37.9,477,22,4.6,17,0.45,12.3,11,2022-2023,641b7483-c1cd-488b-9df2-ec917112fb4e
04eea015,/en/squads/04eea015/2022-2023/Udinese-Stats,vs Udinese,1,38.0,47,1,1,4,1,40.4,0.26,-5.6,-0.15,140,390,35.9,816,169,35.0,35.5,289,36.0,34.3,440,26,5.9,40,1.05,14.6,11,2022-2023,641b7483-c1cd-488b-9df2-ec917112fb4e
