team_id,team_url,team,players_used_away,minutes_90s_away,passes_completed_away,passes_away,passes_pct_away,passes_total_distance_away,passes_progressive_distance_away,passes_completed_short_away,passes_short_away,passes_pct_short_away,passes_completed_medium_away,passes_medium_away,passes_pct_medium_away,passes_completed_long_away,passes_long_away,passes_pct_long_away,assists_away,xg_assist_away,pass_xa_away,xg_assist_net_away,assisted_shots_away,passes_into_final_third_away,passes_into_penalty_area_away,crosses_into_penalty_area_away,progressive_passes_away,competition_id,season_id,id
dc56fe14,/en/squads/dc56fe14/2021-2022/Milan-Stats,vs Milan,28,38.0,12864,16396,78.5,229255,94501,5935,6808,87.2,5054,6043,83.6,1490,2558,58.2,19,25.7,23.4,-6.7,305,985,229,62,1298,11,2021-2022,06061956-eaa3-4eb2-a64e-a7f0ed0da51d
d48ad4ff,/en/squads/d48ad4ff/2021-2022/Napoli-Stats,vs Napoli,27,38.0,12959,16201,80.0,232814,87453,5743,6523,88.0,5501,6279,87.6,1392,2506,55.5,19,25.2,25.6,-6.2,311,989,259,61,1254,11,2021-2022,06061956-eaa3-4eb2-a64e-a7f0ed0da51d
cf74a709,/en/squads/cf74a709/2021-2022/Roma-Stats,vs Roma,29,38.0,14445,17956,80.4,250292,91379,6695,7514,89.1,5805,6688,86.8,1498,2655,56.4,23,26.2,21.6,-3.2,284,1046,231,62,1275,11,2021-2022,06061956-eaa3-4eb2-a64e-a7f0ed0da51d
c5577084,/en/squads/c5577084/2021-2022/Salernitana-Stats,vs Salernitana,42,38.0,17458,21188,82.4,304735,104442,8056,8997,89.5,7042,8099,86.9,1828,2930,62.4,58,48.2,43.4,+9.8,446,1346,395,90,1705,11,2021-2022,06061956-eaa3-4eb2-a64e-a7f0ed0da51d
8ff9e3b3,/en/squads/8ff9e3b3/2021-2022/Sampdoria-Stats,vs Sampdoria,34,38.0,15997,20027,79.9,276708,96554,7502,8431,89.0,6361,7517,84.6,1653,2905,56.9,41,38.0,36.5,+3.0,398,1194,349,89,1548,11,2021-2022,06061956-eaa3-4eb2-a64e-a7f0ed0da51d
e2befd26,/en/squads/e2befd26/2021-2022/Sassuolo-Stats,vs Sassuolo,29,38.0,13305,16791,79.2,233994,91908,6061,6905,87.8,5321,6197,85.9,1427,2452,58.2,48,50.0,45.0,-2.0,412,962,351,89,1363,11,2021-2022,06061956-eaa3-4eb2-a64e-a7f0ed0da51d
68449f6d,/en/squads/68449f6d/2021-2022/Spezia-Stats,vs Spezia,30,38.0,16843,20741,81.2,295820,104909,7556,8589,88.0,7123,8112,87.8,1671,2875,58.1,44,44.5,37.9,-0.5,484,1334,371,88,1654,11,2021-2022,06061956-eaa3-4eb2-a64e-a7f0ed0da51d
105360fe,/en/squads/105360fe/2021-2022/Torino-Stats,vs Torino,31,38.0,11475,15759,72.8,212519,91416,4958,6028,82.2,4659,5818,80.1,1510,2969,50.9,25,25.2,25.6,-0.2,281,875,217,58,1027,11,2021-2022,06061956-eaa3-4eb2-a64e-a7f0ed0da51d
04eea015,/en/squads/04eea015/2021-2022/Udinese-Stats,vs Udinese,29,38.0,16858,20623,81.7,303330,104121,7197,8138,88.4,7450,8452,88.1,1794,2903,61.8,39,36.9,32.5,+2.1,347,1269,304,86,1573,11,2021-2022,06061956-eaa3-4eb2-a64e-a7f0ed0da51d
af5d5982,/en/squads/af5d5982/2021-2022/Venezia-Stats,vs Venezia,39,38.0,17187,21142,81.3,307341,105540,7550,8576,88.0,7173,8237,87.1,1961,3108,63.1,39,47.9,44.7,-8.9,488,1414,427,114,1719,11,2021-2022,06061956-eaa3-4eb2-a64e-a7f0ed0da51d
