team_id,team_url,team,players_used,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,competition_id,season_id,id
dc56fe14,/en/squads/dc56fe14/2021-2022/Milan-Stats,Milan,28,38.0,66,592,187,31.6,15.58,4.92,0.10,0.33,18.4,23,5,8,59.7,54.1,0.09,+6.3,+6.9,11,2021-2022,c4fb7da7-fe95-4add-bb8e-8dac09042635
d48ad4ff,/en/squads/d48ad4ff/2021-2022/Napoli-Stats,Napoli,27,38.0,74,565,186,32.9,14.87,4.89,0.11,0.34,18.2,25,10,14,57.8,46.6,0.08,+16.2,+17.4,11,2021-2022,c4fb7da7-fe95-4add-bb8e-8dac09042635
cf74a709,/en/squads/cf74a709/2021-2022/Roma-Stats,Roma,29,38.0,58,592,184,31.1,15.58,4.84,0.09,0.28,17.3,21,7,9,65.1,58.1,0.10,-7.1,-7.1,11,2021-2022,c4fb7da7-fe95-4add-bb8e-8dac09042635
c5577084,/en/squads/c5577084/2021-2022/Salernitana-Stats,Salernitana,42,38.0,32,426,130,30.5,11.21,3.42,0.07,0.22,18.1,20,4,5,36.5,32.9,0.08,-4.5,-4.9,11,2021-2022,c4fb7da7-fe95-4add-bb8e-8dac09042635
8ff9e3b3,/en/squads/8ff9e3b3/2021-2022/Sampdoria-Stats,Sampdoria,34,38.0,42,386,118,30.6,10.16,3.11,0.10,0.34,18.1,12,2,4,36.7,33.4,0.09,+5.3,+6.6,11,2021-2022,c4fb7da7-fe95-4add-bb8e-8dac09042635
e2befd26,/en/squads/e2befd26/2021-2022/Sassuolo-Stats,Sassuolo,29,38.0,60,569,204,35.9,14.97,5.37,0.09,0.26,18.8,14,7,7,55.7,50.2,0.09,+4.3,+2.8,11,2021-2022,c4fb7da7-fe95-4add-bb8e-8dac09042635
68449f6d,/en/squads/68449f6d/2021-2022/Spezia-Stats,Spezia,30,38.0,38,381,127,33.3,10.03,3.34,0.09,0.28,18.7,17,3,5,40.1,36.2,0.10,-2.1,-1.2,11,2021-2022,c4fb7da7-fe95-4add-bb8e-8dac09042635
105360fe,/en/squads/105360fe/2021-2022/Torino-Stats,Torino,31,38.0,43,470,142,30.2,12.37,3.74,0.08,0.26,17.3,16,6,6,48.7,44.1,0.10,-5.7,-7.1,11,2021-2022,c4fb7da7-fe95-4add-bb8e-8dac09042635
04eea015,/en/squads/04eea015/2021-2022/Udinese-Stats,Udinese,29,38.0,58,505,181,35.8,13.29,4.76,0.11,0.30,17.8,19,3,4,51.3,48.2,0.10,+6.7,+6.8,11,2021-2022,c4fb7da7-fe95-4add-bb8e-8dac09042635
af5d5982,/en/squads/af5d5982/2021-2022/Venezia-Stats,Venezia,39,38.0,34,349,113,32.4,9.18,2.97,0.09,0.27,18.2,22,3,5,36.5,32.4,0.09,-2.5,-1.4,11,2021-2022,c4fb7da7-fe95-4add-bb8e-8dac09042635
