team_id,team_url,team,players_used_away,minutes_90s_away,gk_goals_against_away,gk_pens_allowed_away,gk_free_kick_goals_against_away,gk_corner_kick_goals_against_away,gk_own_goals_against_away,gk_psxg_away,gk_psnpxg_per_shot_on_target_against_away,gk_psxg_net_away,gk_psxg_net_per90_away,gk_passes_completed_launched_away,gk_passes_launched_away,gk_passes_pct_launched_away,gk_passes_away,gk_passes_throws_away,gk_pct_passes_launched_away,gk_passes_length_avg_away,gk_goal_kicks_away,gk_pct_goal_kicks_launched_away,gk_goal_kick_length_avg_away,gk_crosses_away,gk_crosses_stopped_away,gk_crosses_stopped_pct_away,gk_def_actions_outside_pen_area_away,gk_def_actions_outside_pen_area_per90_away,gk_avg_distance_def_actions_away,competition_id,season_id,id
7213da33,/en/squads/7213da33/2023-2024/Lazio-Stats,vs Lazio,2,38.0,49,4,2,4,3,45.9,0.31,-0.1,0.00,219,486,45.1,1206,185,30.1,30.7,281,43.8,38.8,490,21,4.3,30,0.79,13.1,11,2023-2024,363db0bc-d1db-442a-ac68-f99d078e7595
ffcbe334,/en/squads/ffcbe334/2023-2024/Lecce-Stats,vs Lecce,1,38.0,32,3,1,4,2,29.5,0.17,-0.5,-0.01,178,489,36.4,1030,191,34.0,34.0,298,46.6,38.4,520,24,4.6,36,0.95,14.5,11,2023-2024,363db0bc-d1db-442a-ac68-f99d078e7595
dc56fe14,/en/squads/dc56fe14/2023-2024/Milan-Stats,vs Milan,4,38.0,76,6,0,14,0,70.0,0.31,-6.0,-0.16,174,446,39.0,895,161,35.5,34.6,293,43.7,37.0,515,26,5.0,22,0.58,11.4,11,2023-2024,363db0bc-d1db-442a-ac68-f99d078e7595
21680aa4,/en/squads/21680aa4/2023-2024/Monza-Stats,vs Monza,2,38.0,39,4,1,4,1,36.6,0.25,-1.4,-0.04,110,279,39.4,796,141,24.9,30.7,250,32.4,32.9,456,17,3.7,29,0.76,15.3,11,2023-2024,363db0bc-d1db-442a-ac68-f99d078e7595
d48ad4ff,/en/squads/d48ad4ff/2023-2024/Napoli-Stats,vs Napoli,3,38.0,55,6,2,4,1,60.7,0.26,+6.7,+0.18,211,576,36.6,894,147,44.5,37.5,362,49.2,38.2,582,22,3.8,17,0.45,10.3,11,2023-2024,363db0bc-d1db-442a-ac68-f99d078e7595
cf74a709,/en/squads/cf74a709/2023-2024/Roma-Stats,vs Roma,2,38.0,65,11,1,9,1,51.8,0.27,-12.2,-0.32,172,474,36.3,1002,166,34.9,35.2,272,45.6,38.6,529,39,7.4,37,0.97,13.0,11,2023-2024,363db0bc-d1db-442a-ac68-f99d078e7595
c5577084,/en/squads/c5577084/2023-2024/Salernitana-Stats,vs Salernitana,3,38.0,32,2,0,6,0,30.9,0.24,-1.1,-0.03,155,439,35.3,934,134,37.7,35.0,229,38.0,33.6,451,22,4.9,27,0.71,13.7,11,2023-2024,363db0bc-d1db-442a-ac68-f99d078e7595
e2befd26,/en/squads/e2befd26/2023-2024/Sassuolo-Stats,vs Sassuolo,2,38.0,43,7,0,2,1,41.7,0.23,-0.3,-0.01,148,391,37.9,1109,172,26.3,29.4,288,34.4,32.8,502,25,5.0,39,1.03,14.8,11,2023-2024,363db0bc-d1db-442a-ac68-f99d078e7595
105360fe,/en/squads/105360fe/2023-2024/Torino-Stats,vs Torino,2,38.0,36,2,0,5,1,33.9,0.26,-1.1,-0.03,188,529,35.5,1047,156,37.1,35.4,308,45.8,37.8,583,23,3.9,29,0.76,13.4,11,2023-2024,363db0bc-d1db-442a-ac68-f99d078e7595
04eea015,/en/squads/04eea015/2023-2024/Udinese-Stats,vs Udinese,2,38.0,37,3,0,1,1,38.3,0.26,+2.3,+0.06,117,311,37.6,783,155,26.3,31.0,299,35.1,34.8,441,24,5.4,30,0.79,13.3,11,2023-2024,363db0bc-d1db-442a-ac68-f99d078e7595
