player_link,player_id,player_name,nationality,position,team_id,team_name,team_link,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,matches_link,competition_id,season_id,id
/en/players/a712ca2b/Issa-Diop,a712ca2b,Issa Diop,frFRA,DF,2023-2024,Fulham,/en/squads/fd962109/2023-2024/Fulham-Stats,26,1997,15.8,4,1,1,17,4,0,0,17,16,0,3,0,65,25,17,59.5,/en/players/a712ca2b/matchlogs/2023-2024/misc/Issa-Diop-Match-Logs,9,2023-2024,aaa9447f-d64c-442e-b9c7-82b45f5c9768
/en/players/ad82197c/Axel-Disasi,ad82197c,Axel Disasi,frFRA,DF,2023-2024,Chelsea,/en/squads/cff3d9bb/2023-2024/Chelsea-Stats,25,1998,28.7,6,0,0,17,17,4,10,18,19,0,0,1,150,72,31,69.9,/en/players/ad82197c/matchlogs/2023-2024/misc/Axel-Disasi-Match-Logs,9,2023-2024,c2aa1b93-9488-4c77-b729-e64be525b7b1
/en/players/733f1a7d/Ben-Doak,733f1a7d,Ben Doak,sctSCO,FW,2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,17,2005,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,/en/players/733f1a7d/matchlogs/2023-2024/misc/Ben-Doak-Match-Logs,9,2023-2024,524f1513-4802-4fc8-a974-09ff8b35d667
/en/players/e814e1cf/Lewis-Dobbin,e814e1cf,Lewis Dobbin,engENG,MF,2023-2024,Everton,/en/squads/d3fd31cc/2023-2024/Everton-Stats,20,2003,2.6,1,0,0,3,6,0,7,1,7,0,0,0,20,2,1,66.7,/en/players/e814e1cf/matchlogs/2023-2024/misc/Lewis-Dobbin-Match-Logs,9,2023-2024,acaeaf17-dffe-4227-96f5-dd09fdc241c4
/en/players/d557d734/Matt-Doherty,d557d734,Matt Doherty,ieIRL,"DF,MF",2023-2024,Wolves,/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats,31,1992,12.8,2,0,0,13,11,5,13,7,18,0,0,0,65,38,33,53.5,/en/players/d557d734/matchlogs/2023-2024/misc/Matt-Doherty-Match-Logs,9,2023-2024,360afd90-fce0-48a3-a042-f512ea322528
/en/players/fffea3e5/Jeremy-Doku,fffea3e5,Jeremy Doku,beBEL,"FW,MF",2023-2024,Manchester City,/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats,21,2002,17.7,3,0,0,15,33,5,61,9,22,2,0,0,75,2,3,40.0,/en/players/fffea3e5/matchlogs/2023-2024/misc/Jeremy-Doku-Match-Logs,9,2023-2024,d6d3bbe3-163c-4cff-9e7a-989014b793e3
/en/players/20b3a502/Nicolas-Dominguez,20b3a502,Nicolás Domínguez,arARG,"MF,FW",2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,25,1998,16.6,4,0,0,26,16,2,6,18,34,0,0,0,108,21,19,52.5,/en/players/20b3a502/matchlogs/2023-2024/misc/Nicolas-Dominguez-Match-Logs,9,2023-2024,86a97544-e6ec-4ec3-b697-b5d1fdd6f770
/en/players/5e4d9b48/Jamie-Donley,5e4d9b48,Jamie Donley,nirNIR,FW,2023-2024,Tottenham,/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats,18,2005,0.0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,1,50.0,/en/players/5e4d9b48/matchlogs/2023-2024/misc/Jamie-Donley-Match-Logs,9,2023-2024,2516f486-0df1-4290-be0c-e41f7313049e
/en/players/02b29014/Abdoulaye-Doucoure,02b29014,Abdoulaye Doucouré,mlMLI,"FW,MF",2023-2024,Everton,/en/squads/d3fd31cc/2023-2024/Everton-Stats,30,1993,29.2,7,0,0,53,8,21,26,15,27,0,1,0,144,24,40,37.5,/en/players/02b29014/matchlogs/2023-2024/misc/Abdoulaye-Doucoure-Match-Logs,9,2023-2024,b5b4395b-c4a1-422b-a5ae-dffa29b62ca7
/en/players/ce4f40c7/Cheick-Doucoure,ce4f40c7,Cheick Doucouré,mlMLI,MF,2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,23,2000,10.2,2,0,0,10,1,0,1,20,17,0,0,0,74,5,9,35.7,/en/players/ce4f40c7/matchlogs/2023-2024/misc/Cheick-Doucoure-Match-Logs,9,2023-2024,07a7f01e-7bd3-4b16-acfe-35c952f4e459
/en/players/bf33b257/Alfie-Doughty,bf33b257,Alfie Doughty,engENG,DF,2023-2024,Luton Town,/en/squads/e297cd13/2023-2024/Luton-Town-Stats,23,1999,32.5,5,0,0,31,9,13,340,31,40,0,0,0,185,23,12,65.7,/en/players/bf33b257/matchlogs/2023-2024/misc/Alfie-Doughty-Match-Logs,9,2023-2024,6b0a2f15-ef1a-471c-a4ed-ccc0e41b2360
/en/players/5526deb1/Tommy-Doyle,5526deb1,Tommy Doyle,engENG,MF,2023-2024,Wolves,/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats,21,2001,13.6,2,0,0,11,4,0,28,12,13,0,0,0,93,0,4,0.0,/en/players/5526deb1/matchlogs/2023-2024/misc/Tommy-Doyle-Match-Logs,9,2023-2024,b8c04269-4581-470f-972e-c54087166423
/en/players/620922ed/Radu-Dragusin,620922ed,Radu Drăgușin,roROU,DF,2023-2024,Tottenham,/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats,21,2002,4.8,1,0,0,6,4,1,0,8,3,0,0,0,21,9,6,60.0,/en/players/620922ed/matchlogs/2023-2024/misc/Radu-Dragusin-Match-Logs,9,2023-2024,c3273a73-a72e-48bc-9fbf-cab167ee56cf
/en/players/3a949a25/Martin-Dubravka,3a949a25,Martin Dúbravka,skSVK,GK,2023-2024,Newcastle Utd,/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats,34,1989,22.1,1,0,0,2,5,0,0,0,0,0,2,0,29,4,0,100.0,/en/players/3a949a25/matchlogs/2023-2024/misc/Martin-Dubravka-Match-Logs,9,2023-2024,fb26f94a-3e15-461d-b412-3ec5f9f7c2b6
/en/players/3fe6bd8c/Paul-Dummett,3fe6bd8c,Paul Dummett,wlsWAL,DF,2023-2024,Newcastle Utd,/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats,31,1991,0.2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,100.0,/en/players/3fe6bd8c/matchlogs/2023-2024/misc/Paul-Dummett-Match-Logs,9,2023-2024,9346c950-0ae4-4663-9fa7-02d3d05e56c6
/en/players/282f75f3/Lewis-Dunk,282f75f3,Lewis Dunk,engENG,DF,2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,31,1991,31.9,7,1,0,23,12,1,7,31,14,0,1,0,180,57,32,64.0,/en/players/282f75f3/matchlogs/2023-2024/misc/Lewis-Dunk-Match-Logs,9,2023-2024,b9600ac9-01d7-40e8-892c-e2fb09d97e7c
/en/players/414184f7/Jader-Duran,414184f7,Jáder Durán,coCOL,"FW,MF",2023-2024,Aston Villa,/en/squads/8602292d/2023-2024/Aston-Villa-Stats,19,2003,5.3,5,0,0,12,8,4,6,1,5,1,0,0,15,20,12,62.5,/en/players/414184f7/matchlogs/2023-2024/misc/Jader-Duran-Match-Logs,9,2023-2024,2cdd6cde-4b72-4ae2-8a90-e12aaa213a4d
/en/players/123d2733/George-Earthy,123d2733,George Earthy,engENG,FW,2023-2024,West Ham,/en/squads/7c21e445/2023-2024/West-Ham-United-Stats,18,2004,0.4,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,,/en/players/123d2733/matchlogs/2023-2024/misc/George-Earthy-Match-Logs,9,2023-2024,b03c9815-330c-4008-a274-c2dd86f3b5d6
/en/players/3bb7b8b4/Ederson,3bb7b8b4,Ederson,brBRA,GK,2023-2024,Manchester City,/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats,29,1993,30.9,5,0,0,2,4,0,0,0,0,0,1,0,53,8,0,100.0,/en/players/3bb7b8b4/matchlogs/2023-2024/misc/Ederson-Match-Logs,9,2023-2024,d004aceb-ddf9-40d6-953a-0e30df040364
/en/players/0562b7f1/Odsonne-Edouard,0562b7f1,Odsonne Édouard,frFRA,"FW,MF",2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,25,1998,17.3,4,0,0,31,22,9,10,6,12,0,0,0,38,30,54,35.7,/en/players/0562b7f1/matchlogs/2023-2024/misc/Odsonne-Edouard-Match-Logs,9,2023-2024,adb9448a-4fd3-4fd6-ab58-dced28af64b8
/en/players/debe38a0/John-Egan,debe38a0,John Egan,ieIRL,DF,2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,30,1992,5.4,2,0,0,6,1,0,0,13,4,0,1,0,21,14,8,63.6,/en/players/debe38a0/matchlogs/2023-2024/misc/John-Egan-Match-Logs,9,2023-2024,b84d69af-3da5-43d7-8b19-c5c88c97d25d
/en/players/3d554589/Hjalmar-Ekdal,3d554589,Hjalmar Ekdal,seSWE,DF,2023-2024,Burnley,/en/squads/943e8050/2023-2024/Burnley-Stats,24,1998,4.9,2,0,0,8,2,0,0,6,2,0,0,0,26,4,9,30.8,/en/players/3d554589/matchlogs/2023-2024/misc/Hjalmar-Ekdal-Match-Logs,9,2023-2024,0c471079-81cc-4f6b-b47b-8c54b04ada7d
/en/players/2fba6108/Anthony-Elanga,2fba6108,Anthony Elanga,seSWE,"FW,MF",2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,21,2002,27.0,1,0,0,9,26,19,58,8,19,0,0,0,96,17,37,31.5,/en/players/2fba6108/matchlogs/2023-2024/misc/Anthony-Elanga-Match-Logs,9,2023-2024,ca4da035-1f75-4af0-be5f-d39416f07680
/en/players/b9e1436c/Harvey-Elliott,b9e1436c,Harvey Elliott,engENG,"MF,FW",2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,20,2003,15.0,2,0,0,7,13,1,62,6,17,1,0,0,78,9,13,40.9,/en/players/b9e1436c/matchlogs/2023-2024/misc/Harvey-Elliott-Match-Logs,9,2023-2024,372ffbda-7047-4a66-93c1-5b9113078de8
/en/players/47a34c4f/Mohamed-Elneny,47a34c4f,Mohamed Elneny,egEGY,MF,2023-2024,Arsenal,/en/squads/18bb7c10/2023-2024/Arsenal-Stats,31,1992,0.3,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,50.0,/en/players/47a34c4f/matchlogs/2023-2024/misc/Mohamed-Elneny-Match-Logs,9,2023-2024,bb166a64-3c34-4c55-877a-d7bcdce54227
/en/players/df8b52a5/Emerson,df8b52a5,Emerson,brBRA,DF,2023-2024,Tottenham,/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats,24,1999,12.9,4,0,0,14,38,0,14,20,24,0,0,0,82,15,21,41.7,/en/players/df8b52a5/matchlogs/2023-2024/misc/Emerson-Match-Logs,9,2023-2024,edc2c10d-8825-481b-b33c-303d2e1ce081
/en/players/9cfbad36/Julio-Enciso,9cfbad36,Julio Enciso,pyPAR,"MF,FW",2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,19,2004,5.3,2,0,0,6,10,1,8,0,2,0,0,0,13,1,2,33.3,/en/players/9cfbad36/matchlogs/2023-2024/misc/Julio-Enciso-Match-Logs,9,2023-2024,c32a2915-a62c-4ddd-b8fd-2d065c4e1ff0
/en/players/c149016b/Wataru-Endo,c149016b,Wataru Endo,jpJPN,MF,2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,30,1993,19.1,10,0,0,50,25,0,4,20,28,0,0,0,108,31,27,53.4,/en/players/c149016b/matchlogs/2023-2024/misc/Wataru-Endo-Match-Logs,9,2023-2024,733ca2a0-f2c2-4cd0-8719-2a3264765ce4
/en/players/980522ec/Christian-Eriksen,980522ec,Christian Eriksen,dkDEN,MF,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,31,1992,12.7,1,0,0,7,3,1,43,4,13,0,0,0,86,1,7,12.5,/en/players/980522ec/matchlogs/2023-2024/misc/Christian-Eriksen-Match-Logs,9,2023-2024,df6e6a80-c36c-41f0-b6c3-d59f5b7902fc
/en/players/1a066e69/Maxime-Esteve,1a066e69,Maxime Estève,frFRA,DF,2023-2024,Burnley,/en/squads/943e8050/2023-2024/Burnley-Stats,21,2002,14.5,6,0,0,25,16,0,5,27,10,0,0,0,62,26,22,54.2,/en/players/1a066e69/matchlogs/2023-2024/misc/Maxime-Esteve-Match-Logs,9,2023-2024,75f33abe-1ee7-4cae-a4c3-ea7c215a8282
/en/players/d38fdf53/Pervis-Estupinan,d38fdf53,Pervis Estupiñán,ecECU,DF,2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,25,1998,13.8,4,0,0,22,17,5,65,21,13,0,0,1,90,12,14,46.2,/en/players/d38fdf53/matchlogs/2023-2024/misc/Pervis-Estupinan-Match-Logs,9,2023-2024,af9e2c7c-73ba-452d-ac8a-cdde74ca019a
/en/players/f8fcd2a5/Jonny-Evans,f8fcd2a5,Jonny Evans,nirNIR,DF,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,35,1988,15.5,2,0,0,17,13,0,0,23,14,0,0,0,70,36,18,66.7,/en/players/f8fcd2a5/matchlogs/2023-2024/misc/Jonny-Evans-Match-Logs,9,2023-2024,dbc7efd8-f424-431e-a271-7db2dce41e37
/en/players/ae4fc6a4/Eberechi-Eze,ae4fc6a4,Eberechi Eze,engENG,"MF,FW",2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,25,1998,22.8,3,0,0,27,48,11,107,11,17,1,1,0,135,12,24,33.3,/en/players/ae4fc6a4/matchlogs/2023-2024/misc/Eberechi-Eze-Match-Logs,9,2023-2024,88b11d24-9f5d-42c5-841a-cae785bf2fdd
/en/players/9328b835/Lukasz-Fabianski,9328b835,Łukasz Fabiański,plPOL,GK,2023-2024,West Ham,/en/squads/7c21e445/2023-2024/West-Ham-United-Stats,38,1985,8.0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,100.0,/en/players/9328b835/matchlogs/2023-2024/misc/Lukasz-Fabianski-Match-Logs,9,2023-2024,ae4f1c06-5020-4ebe-93c9-f7c1244154dc
/en/players/745ca0a3/Romain-Faivre,745ca0a3,Romain Faivre,frFRA,"MF,FW",2023-2024,Bournemouth,/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats,25,1998,0.5,1,0,0,2,4,0,3,0,1,0,0,0,1,0,1,0.0,/en/players/745ca0a3/matchlogs/2023-2024/misc/Romain-Faivre-Match-Logs,9,2023-2024,3061c658-fbf4-4c6f-90ae-b36db3ada27f
/en/players/0ba976e4/Ansu-Fati,0ba976e4,Ansu Fati,esESP,"MF,FW",2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,20,2002,5.8,2,0,0,6,13,2,3,3,3,0,0,0,22,1,10,9.1,/en/players/0ba976e4/matchlogs/2023-2024/misc/Ansu-Fati-Match-Logs,9,2023-2024,d5bb4bac-3ff4-43eb-b3f1-1a40e7d3edd3
/en/players/51a3c4c8/Felipe,51a3c4c8,Felipe,brBRA,DF,2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,34,1989,4.2,4,0,0,10,2,0,0,4,9,0,0,0,20,14,6,70.0,/en/players/51a3c4c8/matchlogs/2023-2024/misc/Felipe-Match-Logs,9,2023-2024,315a4b5c-9673-47ab-94a8-7dfb72dc339d
/en/players/4596da74/Evan-Ferguson,4596da74,Evan Ferguson,ieIRL,FW,2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,18,2004,15.2,1,0,0,24,25,5,1,2,6,1,0,0,25,13,18,41.9,/en/players/4596da74/matchlogs/2023-2024/misc/Evan-Ferguson-Match-Logs,9,2023-2024,300de20d-fa53-44c9-964c-4afdb049054a
/en/players/507c7bdf/Bruno-Fernandes,507c7bdf,Bruno Fernandes,ptPOR,"MF,FW",2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,28,1994,34.6,9,0,0,41,28,13,223,27,38,0,0,0,200,21,25,45.7,/en/players/507c7bdf/matchlogs/2023-2024/misc/Bruno-Fernandes-Match-Logs,9,2023-2024,93cce8b7-1eb5-4eb1-b0fd-0c6d62304dbf
/en/players/5ff4ab71/Enzo-Fernandez,5ff4ab71,Enzo Fernández,arARG,MF,2023-2024,Chelsea,/en/squads/cff3d9bb/2023-2024/Chelsea-Stats,22,2001,24.5,7,0,0,33,31,4,45,17,22,1,1,0,122,21,23,47.7,/en/players/5ff4ab71/matchlogs/2023-2024/misc/Enzo-Fernandez-Match-Logs,9,2023-2024,de53352f-6bc7-43e6-b655-a7b2251bff09
/en/players/b63e789d/John-Fleck,b63e789d,John Fleck,sctSCO,"MF,DF",2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,31,1991,1.0,1,0,0,2,2,0,0,0,0,0,0,0,5,2,7,22.2,/en/players/b63e789d/matchlogs/2023-2024/misc/John-Fleck-Match-Logs,9,2023-2024,b2d565c1-f4ef-4d30-9df0-530d94bc1337
/en/players/a92ab7be/Mark-Flekken,a92ab7be,Mark Flekken,nlNED,GK,2023-2024,Brentford,/en/squads/cd051869/2023-2024/Brentford-Stats,30,1993,36.5,3,0,0,2,4,0,0,0,1,0,1,0,41,10,1,90.9,/en/players/a92ab7be/matchlogs/2023-2024/misc/Mark-Flekken-Match-Logs,9,2023-2024,96ffa0cb-73d3-4f84-bd5d-ab02fe3ab42b
/en/players/ed1e53f3/Phil-Foden,ed1e53f3,Phil Foden,engENG,"FW,MF",2023-2024,Manchester City,/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats,23,2000,31.7,2,0,0,14,60,5,89,13,20,0,1,0,127,6,17,26.1,/en/players/ed1e53f3/matchlogs/2023-2024/misc/Phil-Foden-Match-Logs,9,2023-2024,08ecfa94-228a-4188-ae86-94e25885a61c
/en/players/96cf7b61/Wes-Foderingham,96cf7b61,Wes Foderingham,engENG,GK,2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,32,1991,29.4,2,0,0,1,12,0,0,0,3,0,0,1,31,1,1,50.0,/en/players/96cf7b61/matchlogs/2023-2024/misc/Wes-Foderingham-Match-Logs,9,2023-2024,dcbd0246-6c2a-4d7c-ba96-efe405bb99ef
/en/players/82927de4/Pablo-Fornals,82927de4,Pablo Fornals,esESP,"MF,FW",2023-2024,West Ham,/en/squads/7c21e445/2023-2024/West-Ham-United-Stats,27,1996,4.7,0,0,0,3,5,1,8,6,6,0,0,0,26,3,6,33.3,/en/players/82927de4/matchlogs/2023-2024/misc/Pablo-Fornals-Match-Logs,9,2023-2024,3b82450d-9cb9-426e-af93-ced3459d1262
/en/players/1b9728b0/Omari-Forson,1b9728b0,Omari Forson,engENG,FW,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,19,2004,0.8,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0.0,/en/players/1b9728b0/matchlogs/2023-2024/misc/Omari-Forson-Match-Logs,9,2023-2024,378c650b-8126-4f9a-a702-bdc62790da61
/en/players/f84a807c/Lyle-Foster,f84a807c,Lyle Foster,zaRSA,"FW,MF",2023-2024,Burnley,/en/squads/943e8050/2023-2024/Burnley-Stats,22,2000,21.1,0,1,0,24,11,14,3,3,10,0,0,0,51,50,106,32.1,/en/players/f84a807c/matchlogs/2023-2024/misc/Lyle-Foster-Match-Logs,9,2023-2024,ed3fb4ce-a760-4b63-863a-7acf46c590b8
/en/players/077faf72/Matheus-Franca,077faf72,Matheus França,brBRA,"MF,FW",2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,19,2004,2.6,1,0,0,6,2,2,14,1,3,1,0,0,17,1,5,16.7,/en/players/077faf72/matchlogs/2023-2024/misc/Matheus-Franca-Match-Logs,9,2023-2024,b226584d-ed13-4b0b-b060-6f1b42fc92df
/en/players/00b77ecf/Nathan-Fraser,00b77ecf,Nathan Fraser,ieIRL,FW,2023-2024,Wolves,/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats,18,2005,2.1,1,0,0,5,3,0,0,1,2,0,0,0,8,3,9,25.0,/en/players/00b77ecf/matchlogs/2023-2024/misc/Nathan-Fraser-Match-Logs,9,2023-2024,52b6182d-36a0-4a41-bd58-dba698f44603
/en/players/1971591f/Cody-Gakpo,1971591f,Cody Gakpo,nlNED,"FW,MF",2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,24,1999,18.3,1,0,0,28,38,8,21,14,17,0,0,0,81,32,27,54.2,/en/players/1971591f/matchlogs/2023-2024/misc/Cody-Gakpo-Match-Logs,9,2023-2024,6d252a38-cbe0-43e6-a337-72e52569e893
/en/players/c2731c10/Conor-Gallagher,c2731c10,Conor Gallagher,engENG,MF,2023-2024,Chelsea,/en/squads/cff3d9bb/2023-2024/Chelsea-Stats,23,2000,34.8,9,1,1,83,64,1,64,43,52,0,0,0,221,25,28,47.2,/en/players/c2731c10/matchlogs/2023-2024/misc/Conor-Gallagher-Match-Logs,9,2023-2024,cdb950fa-e16a-49e4-beb7-65497fde13a2
/en/players/72c812f3/Idrissa-Gana-Gueye,72c812f3,Idrissa Gana Gueye,snSEN,MF,2023-2024,Everton,/en/squads/d3fd31cc/2023-2024/Everton-Stats,33,1989,20.9,8,0,0,35,31,0,11,28,44,0,0,0,174,13,9,59.1,/en/players/72c812f3/matchlogs/2023-2024/misc/Idrissa-Gana-Gueye-Match-Logs,9,2023-2024,66c03d90-2415-4a0c-b03b-962dad671bae
/en/players/7aa8adfe/Alejandro-Garnacho,7aa8adfe,Alejandro Garnacho,arARG,FW,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,19,2004,28.5,4,0,0,20,54,15,58,18,15,2,0,0,106,6,25,19.4,/en/players/7aa8adfe/matchlogs/2023-2024/misc/Alejandro-Garnacho-Match-Logs,9,2023-2024,ce5527cc-fc6b-4a75-95d8-5bc3e50f75c5
/en/players/4e015693/James-Garner,4e015693,James Garner,engENG,MF,2023-2024,Everton,/en/squads/d3fd31cc/2023-2024/Everton-Stats,22,2001,33.4,7,0,0,39,44,3,112,45,44,0,0,0,172,23,24,48.9,/en/players/4e015693/matchlogs/2023-2024/misc/James-Garner-Match-Logs,9,2023-2024,640fc543-1a41-4d7f-9469-7a1dfe367e9d
/en/players/f7b1d4e0/Saman-Ghoddos,f7b1d4e0,Saman Ghoddos,irIRN,DF,2023-2024,Brentford,/en/squads/cd051869/2023-2024/Brentford-Stats,29,1993,8.2,5,0,0,13,9,2,42,5,19,0,0,0,39,4,12,25.0,/en/players/f7b1d4e0/matchlogs/2023-2024/misc/Saman-Ghoddos-Match-Logs,9,2023-2024,916dfa78-6f1f-4672-b0c3-bd605c13a899
/en/players/32f60ed8/Morgan-Gibbs-White,32f60ed8,Morgan Gibbs-White,engENG,"MF,FW",2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,23,2000,35.1,9,0,0,37,57,6,182,17,24,0,0,0,179,60,68,46.9,/en/players/32f60ed8/matchlogs/2023-2024/misc/Morgan-Gibbs-White-Match-Logs,9,2023-2024,0f933e5a-5734-4607-a784-ac4cd3846822
/en/players/7b5ab7f2/Bryan-Gil,7b5ab7f2,Bryan Gil,esESP,"FW,MF",2023-2024,Tottenham,/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats,22,2001,2.3,0,0,0,2,3,1,11,3,0,0,0,0,16,0,3,0.0,/en/players/7b5ab7f2/matchlogs/2023-2024/misc/Bryan-Gil-Match-Logs,9,2023-2024,c9f64f45-f180-4982-b725-bd00501b907c
/en/players/d91f104d/Alfie-Gilchrist,d91f104d,Alfie Gilchrist,engENG,DF,2023-2024,Chelsea,/en/squads/cff3d9bb/2023-2024/Chelsea-Stats,19,2003,2.3,1,0,0,4,0,0,1,3,0,0,0,0,9,2,4,33.3,/en/players/d91f104d/matchlogs/2023-2024/misc/Alfie-Gilchrist-Match-Logs,9,2023-2024,c66c784b-be33-4e3f-843e-8a763a80a46f
/en/players/73b1d65b/Ryan-Giles,73b1d65b,Ryan Giles,engENG,"DF,MF",2023-2024,Luton Town,/en/squads/e297cd13/2023-2024/Luton-Town-Stats,23,2000,5.6,0,0,0,2,2,0,49,4,6,0,0,0,21,3,0,100.0,/en/players/73b1d65b/matchlogs/2023-2024/misc/Ryan-Giles-Match-Logs,9,2023-2024,d4cc6474-e28b-4b47-b497-37f3dbc4bcea
/en/players/df10e27c/Billy-Gilmour,df10e27c,Billy Gilmour,sctSCO,MF,2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,22,2001,23.6,8,1,0,22,30,0,34,11,16,0,0,0,132,11,20,35.5,/en/players/df10e27c/matchlogs/2023-2024/misc/Billy-Gilmour-Match-Logs,9,2023-2024,d7e78721-7bc3-4b4d-ab29-da5166aa88b9
/en/players/9f7c837d/Ben-Godfrey,9f7c837d,Ben Godfrey,engENG,DF,2023-2024,Everton,/en/squads/d3fd31cc/2023-2024/Everton-Stats,25,1998,12.4,2,0,0,8,6,2,21,16,20,0,1,0,45,25,24,51.0,/en/players/9f7c837d/matchlogs/2023-2024/misc/Ben-Godfrey-Match-Logs,9,2023-2024,78e9c4d1-4b8d-4061-85df-5b4b49764421
/en/players/1961b2aa/Andre-Gomes,1961b2aa,André Gomes,ptPOR,"MF,FW",2023-2024,Everton,/en/squads/d3fd31cc/2023-2024/Everton-Stats,30,1993,5.6,4,0,0,17,5,0,26,3,4,0,0,0,34,1,8,11.1,/en/players/1961b2aa/matchlogs/2023-2024/misc/Andre-Gomes-Match-Logs,9,2023-2024,abc63f26-d223-465a-9ec3-1a26ae64ef68
/en/players/8b57ad2c/Joao-Gomes,8b57ad2c,João Gomes,brBRA,MF,2023-2024,Wolves,/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats,22,2001,29.4,11,0,0,66,38,1,25,18,74,0,2,0,183,18,25,41.9,/en/players/8b57ad2c/matchlogs/2023-2024/misc/Joao-Gomes-Match-Logs,9,2023-2024,27a249af-1814-4863-afab-2fedd349d85c
/en/players/f0caab96/Toti-Gomes,f0caab96,Toti Gomes,ptPOR,DF,2023-2024,Wolves,/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats,24,1999,30.8,7,0,0,38,13,2,13,26,25,0,0,0,136,56,30,65.1,/en/players/f0caab96/matchlogs/2023-2024/misc/Toti-Gomes-Match-Logs,9,2023-2024,1810c15a-503c-49f1-9118-71c9f311aa39
/en/players/7a11550b/Joe-Gomez,7a11550b,Joe Gomez,engENG,DF,2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,26,1997,19.8,5,0,0,28,16,0,39,19,31,0,0,0,111,31,10,75.6,/en/players/7a11550b/matchlogs/2023-2024/misc/Joe-Gomez-Match-Logs,9,2023-2024,4d5040ec-e63e-401c-a9bf-22d45001a8ed
