player_link,player_id,player_name,nationality,position,team_id,team_name,team_link,age,birth_year,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,matches_link,competition_id,season_id,id
/en/players/9dc96f10/Amad-Diallo,9dc96f10,Amad Diallo,ciCIV,"FW,MF",2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,21,2002,4.3,1,10,4,40.0,2.31,0.92,0.10,0.25,19.3,0,0,0,0.5,0.5,0.05,+0.5,+0.5,/en/players/9dc96f10/matchlogs/2023-2024/summary/Amad-Diallo-Match-Logs,9,2023-2024,f916328d-f4f0-4373-8b81-d95bda4c16ba
/en/players/e31708b2/Amadou-Diallo,e31708b2,Amadou Diallo,engENG,MF,2023-2024,Newcastle Utd,/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats,20,2003,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,/en/players/e31708b2/matchlogs/2023-2024/summary/Amadou-Diallo-Match-Logs,9,2023-2024,66608b1f-0a7b-480f-a481-27e8d4ef3ad1
/en/players/31c69ef1/Ruben-Dias,31c69ef1,Rúben Dias,ptPOR,DF,2023-2024,Manchester City,/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats,26,1997,28.4,0,20,8,40.0,0.70,0.28,0.00,0.00,15.2,0,0,0,1.4,1.4,0.07,-1.4,-1.4,/en/players/31c69ef1/matchlogs/2023-2024/summary/Ruben-Dias-Match-Logs,9,2023-2024,b1d87caf-cba8-482b-a5f9-24db0b0426c0
/en/players/4a1a9578/Luis-Diaz,4a1a9578,Luis Díaz,coCOL,FW,2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,26,1997,29.2,8,94,32,34.0,3.22,1.10,0.09,0.25,15.0,0,0,0,11.9,11.9,0.13,-3.9,-3.9,/en/players/4a1a9578/matchlogs/2023-2024/summary/Luis-Diaz-Match-Logs,9,2023-2024,0168aafe-9a10-4348-868a-b389d1a94af0
/en/players/ac861941/Eric-Dier,ac861941,Eric Dier,engENG,DF,2023-2024,Tottenham,/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats,29,1994,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,/en/players/ac861941/matchlogs/2023-2024/summary/Eric-Dier-Match-Logs,9,2023-2024,7809e070-69b6-43e0-918b-ae1ae7921f19
/en/players/1b84dbe1/Lucas-Digne,1b84dbe1,Lucas Digne,frFRA,DF,2023-2024,Aston Villa,/en/squads/8602292d/2023-2024/Aston-Villa-Stats,30,1993,26.8,1,20,4,20.0,0.75,0.15,0.05,0.25,20.0,6,0,0,1.1,1.1,0.05,-0.1,-0.1,/en/players/1b84dbe1/matchlogs/2023-2024/summary/Lucas-Digne-Match-Logs,9,2023-2024,5cbd5e91-5a13-4829-a4cd-5a6a32c8cfb4
/en/players/a712ca2b/Issa-Diop,a712ca2b,Issa Diop,frFRA,DF,2023-2024,Fulham,/en/squads/fd962109/2023-2024/Fulham-Stats,26,1997,15.8,0,5,1,20.0,0.32,0.06,0.00,0.00,14.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3,/en/players/a712ca2b/matchlogs/2023-2024/summary/Issa-Diop-Match-Logs,9,2023-2024,be42bec1-fc0b-4b46-b4d5-ecd2e8ab983c
/en/players/ad82197c/Axel-Disasi,ad82197c,Axel Disasi,frFRA,DF,2023-2024,Chelsea,/en/squads/cff3d9bb/2023-2024/Chelsea-Stats,25,1998,28.7,2,16,4,25.0,0.56,0.14,0.13,0.50,10.3,0,0,0,2.4,2.4,0.15,-0.4,-0.4,/en/players/ad82197c/matchlogs/2023-2024/summary/Axel-Disasi-Match-Logs,9,2023-2024,ff1d89fe-9a15-489d-a9f1-9a9f101f9288
/en/players/733f1a7d/Ben-Doak,733f1a7d,Ben Doak,sctSCO,FW,2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,17,2005,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,/en/players/733f1a7d/matchlogs/2023-2024/summary/Ben-Doak-Match-Logs,9,2023-2024,251aed88-6506-4190-8ee0-45099d74022f
/en/players/e814e1cf/Lewis-Dobbin,e814e1cf,Lewis Dobbin,engENG,MF,2023-2024,Everton,/en/squads/d3fd31cc/2023-2024/Everton-Stats,20,2003,2.6,1,5,2,40.0,1.94,0.78,0.20,0.50,15.6,0,0,0,0.3,0.3,0.06,+0.7,+0.7,/en/players/e814e1cf/matchlogs/2023-2024/summary/Lewis-Dobbin-Match-Logs,9,2023-2024,36be72de-7422-43bf-a395-012981923e3d
/en/players/d557d734/Matt-Doherty,d557d734,Matt Doherty,ieIRL,"DF,MF",2023-2024,Wolves,/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats,31,1992,12.8,1,9,3,33.3,0.70,0.23,0.11,0.33,10.8,0,0,0,0.8,0.8,0.09,+0.2,+0.2,/en/players/d557d734/matchlogs/2023-2024/summary/Matt-Doherty-Match-Logs,9,2023-2024,0f13438f-1d13-448d-898f-29b21600a1b8
/en/players/fffea3e5/Jeremy-Doku,fffea3e5,Jeremy Doku,beBEL,"FW,MF",2023-2024,Manchester City,/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats,21,2002,17.7,3,55,19,34.5,3.10,1.07,0.05,0.16,16.4,0,0,0,2.5,2.5,0.05,+0.5,+0.5,/en/players/fffea3e5/matchlogs/2023-2024/summary/Jeremy-Doku-Match-Logs,9,2023-2024,84297c77-0116-4acb-8ede-5fb9c3ac9a86
/en/players/20b3a502/Nicolas-Dominguez,20b3a502,Nicolás Domínguez,arARG,"MF,FW",2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,25,1998,16.6,2,22,6,27.3,1.32,0.36,0.09,0.33,16.9,0,0,0,1.3,1.3,0.06,+0.7,+0.7,/en/players/20b3a502/matchlogs/2023-2024/summary/Nicolas-Dominguez-Match-Logs,9,2023-2024,8bdb2c8b-7c5e-4a54-b89a-a69d7c2c0e09
/en/players/5e4d9b48/Jamie-Donley,5e4d9b48,Jamie Donley,nirNIR,FW,2023-2024,Tottenham,/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats,18,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,/en/players/5e4d9b48/matchlogs/2023-2024/summary/Jamie-Donley-Match-Logs,9,2023-2024,21ce1386-253a-4562-8ca0-e7be5d35bf74
/en/players/02b29014/Abdoulaye-Doucoure,02b29014,Abdoulaye Doucouré,mlMLI,"FW,MF",2023-2024,Everton,/en/squads/d3fd31cc/2023-2024/Everton-Stats,30,1993,29.2,7,47,21,44.7,1.61,0.72,0.15,0.33,12.2,0,0,0,8.8,8.8,0.20,-1.8,-1.8,/en/players/02b29014/matchlogs/2023-2024/summary/Abdoulaye-Doucoure-Match-Logs,9,2023-2024,92e935bd-5eea-4bf6-9817-bca77aec8b10
/en/players/ce4f40c7/Cheick-Doucoure,ce4f40c7,Cheick Doucouré,mlMLI,MF,2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,23,2000,10.2,0,6,2,33.3,0.59,0.20,0.00,0.00,21.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3,/en/players/ce4f40c7/matchlogs/2023-2024/summary/Cheick-Doucoure-Match-Logs,9,2023-2024,79d48a16-cea4-468b-9e66-443b554ee588
/en/players/bf33b257/Alfie-Doughty,bf33b257,Alfie Doughty,engENG,DF,2023-2024,Luton Town,/en/squads/e297cd13/2023-2024/Luton-Town-Stats,23,1999,32.5,2,26,8,30.8,0.80,0.25,0.08,0.25,16.3,2,0,0,1.3,1.3,0.05,+0.7,+0.7,/en/players/bf33b257/matchlogs/2023-2024/summary/Alfie-Doughty-Match-Logs,9,2023-2024,a22b812d-734d-48c4-a89d-89c8d4e58f54
/en/players/5526deb1/Tommy-Doyle,5526deb1,Tommy Doyle,engENG,MF,2023-2024,Wolves,/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats,21,2001,13.6,0,14,3,21.4,1.03,0.22,0.00,0.00,26.2,2,0,0,0.4,0.4,0.03,-0.4,-0.4,/en/players/5526deb1/matchlogs/2023-2024/summary/Tommy-Doyle-Match-Logs,9,2023-2024,a370fe4e-ac80-475f-887a-1ca9897b7c5d
/en/players/620922ed/Radu-Dragusin,620922ed,Radu Drăgușin,roROU,DF,2023-2024,Tottenham,/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats,21,2002,4.8,0,1,0,0.0,0.21,0.00,0.00,,10.4,0,0,0,0.1,0.1,0.14,-0.1,-0.1,/en/players/620922ed/matchlogs/2023-2024/summary/Radu-Dragusin-Match-Logs,9,2023-2024,37f8a212-0f9d-4241-862b-67b707d7ee03
/en/players/3a949a25/Martin-Dubravka,3a949a25,Martin Dúbravka,skSVK,GK,2023-2024,Newcastle Utd,/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats,34,1989,22.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,/en/players/3a949a25/matchlogs/2023-2024/summary/Martin-Dubravka-Match-Logs,9,2023-2024,ff92e5c3-5347-4604-91b2-57dc5eb14047
/en/players/3fe6bd8c/Paul-Dummett,3fe6bd8c,Paul Dummett,wlsWAL,DF,2023-2024,Newcastle Utd,/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats,31,1991,0.2,0,1,0,0.0,4.50,0.00,0.00,,16.1,0,0,0,0.0,0.0,0.02,0.0,0.0,/en/players/3fe6bd8c/matchlogs/2023-2024/summary/Paul-Dummett-Match-Logs,9,2023-2024,24a71083-22d3-4a5f-8144-3fe5a0512d29
/en/players/282f75f3/Lewis-Dunk,282f75f3,Lewis Dunk,engENG,DF,2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,31,1991,31.9,3,33,12,36.4,1.04,0.38,0.09,0.25,13.4,4,0,0,3.1,3.1,0.09,-0.1,-0.1,/en/players/282f75f3/matchlogs/2023-2024/summary/Lewis-Dunk-Match-Logs,9,2023-2024,2fead2b7-322f-41a2-951a-e9d240d51ddd
/en/players/414184f7/Jader-Duran,414184f7,Jáder Durán,coCOL,"FW,MF",2023-2024,Aston Villa,/en/squads/8602292d/2023-2024/Aston-Villa-Stats,19,2003,5.3,5,20,7,35.0,3.79,1.33,0.25,0.71,16.8,0,0,0,2.0,2.0,0.10,+3.0,+3.0,/en/players/414184f7/matchlogs/2023-2024/summary/Jader-Duran-Match-Logs,9,2023-2024,7cc03c69-6aef-4bcf-89b1-d5ccaea17fc3
/en/players/123d2733/George-Earthy,123d2733,George Earthy,engENG,FW,2023-2024,West Ham,/en/squads/7c21e445/2023-2024/West-Ham-United-Stats,18,2004,0.4,1,1,1,100.0,2.65,2.65,1.00,1.00,3.8,0,0,0,0.3,0.3,0.31,+0.7,+0.7,/en/players/123d2733/matchlogs/2023-2024/summary/George-Earthy-Match-Logs,9,2023-2024,9903bf6e-95a6-4cbe-8e8e-ac4dee465981
/en/players/3bb7b8b4/Ederson,3bb7b8b4,Ederson,brBRA,GK,2023-2024,Manchester City,/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats,29,1993,30.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,/en/players/3bb7b8b4/matchlogs/2023-2024/summary/Ederson-Match-Logs,9,2023-2024,94115afc-a77e-4422-b9bc-4bd6690ac9ed
/en/players/0562b7f1/Odsonne-Edouard,0562b7f1,Odsonne Édouard,frFRA,"FW,MF",2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,25,1998,17.3,7,51,19,37.3,2.95,1.10,0.14,0.37,13.7,3,0,0,6.2,6.2,0.12,+0.8,+0.8,/en/players/0562b7f1/matchlogs/2023-2024/summary/Odsonne-Edouard-Match-Logs,9,2023-2024,af1fd55f-8e61-4e45-a3f0-03458365416f
/en/players/debe38a0/John-Egan,debe38a0,John Egan,ieIRL,DF,2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,30,1992,5.4,0,3,1,33.3,0.56,0.19,0.00,0.00,10.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,/en/players/debe38a0/matchlogs/2023-2024/summary/John-Egan-Match-Logs,9,2023-2024,34d8dece-9b78-40df-aa44-15c7c6710ea8
/en/players/3d554589/Hjalmar-Ekdal,3d554589,Hjalmar Ekdal,seSWE,DF,2023-2024,Burnley,/en/squads/943e8050/2023-2024/Burnley-Stats,24,1998,4.9,0,2,1,50.0,0.41,0.21,0.00,0.00,16.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,/en/players/3d554589/matchlogs/2023-2024/summary/Hjalmar-Ekdal-Match-Logs,9,2023-2024,e30f75d8-a203-46d4-94d4-4c4f515cabd9
/en/players/2fba6108/Anthony-Elanga,2fba6108,Anthony Elanga,seSWE,"FW,MF",2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,21,2002,27.0,5,54,22,40.7,2.00,0.81,0.09,0.23,16.2,0,0,0,6.6,6.6,0.12,-1.6,-1.6,/en/players/2fba6108/matchlogs/2023-2024/summary/Anthony-Elanga-Match-Logs,9,2023-2024,98252aba-4cfd-45b8-9c29-92d77b09f5f9
/en/players/b9e1436c/Harvey-Elliott,b9e1436c,Harvey Elliott,engENG,"MF,FW",2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,20,2003,15.0,3,49,16,32.7,3.26,1.07,0.06,0.19,20.8,2,0,0,2.7,2.7,0.06,+0.3,+0.3,/en/players/b9e1436c/matchlogs/2023-2024/summary/Harvey-Elliott-Match-Logs,9,2023-2024,4be8903e-ec09-47aa-b6da-1a12672d8f6c
/en/players/47a34c4f/Mohamed-Elneny,47a34c4f,Mohamed Elneny,egEGY,MF,2023-2024,Arsenal,/en/squads/18bb7c10/2023-2024/Arsenal-Stats,31,1992,0.3,0,2,1,50.0,6.43,3.21,0.00,0.00,25.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,/en/players/47a34c4f/matchlogs/2023-2024/summary/Mohamed-Elneny-Match-Logs,9,2023-2024,26bbd23a-58da-4c89-9f4c-48e13e3d57ab
/en/players/df8b52a5/Emerson,df8b52a5,Emerson,brBRA,DF,2023-2024,Tottenham,/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats,24,1999,12.9,1,6,3,50.0,0.47,0.23,0.17,0.33,22.5,0,0,0,0.2,0.2,0.03,+0.8,+0.8,/en/players/df8b52a5/matchlogs/2023-2024/summary/Emerson-Match-Logs,9,2023-2024,38408307-c666-436d-b747-e3b0d2d4e5a0
/en/players/9cfbad36/Julio-Enciso,9cfbad36,Julio Enciso,pyPAR,"MF,FW",2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,19,2004,5.3,0,28,8,28.6,5.31,1.52,0.00,0.00,21.2,0,0,0,1.4,1.4,0.05,-1.4,-1.4,/en/players/9cfbad36/matchlogs/2023-2024/summary/Julio-Enciso-Match-Logs,9,2023-2024,7274593a-99f2-4e52-9ebf-ac462acfe5e7
/en/players/c149016b/Wataru-Endo,c149016b,Wataru Endo,jpJPN,MF,2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,30,1993,19.1,1,10,3,30.0,0.52,0.16,0.10,0.33,22.0,0,0,0,0.5,0.5,0.05,+0.5,+0.5,/en/players/c149016b/matchlogs/2023-2024/summary/Wataru-Endo-Match-Logs,9,2023-2024,17c07d1c-fe5f-4b98-bc8c-6223da80f805
/en/players/980522ec/Christian-Eriksen,980522ec,Christian Eriksen,dkDEN,MF,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,31,1992,12.7,1,13,4,30.8,1.03,0.32,0.08,0.25,22.0,2,0,0,1.0,1.0,0.08,0.0,0.0,/en/players/980522ec/matchlogs/2023-2024/summary/Christian-Eriksen-Match-Logs,9,2023-2024,6a98589d-880b-4021-b45a-3157a6b29be4
/en/players/1a066e69/Maxime-Esteve,1a066e69,Maxime Estève,frFRA,DF,2023-2024,Burnley,/en/squads/943e8050/2023-2024/Burnley-Stats,21,2002,14.5,0,7,0,0.0,0.48,0.00,0.00,,19.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,/en/players/1a066e69/matchlogs/2023-2024/summary/Maxime-Esteve-Match-Logs,9,2023-2024,de540829-7b26-4f58-9895-6d5a0f507722
/en/players/d38fdf53/Pervis-Estupinan,d38fdf53,Pervis Estupiñán,ecECU,DF,2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,25,1998,13.8,2,11,6,54.5,0.80,0.43,0.18,0.33,18.8,0,0,0,1.0,1.0,0.09,+1.0,+1.0,/en/players/d38fdf53/matchlogs/2023-2024/summary/Pervis-Estupinan-Match-Logs,9,2023-2024,642f9d3f-21f5-4b06-a7d0-e6a578476fb6
/en/players/f8fcd2a5/Jonny-Evans,f8fcd2a5,Jonny Evans,nirNIR,DF,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,35,1988,15.5,0,1,0,0.0,0.06,0.00,0.00,,5.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1,/en/players/f8fcd2a5/matchlogs/2023-2024/summary/Jonny-Evans-Match-Logs,9,2023-2024,44db2096-7a0a-41a9-a764-0a104c2eb5a8
/en/players/ae4fc6a4/Eberechi-Eze,ae4fc6a4,Eberechi Eze,engENG,"MF,FW",2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,25,1998,22.8,11,82,33,40.2,3.59,1.45,0.12,0.30,20.7,12,1,1,9.1,8.3,0.10,+1.9,+1.7,/en/players/ae4fc6a4/matchlogs/2023-2024/summary/Eberechi-Eze-Match-Logs,9,2023-2024,64aa40cb-e270-4f6d-9eb8-1d74ce357a29
/en/players/9328b835/Lukasz-Fabianski,9328b835,Łukasz Fabiański,plPOL,GK,2023-2024,West Ham,/en/squads/7c21e445/2023-2024/West-Ham-United-Stats,38,1985,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,/en/players/9328b835/matchlogs/2023-2024/summary/Lukasz-Fabianski-Match-Logs,9,2023-2024,e6c7dbab-9e5b-4db8-b121-7051dcff2bd7
/en/players/745ca0a3/Romain-Faivre,745ca0a3,Romain Faivre,frFRA,"MF,FW",2023-2024,Bournemouth,/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats,25,1998,0.5,0,2,0,0.0,4.39,0.00,0.00,,17.0,0,0,0,0.2,0.2,0.08,-0.2,-0.2,/en/players/745ca0a3/matchlogs/2023-2024/summary/Romain-Faivre-Match-Logs,9,2023-2024,78ede226-3127-47b0-bb25-ee8841dcae07
/en/players/0ba976e4/Ansu-Fati,0ba976e4,Ansu Fati,esESP,"MF,FW",2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,20,2002,5.8,2,26,11,42.3,4.49,1.90,0.08,0.18,14.6,0,0,0,3.4,3.4,0.13,-1.4,-1.4,/en/players/0ba976e4/matchlogs/2023-2024/summary/Ansu-Fati-Match-Logs,9,2023-2024,b8911b95-ef52-480a-889e-bcaadaed7688
/en/players/51a3c4c8/Felipe,51a3c4c8,Felipe,brBRA,DF,2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,34,1989,4.2,0,3,0,0.0,0.72,0.00,0.00,,16.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,/en/players/51a3c4c8/matchlogs/2023-2024/summary/Felipe-Match-Logs,9,2023-2024,4b408831-21f7-44ce-b046-2e032b0400a9
/en/players/4596da74/Evan-Ferguson,4596da74,Evan Ferguson,ieIRL,FW,2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,18,2004,15.2,6,33,20,60.6,2.17,1.32,0.18,0.30,15.5,0,0,0,4.6,4.6,0.14,+1.4,+1.4,/en/players/4596da74/matchlogs/2023-2024/summary/Evan-Ferguson-Match-Logs,9,2023-2024,941c86e1-4263-4060-a99c-d4626e906714
/en/players/507c7bdf/Bruno-Fernandes,507c7bdf,Bruno Fernandes,ptPOR,"MF,FW",2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,28,1994,34.6,10,90,35,38.9,2.60,1.01,0.07,0.17,22.8,11,4,5,10.0,6.1,0.07,0.0,-0.1,/en/players/507c7bdf/matchlogs/2023-2024/summary/Bruno-Fernandes-Match-Logs,9,2023-2024,12e54193-853d-42dc-a225-2cab1ff9a856
/en/players/5ff4ab71/Enzo-Fernandez,5ff4ab71,Enzo Fernández,arARG,MF,2023-2024,Chelsea,/en/squads/cff3d9bb/2023-2024/Chelsea-Stats,22,2001,24.5,3,45,13,28.9,1.83,0.53,0.04,0.15,21.3,2,1,2,6.2,4.6,0.10,-3.2,-2.6,/en/players/5ff4ab71/matchlogs/2023-2024/summary/Enzo-Fernandez-Match-Logs,9,2023-2024,38d132cc-9a73-454e-9f7c-9df9d4017701
/en/players/b63e789d/John-Fleck,b63e789d,John Fleck,sctSCO,"MF,DF",2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,31,1991,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,/en/players/b63e789d/matchlogs/2023-2024/summary/John-Fleck-Match-Logs,9,2023-2024,db0b8ed6-268b-416e-b9f3-a4cf552bb660
/en/players/a92ab7be/Mark-Flekken,a92ab7be,Mark Flekken,nlNED,GK,2023-2024,Brentford,/en/squads/cd051869/2023-2024/Brentford-Stats,30,1993,36.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,/en/players/a92ab7be/matchlogs/2023-2024/summary/Mark-Flekken-Match-Logs,9,2023-2024,e11c1f6b-048a-4884-b809-e9a73dc756da
/en/players/ed1e53f3/Phil-Foden,ed1e53f3,Phil Foden,engENG,"FW,MF",2023-2024,Manchester City,/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats,23,2000,31.7,19,105,48,45.7,3.31,1.51,0.18,0.40,18.5,4,0,0,10.3,10.3,0.10,+8.7,+8.7,/en/players/ed1e53f3/matchlogs/2023-2024/summary/Phil-Foden-Match-Logs,9,2023-2024,c8d390a1-488f-4938-9798-658182a439d2
/en/players/96cf7b61/Wes-Foderingham,96cf7b61,Wes Foderingham,engENG,GK,2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,32,1991,29.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,/en/players/96cf7b61/matchlogs/2023-2024/summary/Wes-Foderingham-Match-Logs,9,2023-2024,1d57cb05-7d03-4c9f-b38a-d590349e823b
/en/players/82927de4/Pablo-Fornals,82927de4,Pablo Fornals,esESP,"MF,FW",2023-2024,West Ham,/en/squads/7c21e445/2023-2024/West-Ham-United-Stats,27,1996,4.7,0,7,3,42.9,1.48,0.63,0.00,0.00,20.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,/en/players/82927de4/matchlogs/2023-2024/summary/Pablo-Fornals-Match-Logs,9,2023-2024,01a3b057-1d14-4a0e-82a9-9f5a01ac2dd9
/en/players/1b9728b0/Omari-Forson,1b9728b0,Omari Forson,engENG,FW,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,19,2004,0.8,0,1,0,0.0,1.29,0.00,0.00,,21.6,0,0,0,0.0,0.0,0.03,0.0,0.0,/en/players/1b9728b0/matchlogs/2023-2024/summary/Omari-Forson-Match-Logs,9,2023-2024,02a3a8c6-9271-4d24-8ab7-5bc95994b2d2
/en/players/f84a807c/Lyle-Foster,f84a807c,Lyle Foster,zaRSA,"FW,MF",2023-2024,Burnley,/en/squads/943e8050/2023-2024/Burnley-Stats,22,2000,21.1,5,34,16,47.1,1.61,0.76,0.15,0.31,14.6,0,0,0,4.5,4.5,0.13,+0.5,+0.5,/en/players/f84a807c/matchlogs/2023-2024/summary/Lyle-Foster-Match-Logs,9,2023-2024,6a929fa4-b709-4121-afdc-09963b072256
/en/players/077faf72/Matheus-Franca,077faf72,Matheus França,brBRA,"MF,FW",2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,19,2004,2.6,0,8,2,25.0,3.10,0.78,0.00,0.00,21.8,0,0,0,0.4,0.4,0.05,-0.4,-0.4,/en/players/077faf72/matchlogs/2023-2024/summary/Matheus-Franca-Match-Logs,9,2023-2024,116d8405-23cd-48f6-8165-e4a5dfc5bd62
/en/players/00b77ecf/Nathan-Fraser,00b77ecf,Nathan Fraser,ieIRL,FW,2023-2024,Wolves,/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats,18,2005,2.1,0,3,2,66.7,1.45,0.97,0.00,0.00,16.6,0,0,0,0.3,0.3,0.11,-0.3,-0.3,/en/players/00b77ecf/matchlogs/2023-2024/summary/Nathan-Fraser-Match-Logs,9,2023-2024,34554ad1-df8f-4262-9dfc-9cab8e169da9
/en/players/1971591f/Cody-Gakpo,1971591f,Cody Gakpo,nlNED,"FW,MF",2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,24,1999,18.3,8,66,24,36.4,3.60,1.31,0.12,0.33,15.4,0,0,0,9.0,9.0,0.14,-1.0,-1.0,/en/players/1971591f/matchlogs/2023-2024/summary/Cody-Gakpo-Match-Logs,9,2023-2024,1b942aab-afaf-4cbe-92e7-0db8afe8e2f5
/en/players/c2731c10/Conor-Gallagher,c2731c10,Conor Gallagher,engENG,MF,2023-2024,Chelsea,/en/squads/cff3d9bb/2023-2024/Chelsea-Stats,23,2000,34.8,5,48,17,35.4,1.38,0.49,0.10,0.29,20.4,0,0,0,4.2,4.2,0.09,+0.8,+0.8,/en/players/c2731c10/matchlogs/2023-2024/summary/Conor-Gallagher-Match-Logs,9,2023-2024,109630cd-ad7d-415a-9b14-1dcbfac7ed79
/en/players/72c812f3/Idrissa-Gana-Gueye,72c812f3,Idrissa Gana Gueye,snSEN,MF,2023-2024,Everton,/en/squads/d3fd31cc/2023-2024/Everton-Stats,33,1989,20.9,4,26,7,26.9,1.24,0.33,0.15,0.57,22.2,1,0,0,1.3,1.3,0.05,+2.7,+2.7,/en/players/72c812f3/matchlogs/2023-2024/summary/Idrissa-Gana-Gueye-Match-Logs,9,2023-2024,2103b4f1-655f-42ca-9da2-6ab7a855f180
/en/players/7aa8adfe/Alejandro-Garnacho,7aa8adfe,Alejandro Garnacho,arARG,FW,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,19,2004,28.5,7,100,27,27.0,3.51,0.95,0.07,0.26,15.8,0,0,0,8.4,8.3,0.08,-1.4,-1.3,/en/players/7aa8adfe/matchlogs/2023-2024/summary/Alejandro-Garnacho-Match-Logs,9,2023-2024,0e6540c5-2470-460c-adef-a8953e7b39ae
/en/players/4e015693/James-Garner,4e015693,James Garner,engENG,MF,2023-2024,Everton,/en/squads/d3fd31cc/2023-2024/Everton-Stats,22,2001,33.4,1,41,10,24.4,1.23,0.30,0.02,0.10,22.1,5,0,0,2.7,2.7,0.07,-1.7,-1.7,/en/players/4e015693/matchlogs/2023-2024/summary/James-Garner-Match-Logs,9,2023-2024,6a35f04f-c1f0-406e-9016-90f35d5050da
