player_link,player_id,player_name,nationality,position,team_id,team_name,team_link,age,birth_year,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,matches_link,competition_id,season_id,id
/en/players/2b471f99/Mario-Lemina,2b471f99,Mario Lemina,gaGAB,MF,2023-2024,Wolves,/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats,29,1993,35,"2,968",85,86.8,33.0,34,86,26,1,40,0,1.14,43,55,-12,-0.36,+0.23,40.5,59.0,-18.6,-0.56,-0.08,/en/players/2b471f99/matchlogs/2023-2024/summary/Mario-Lemina-Match-Logs,9,2023-2024,52530a1d-ad56-4a6e-b704-697686e354ed
/en/players/28401b55/Noha-Lemina,28401b55,Noha Lemina,frFRA,MF,2023-2024,Wolves,/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats,18,2005,0,,,,,0,,0,0,,5,,,,,,,,,,,,/en/players/28401b55/matchlogs/2023-2024/summary/Noha-Lemina-Match-Logs,9,2023-2024,27004fe4-1300-4978-89ce-f815053109b6
/en/players/4f28a6ff/Clement-Lenglet,4f28a6ff,Clément Lenglet,frFRA,DF,2023-2024,Aston Villa,/en/squads/8602292d/2023-2024/Aston-Villa-Stats,28,1995,14,"1,153",82,33.7,12.8,14,82,11,0,,20,1.29,22,27,-5,-0.39,-1.18,20.4,23.4,-3.0,-0.23,-0.49,/en/players/4f28a6ff/matchlogs/2023-2024/summary/Clement-Lenglet-Match-Logs,9,2023-2024,d1d416d1-9639-47c3-b9c5-2e3014bf0b01
/en/players/2628fd2b/Bernd-Leno,2628fd2b,Bernd Leno,deGER,GK,2023-2024,Fulham,/en/squads/fd962109/2023-2024/Fulham-Stats,31,1992,38,"3,420",90,100.0,38.0,38,90,38,0,,0,1.24,55,61,-6,-0.16,,50.8,62.9,-12.1,-0.32,,/en/players/2628fd2b/matchlogs/2023-2024/summary/Bernd-Leno-Match-Logs,9,2023-2024,fc340f47-afe5-4133-851f-76a3fdc542eb
/en/players/9b5ce51a/Jefferson-Lerma,9b5ce51a,Jefferson Lerma,coCOL,"MF,DF",2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,28,1994,28,"2,400",86,70.2,26.7,27,88,22,1,15,0,1.07,32,46,-14,-0.52,-1.67,31.7,37.5,-5.8,-0.22,-0.42,/en/players/9b5ce51a/matchlogs/2023-2024/summary/Jefferson-Lerma-Match-Logs,9,2023-2024,dc4c23e0-2c82-4a30-bfc5-2b7ed5ca3750
/en/players/b57e066e/Rico-Lewis,b57e066e,Rico Lewis,engENG,"DF,MF",2023-2024,Manchester City,/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats,18,2004,16,809,51,23.7,9.0,8,83,4,8,19,22,2.25,26,9,+17,+1.89,+0.34,19.1,9.0,+10.1,+1.12,-0.08,/en/players/b57e066e/matchlogs/2023-2024/summary/Rico-Lewis-Match-Logs,9,2023-2024,4aef62c9-3143-45e5-8744-cc157217ced9
/en/players/41f08ac8/Keane-Lewis-Potter,41f08ac8,Keane Lewis-Potter,engENG,"FW,DF",2023-2024,Brentford,/en/squads/cd051869/2023-2024/Brentford-Stats,22,2001,30,"1,441",48,42.1,16.0,15,78,2,15,18,3,0.93,24,29,-5,-0.31,-0.13,26.4,20.9,+5.4,+0.34,+0.49,/en/players/41f08ac8/matchlogs/2023-2024/summary/Keane-Lewis-Potter-Match-Logs,9,2023-2024,b298fd1c-33e2-409d-b1da-d8330a7b89a8
/en/players/5dff6c28/Myles-Lewis-Skelly,5dff6c28,Myles Lewis-Skelly,engENG,DF,2023-2024,Arsenal,/en/squads/18bb7c10/2023-2024/Arsenal-Stats,16,2006,0,,,,,0,,0,0,,1,,,,,,,,,,,,/en/players/5dff6c28/matchlogs/2023-2024/summary/Myles-Lewis-Skelly-Match-Logs,9,2023-2024,24362994-90e0-4860-a4ea-2db04a02543c
/en/players/f5deef4c/Victor-Lindelof,f5deef4c,Victor Lindelöf,seSWE,DF,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,29,1994,19,"1,328",70,38.8,14.8,14,82,7,5,37,2,1.95,18,16,+2,+0.14,+0.26,24.7,26.0,-1.3,-0.09,+0.39,/en/players/f5deef4c/matchlogs/2023-2024/summary/Victor-Lindelof-Match-Logs,9,2023-2024,450382d8-9f15-45ab-991f-8d73ce8e99a6
/en/players/afed6722/Valentino-Livramento,afed6722,Valentino Livramento,engENG,DF,2023-2024,Newcastle Utd,/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats,20,2002,26,"1,314",51,38.4,14.6,12,84,8,14,22,7,1.73,31,27,+4,+0.27,-0.54,29.7,28.5,+1.3,+0.09,-0.48,/en/players/afed6722/matchlogs/2023-2024/summary/Valentino-Livramento-Match-Logs,9,2023-2024,f5ded9e5-9608-4608-8798-71d264570a31
/en/players/d7553721/Giovani-Lo-Celso,d7553721,Giovani Lo Celso,arARG,MF,2023-2024,Tottenham,/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats,27,1996,22,506,23,14.8,5.6,4,78,0,18,11,6,1.32,12,12,0,0.00,-0.40,12.6,12.5,+0.1,+0.02,-0.13,/en/players/d7553721/matchlogs/2023-2024/summary/Giovani-Lo-Celso-Match-Logs,9,2023-2024,c1843a8b-34dd-441a-a582-e750770491a5
/en/players/37118440/Tom-Lockyer,37118440,Tom Lockyer,wlsWAL,DF,2023-2024,Luton Town,/en/squads/e297cd13/2023-2024/Luton-Town-Stats,28,1994,14,"1,169",84,34.2,13.0,14,84,10,0,,0,0.64,12,23,-11,-0.85,+0.03,12.7,27.0,-14.3,-1.10,-0.25,/en/players/37118440/matchlogs/2023-2024/summary/Tom-Lockyer-Match-Logs,9,2023-2024,0e44d56d-f73b-44ae-a192-ed86b3590920
/en/players/165cf989/Andy-Lonergan,165cf989,Andy Lonergan,ieIRL,GK,2023-2024,Everton,/en/squads/d3fd31cc/2023-2024/Everton-Stats,39,1983,0,,,,,0,,0,0,,10,,,,,,,,,,,,/en/players/165cf989/matchlogs/2023-2024/summary/Andy-Lonergan-Match-Logs,9,2023-2024,c2a1ac0e-6075-4b1e-a4ae-f016adf72592
/en/players/a2b105e0/Sean-Longstaff,a2b105e0,Sean Longstaff,engENG,MF,2023-2024,Newcastle Utd,/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats,25,1997,35,"2,747",78,80.3,30.5,30,88,25,5,24,0,1.54,74,50,+24,+0.79,+0.92,61.9,50.4,+11.5,+0.38,-0.04,/en/players/a2b105e0/matchlogs/2023-2024/summary/Sean-Longstaff-Match-Logs,9,2023-2024,b280861f-aae0-48aa-ada7-94f0b9a9a53f
/en/players/7af88b33/Max-Lowe,7af88b33,Max Lowe,engENG,"DF,MF",2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,26,1997,10,503,50,14.7,5.6,4,71,1,6,37,3,0.70,6,12,-6,-1.07,+0.87,7.0,11.0,-4.0,-0.71,+0.35,/en/players/7af88b33/matchlogs/2023-2024/summary/Max-Lowe-Match-Logs,9,2023-2024,f7da4970-2620-4723-9425-8d3320e44645
/en/players/6f7d826d/Douglas-Luiz,6f7d826d,Douglas Luiz,brBRA,MF,2023-2024,Aston Villa,/en/squads/8602292d/2023-2024/Aston-Villa-Stats,25,1998,35,"2,993",86,87.5,33.3,35,86,26,0,,0,1.69,65,57,+8,+0.24,-1.23,56.4,52.7,+3.7,+0.11,+0.18,/en/players/6f7d826d/matchlogs/2023-2024/summary/Douglas-Luiz-Match-Logs,9,2023-2024,fb5e2ddf-910d-477c-812c-1c8f19f54b08
/en/players/61aed9fe/Jayden-Luker,61aed9fe,Jayden Luker,engENG,MF,2023-2024,Luton Town,/en/squads/e297cd13/2023-2024/Luton-Town-Stats,18,2005,0,,,,,0,,0,0,,4,,,,,,,,,,,,/en/players/61aed9fe/matchlogs/2023-2024/summary/Jayden-Luker-Match-Logs,9,2023-2024,63acb5c3-6611-40b8-913e-da1ac53a1749
/en/players/c6e8cf1f/Sasa-Lukic,c6e8cf1f,Saša Lukić,rsSRB,MF,2023-2024,Fulham,/en/squads/fd962109/2023-2024/Fulham-Stats,26,1996,24,"1,122",47,32.8,12.5,13,77,5,11,12,9,1.08,14,20,-6,-0.48,-0.48,16.7,22.6,-5.9,-0.47,-0.23,/en/players/c6e8cf1f/matchlogs/2023-2024/summary/Sasa-Lukic-Match-Logs,9,2023-2024,df848c8e-59d6-4302-80d2-86431af5f99a
/en/players/cab9634e/Ian-Maatsen,cab9634e,Ian Maatsen,nlNED,"FW,MF",2023-2024,Chelsea,/en/squads/cff3d9bb/2023-2024/Chelsea-Stats,21,2002,12,209,17,6.1,2.3,1,57,0,11,14,8,1.67,2,5,-3,-1.29,-1.77,4.5,5.2,-0.6,-0.28,-0.76,/en/players/cab9634e/matchlogs/2023-2024/summary/Ian-Maatsen-Match-Logs,9,2023-2024,16ee450c-2e0a-47c9-a9d2-1070ffad588a
/en/players/83d074ff/Alexis-Mac-Allister,83d074ff,Alexis Mac Allister,arARG,MF,2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,24,1998,33,"2,599",79,76.0,28.9,31,83,17,2,17,0,2.15,62,34,+28,+0.97,-0.89,66.1,34.9,+31.2,+1.08,-0.11,/en/players/83d074ff/matchlogs/2023-2024/summary/Alexis-Mac-Allister-Match-Logs,9,2023-2024,2a2c7f91-39f5-4083-a816-164df7269361
/en/players/ee38d9c5/James-Maddison,ee38d9c5,James Maddison,engENG,MF,2023-2024,Tottenham,/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats,26,1996,28,"2,135",76,62.4,23.7,26,80,4,2,29,0,1.86,46,31,+15,+0.63,+0.77,41.9,33.2,+8.7,+0.37,+0.64,/en/players/ee38d9c5/matchlogs/2023-2024/summary/James-Maddison-Match-Logs,9,2023-2024,6898ae97-d959-4eb3-9f51-3d69d62f0b59
/en/players/bf34eebd/Noni-Madueke,bf34eebd,Noni Madueke,engENG,FW,2023-2024,Chelsea,/en/squads/cff3d9bb/2023-2024/Chelsea-Stats,21,2002,23,"1,053",46,30.8,11.7,13,70,2,10,14,10,1.74,28,19,+9,+0.77,+0.58,23.8,18.3,+5.6,+0.48,+0.06,/en/players/bf34eebd/matchlogs/2023-2024/summary/Noni-Madueke-Match-Logs,9,2023-2024,09c7406d-20ce-4281-a92a-19f9e66be5f1
/en/players/67ac5bb8/Gabriel-Magalhaes,67ac5bb8,Gabriel Magalhães,brBRA,DF,2023-2024,Arsenal,/en/squads/18bb7c10/2023-2024/Arsenal-Stats,25,1997,36,"3,044",85,89.0,33.8,34,89,32,2,13,2,2.36,78,26,+52,+1.54,-0.86,65.0,25.7,+39.3,+1.16,-0.98,/en/players/67ac5bb8/matchlogs/2023-2024/summary/Gabriel-Magalhaes-Match-Logs,9,2023-2024,bea9f147-e330-48ea-8c48-5f47098cd018
/en/players/d8931174/Harry-Maguire,d8931174,Harry Maguire,engENG,DF,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,30,1993,22,"1,653",75,48.3,18.4,18,88,17,4,20,3,1.68,33,29,+4,+0.22,+0.47,30.6,36.1,-5.5,-0.30,+0.05,/en/players/d8931174/matchlogs/2023-2024/summary/Harry-Maguire-Match-Logs,9,2023-2024,a0cca304-2d41-42e4-b4ba-a2b39c5f0673
/en/players/c6220452/Kobbie-Mainoo,c6220452,Kobbie Mainoo,engENG,MF,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,18,2005,24,"1,924",80,56.3,21.4,24,80,7,0,,5,1.50,33,31,+2,+0.09,+0.27,28.4,42.4,-14.0,-0.65,-0.74,/en/players/c6220452/matchlogs/2023-2024/summary/Kobbie-Mainoo-Match-Logs,9,2023-2024,5bc27f64-d639-42b1-83b9-717c9f0f1479
/en/players/a572e291/Orel-Mangala,a572e291,Orel Mangala,beBEL,MF,2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,25,1998,20,"1,563",78,45.7,17.4,19,82,10,1,4,1,0.85,16,31,-15,-0.86,-0.72,17.3,24.7,-7.4,-0.43,-0.62,/en/players/a572e291/matchlogs/2023-2024/summary/Orel-Mangala-Match-Logs,9,2023-2024,55bca0e8-bc0a-4f03-81db-179bdb7c98f3
/en/players/758dd7f0/Javier-Manquillo,758dd7f0,Javier Manquillo,esESP,DF,2023-2024,Newcastle Utd,/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats,29,1994,0,,,,,0,,0,0,,1,,,,,,,,,,,,/en/players/758dd7f0/matchlogs/2023-2024/summary/Javier-Manquillo-Match-Logs,9,2023-2024,c24b2629-5b30-489f-ba99-94a3ef5c4f9f
/en/players/d7f99582/Benson-Manuel,d7f99582,Benson Manuel,aoANG,"MF,FW",2023-2024,Burnley,/en/squads/943e8050/2023-2024/Burnley-Stats,26,1997,8,116,15,3.4,1.3,1,45,0,7,10,13,0.13,0,5,-5,-3.88,-3.01,0.5,4.3,-3.8,-3.00,-2.29,/en/players/d7f99582/matchlogs/2023-2024/summary/Benson-Manuel-Match-Logs,9,2023-2024,4905d138-59c4-40f6-8d6e-6ecde0f1ade5
/en/players/bb5fbd2b/Solly-March,bb5fbd2b,Solly March,engENG,"FW,DF",2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,29,1994,7,554,79,16.2,6.2,7,79,2,0,,1,1.43,13,11,+2,+0.32,+0.61,11.3,10.0,+1.2,+0.20,+0.19,/en/players/bb5fbd2b/matchlogs/2023-2024/summary/Solly-March-Match-Logs,9,2023-2024,2ecd8666-a1e0-468c-994b-74f5f384f1b8
/en/players/4d960fc3/Emiliano-Marcondes,4d960fc3,Emiliano Marcondes,dkDEN,"FW,MF",2023-2024,Bournemouth,/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats,28,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,/en/players/4d960fc3/matchlogs/2023-2024/summary/Emiliano-Marcondes-Match-Logs,9,2023-2024,64e89087-abea-4ad5-a5d8-cfe3eb727fed
/en/players/7923301c/Louie-Marsh,7923301c,Louie Marsh,engENG,FW,2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,19,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,,/en/players/7923301c/matchlogs/2023-2024/summary/Louie-Marsh-Match-Logs,9,2023-2024,4bbea781-e4f5-4e64-90b3-0e9c628d0c4f
/en/players/3a27f1bf/Callum-Marshall,3a27f1bf,Callum Marshall,nirNIR,FW,2023-2024,West Ham,/en/squads/7c21e445/2023-2024/West-Ham-United-Stats,18,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,/en/players/3a27f1bf/matchlogs/2023-2024/summary/Callum-Marshall-Match-Logs,9,2023-2024,f6db0214-0642-4b81-a9a1-09f98cd8b155
/en/players/a79abd8b/Filip-Marshall,a79abd8b,Filip Marshall,engENG,GK,2023-2024,Aston Villa,/en/squads/8602292d/2023-2024/Aston-Villa-Stats,20,2003,0,,,,,0,,0,0,,10,,,,,,,,,,,,/en/players/a79abd8b/matchlogs/2023-2024/summary/Filip-Marshall-Match-Logs,9,2023-2024,3dc3cd3c-5643-4935-8188-1ee05c51bb37
/en/players/8b788c01/Anthony-Martial,8b788c01,Anthony Martial,frFRA,FW,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,27,1995,13,448,34,13.1,5.0,5,65,0,8,16,3,1.38,11,6,+5,+1.00,+1.19,7.5,8.0,-0.4,-0.09,+0.27,/en/players/8b788c01/matchlogs/2023-2024/summary/Anthony-Martial-Match-Logs,9,2023-2024,47d31d8a-089d-4d7d-abd8-9ba20b1b9b98
/en/players/48a5a5d6/Gabriel-Martinelli,48a5a5d6,Gabriel Martinelli,brBRA,FW,2023-2024,Arsenal,/en/squads/18bb7c10/2023-2024/Arsenal-Stats,22,2001,35,"2,019",58,59.0,22.4,24,74,4,11,22,0,2.34,52,23,+29,+1.29,-0.83,43.8,14.5,+29.3,+1.30,+0.09,/en/players/48a5a5d6/matchlogs/2023-2024/summary/Gabriel-Martinelli-Match-Logs,9,2023-2024,2cb00315-75e8-48ba-8c41-7d0742e7bcb8
/en/players/7956236f/Emiliano-Martinez,7956236f,Emiliano Martínez,arARG,GK,2023-2024,Aston Villa,/en/squads/8602292d/2023-2024/Aston-Villa-Stats,30,1992,34,"3,015",89,88.2,33.5,34,89,33,0,,0,1.91,72,48,+24,+0.72,+2.72,58.8,49.8,+9.0,+0.27,+1.52,/en/players/7956236f/matchlogs/2023-2024/summary/Emiliano-Martinez-Match-Logs,9,2023-2024,67753a96-5fc1-489b-ad13-2eefb5be862e
/en/players/bac46a10/Lisandro-Martinez,bac46a10,Lisandro Martínez,arARG,DF,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,25,1998,11,646,59,18.9,7.2,8,74,2,3,19,0,1.82,12,12,0,0.00,+0.03,11.0,11.5,-0.5,-0.07,+0.32,/en/players/bac46a10/matchlogs/2023-2024/summary/Lisandro-Martinez-Match-Logs,9,2023-2024,7ece780c-3d94-43c2-9e35-babcf48d8230
/en/players/00464670/Dominic-Martins,00464670,Dominic Martins,ptPOR,MF,2023-2024,Luton Town,/en/squads/e297cd13/2023-2024/Luton-Town-Stats,17,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,,/en/players/00464670/matchlogs/2023-2024/summary/Dominic-Martins-Match-Logs,9,2023-2024,334eab3b-b6dd-4b85-a751-b7599d557fab
/en/players/eba1e557/Han-Noah-Massengo,eba1e557,Han-Noah Massengo,frFRA,"MF,DF",2023-2024,Burnley,/en/squads/943e8050/2023-2024/Burnley-Stats,22,2001,3,16,5,0.5,0.2,0,,0,3,5,5,0.33,2,0,+2,+11.25,+12.28,1.1,0.7,+0.4,+2.43,+3.23,/en/players/eba1e557/matchlogs/2023-2024/summary/Han-Noah-Massengo-Match-Logs,9,2023-2024,cb56402a-81fc-468c-b0cf-e65ed2504888
/en/players/feb5d972/Pape-Matar-Sarr,feb5d972,Pape Matar Sarr,snSEN,MF,2023-2024,Tottenham,/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats,20,2002,34,"2,069",61,60.5,23.0,27,71,4,7,23,0,1.79,40,27,+13,+0.57,+0.57,37.6,34.2,+3.4,+0.15,+0.05,/en/players/feb5d972/matchlogs/2023-2024/summary/Pape-Matar-Sarr-Match-Logs,9,2023-2024,79c2958a-a9bc-4c26-ae33-d66f69e850fa
/en/players/50e6dc35/Jean-Philippe-Mateta,50e6dc35,Jean-Philippe Mateta,frFRA,FW,2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,26,1997,35,"2,282",65,66.7,25.4,25,83,13,10,21,2,1.23,46,44,+2,+0.08,+0.32,33.5,38.8,-5.3,-0.21,-0.35,/en/players/50e6dc35/matchlogs/2023-2024/summary/Jean-Philippe-Mateta-Match-Logs,9,2023-2024,026afdbe-ccc0-435d-84f5-bef762be3873
/en/players/c036048e/Roshaun-Mathurin,c036048e,Roshaun Mathurin,engENG,FW,2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,19,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,/en/players/c036048e/matchlogs/2023-2024/summary/Roshaun-Mathurin-Match-Logs,9,2023-2024,68b5c362-7c36-4077-b55f-306952542656
/en/players/b217ef29/Joel-Matip,b217ef29,Joël Matip,cmCMR,DF,2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,31,1991,10,781,78,22.8,8.7,9,84,6,1,25,4,2.30,20,9,+11,+1.27,+0.11,16.6,11.3,+5.3,+0.61,-0.64,/en/players/b217ef29/matchlogs/2023-2024/summary/Joel-Matip-Match-Logs,9,2023-2024,f1390d99-8873-4a26-87ba-729a7bf14592
/en/players/ed383e43/Alex-Matos,ed383e43,Alex Matos,engENG,MF,2023-2024,Chelsea,/en/squads/cff3d9bb/2023-2024/Chelsea-Stats,18,2004,1,1,1,0.0,0.0,0,,0,1,1,12,3.00,0,0,0,0.00,-0.37,0.0,0.0,0.0,0.00,-0.43,/en/players/ed383e43/matchlogs/2023-2024/summary/Alex-Matos-Match-Logs,9,2023-2024,68fe75f7-77d7-4908-b9a4-8d20e65f4c0c
/en/players/27f4f772/Remi-Matthews,27f4f772,Remi Matthews,engENG,GK,2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,29,1994,1,4,4,0.1,0.0,0,,0,1,4,28,0.00,0,1,-1,-22.50,-22.50,0.3,0.1,+0.2,+5.54,+5.64,/en/players/27f4f772/matchlogs/2023-2024/summary/Remi-Matthews-Match-Logs,9,2023-2024,968efadb-8ffe-4e9e-b574-e8dd4b2f6280
/en/players/4bcf39f6/Neal-Maupay,4bcf39f6,Neal Maupay,frFRA,FW,2023-2024,Brentford,/en/squads/cd051869/2023-2024/Brentford-Stats,26,1996,29,"1,321",46,38.6,14.7,13,83,5,16,15,2,0.97,24,35,-11,-0.75,-0.84,24.1,25.1,-1.0,-0.07,-0.21,/en/players/4bcf39f6/matchlogs/2023-2024/summary/Neal-Maupay-Match-Logs,9,2023-2024,e320e6a0-7969-4ff3-9663-29519e785d85
/en/players/4bcf39f6/Neal-Maupay,4bcf39f6,Neal Maupay,frFRA,FW,2023-2024,Everton,/en/squads/d3fd31cc/2023-2024/Everton-Stats,26,1996,2,111,56,3.2,1.2,1,71,0,1,40,1,0.00,0,2,-2,-1.62,-1.38,2.8,1.5,+1.3,+1.08,+1.15,/en/players/4bcf39f6/matchlogs/2023-2024/summary/Neal-Maupay-Match-Logs,9,2023-2024,9d145f6e-ada2-464a-b31b-22c6a71461c8
/en/players/00963611/Konstantinos-Mavropanos,00963611,Konstantinos Mavropanos,grGRE,DF,2023-2024,West Ham,/en/squads/7c21e445/2023-2024/West-Ham-United-Stats,25,1997,19,"1,500",79,43.9,16.7,16,88,15,3,30,10,1.32,27,27,0,0.00,+0.66,23.7,29.4,-5.7,-0.34,+0.27,/en/players/00963611/matchlogs/2023-2024/summary/Konstantinos-Mavropanos-Match-Logs,9,2023-2024,dc85e74c-c7df-488e-a971-6e0e67a4f500
/en/players/493924a7/Kevin-Mbabu,493924a7,Kevin Mbabu,chSUI,"DF,MF",2023-2024,Fulham,/en/squads/fd962109/2023-2024/Fulham-Stats,28,1995,0,,,,,0,,0,0,,3,,,,,,,,,,,,/en/players/493924a7/matchlogs/2023-2024/summary/Kevin-Mbabu-Match-Logs,9,2023-2024,c53f5a16-418b-42f1-9bb2-a18e52a836a2
/en/players/6afaebf2/Bryan-Mbeumo,6afaebf2,Bryan Mbeumo,cmCMR,FW,2023-2024,Brentford,/en/squads/cd051869/2023-2024/Brentford-Stats,23,1999,25,"1,960",78,57.3,21.8,22,87,18,3,17,0,1.28,37,31,+6,+0.28,+1.20,36.2,28.3,+8.0,+0.37,+0.72,/en/players/6afaebf2/matchlogs/2023-2024/summary/Bryan-Mbeumo-Match-Logs,9,2023-2024,a175acf6-dc68-4172-abea-047ee971ef88
/en/players/96593e89/James-Mcatee,96593e89,James Mcatee,engENG,"MF,FW",2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,20,2002,30,"1,822",61,53.3,20.2,20,78,7,10,25,2,0.50,19,65,-46,-2.27,-0.98,21.9,39.9,-18.0,-0.89,+0.25,/en/players/96593e89/matchlogs/2023-2024/summary/James-Mcatee-Match-Logs,9,2023-2024,7221fd2b-0c35-41df-b8a2-6be6ec67f5b6
/en/players/96593e89/James-Mcatee,96593e89,James Mcatee,engENG,MF,2023-2024,Manchester City,/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats,20,2002,1,1,1,0.0,0.0,0,,0,1,1,2,3.00,0,0,0,0.00,-1.63,0.0,0.0,0.0,+3.22,+2.04,/en/players/96593e89/matchlogs/2023-2024/summary/James-Mcatee-Match-Logs,9,2023-2024,f68e1bb5-a33c-43b7-a801-8a98dcc83ef3
/en/players/5c42b6b6/John-Mcatee,5c42b6b6,John Mcatee,engENG,"FW,MF",2023-2024,Luton Town,/en/squads/e297cd13/2023-2024/Luton-Town-Stats,24,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,/en/players/5c42b6b6/matchlogs/2023-2024/summary/John-Mcatee-Match-Logs,9,2023-2024,83fd9ca7-3437-4a46-b034-7592d442aa42
/en/players/78b8ac63/Oliver-McBurnie,78b8ac63,Oliver McBurnie,sctSCO,FW,2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,27,1996,21,"1,280",61,37.4,14.2,15,75,6,6,25,3,0.29,20,40,-20,-1.41,+0.65,18.2,25.8,-7.6,-0.53,+0.76,/en/players/78b8ac63/matchlogs/2023-2024/summary/Oliver-McBurnie-Match-Logs,9,2023-2024,69cf2a9f-97f1-4e1d-8d23-9461795be5dc
/en/players/bf973eeb/James-McConnell,bf973eeb,James McConnell,engENG,MF,2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,18,2004,3,4,1,0.1,0.0,0,,0,3,1,15,3.00,1,0,+1,+22.50,+21.34,0.2,0.0,+0.2,+3.67,+2.57,/en/players/bf973eeb/matchlogs/2023-2024/summary/James-McConnell-Match-Logs,9,2023-2024,d700fc92-795d-4d12-98b4-d7720a7295f9
/en/players/b0df78a0/Jamie-McDonnell,b0df78a0,Jamie McDonnell,nirNIR,MF,2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,19,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,/en/players/b0df78a0/matchlogs/2023-2024/summary/Jamie-McDonnell-Match-Logs,9,2023-2024,0756490c-aeac-4b86-9589-e81133a20c2a
/en/players/90f91999/John-McGinn,90f91999,John McGinn,sctSCO,"MF,FW",2023-2024,Aston Villa,/en/squads/8602292d/2023-2024/Aston-Villa-Stats,28,1994,35,"2,999",86,87.7,33.3,35,86,24,0,,0,1.83,68,52,+16,+0.48,+0.69,56.6,48.6,+8.0,+0.24,+1.22,/en/players/90f91999/matchlogs/2023-2024/summary/John-McGinn-Match-Logs,9,2023-2024,c56c1eeb-624c-43a8-9b54-974567d60983
/en/players/9d316492/Callan-Mckenna,9d316492,Callan Mckenna,sctSCO,GK,2023-2024,Bournemouth,/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats,16,2006,0,,,,,0,,0,0,,3,,,,,,,,,,,,/en/players/9d316492/matchlogs/2023-2024/summary/Callan-Mckenna-Match-Logs,9,2023-2024,fc0c08f1-58b7-4a45-a151-9e46409eb653
/en/players/4e5a4cbc/Scott-McKenna,4e5a4cbc,Scott McKenna,sctSCO,DF,2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,26,1996,5,416,83,12.2,4.6,5,83,4,0,,1,1.40,7,6,+1,+0.22,+0.79,5.0,5.7,-0.7,-0.14,-0.06,/en/players/4e5a4cbc/matchlogs/2023-2024/summary/Scott-McKenna-Match-Logs,9,2023-2024,9c093986-172d-4da9-9bc9-a4a261a751f1
