player_link,player_id,player_name,nationality,position,team_id,team_name,team_link,age,birth_year,minutes_90s,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,matches_link,competition_id,season_id,id
/en/players/a712ca2b/Issa-Diop,a712ca2b,Issa Diop,frFRA,DF,2023-2024,Fulham,/en/squads/fd962109/2023-2024/Fulham-Stats,26,1997,15.8,1080,1041,37,22,1,5,0,2,0,0,0,0,950,2,13,/en/players/a712ca2b/matchlogs/2023-2024/passing_types/Issa-Diop-Match-Logs,9,2023-2024,d63b6e46-fb51-41d7-b27b-609634302f6b
/en/players/ad82197c/Axel-Disasi,ad82197c,Axel Disasi,frFRA,DF,2023-2024,Chelsea,/en/squads/cff3d9bb/2023-2024/Chelsea-Stats,25,1998,28.7,2256,2153,98,49,3,11,10,43,0,0,0,0,2031,5,19,/en/players/ad82197c/matchlogs/2023-2024/passing_types/Axel-Disasi-Match-Logs,9,2023-2024,c15ee3bd-e1f3-4e60-aa83-688d573d3f91
/en/players/733f1a7d/Ben-Doak,733f1a7d,Ben Doak,sctSCO,FW,2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,17,2005,0.2,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,/en/players/733f1a7d/matchlogs/2023-2024/passing_types/Ben-Doak-Match-Logs,9,2023-2024,9abd292e-d590-47fc-b418-fa45e934a4f8
/en/players/e814e1cf/Lewis-Dobbin,e814e1cf,Lewis Dobbin,engENG,MF,2023-2024,Everton,/en/squads/d3fd31cc/2023-2024/Everton-Stats,20,2003,2.6,65,60,3,1,0,0,7,2,0,0,0,0,44,2,3,/en/players/e814e1cf/matchlogs/2023-2024/passing_types/Lewis-Dobbin-Match-Logs,9,2023-2024,8f81dbbd-0dfb-481d-83a8-1c35d0cbfeaa
/en/players/d557d734/Matt-Doherty,d557d734,Matt Doherty,ieIRL,"DF,MF",2023-2024,Wolves,/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats,31,1992,12.8,653,566,87,11,0,5,13,76,0,0,0,0,515,0,18,/en/players/d557d734/matchlogs/2023-2024/passing_types/Matt-Doherty-Match-Logs,9,2023-2024,92edb803-a6c5-43a8-b912-d696992678cf
/en/players/fffea3e5/Jeremy-Doku,fffea3e5,Jeremy Doku,beBEL,"FW,MF",2023-2024,Manchester City,/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats,21,2002,17.7,852,844,8,0,2,2,61,5,3,0,0,0,693,0,34,/en/players/fffea3e5/matchlogs/2023-2024/passing_types/Jeremy-Doku-Match-Logs,9,2023-2024,6e7e6f82-3072-4697-bc0a-6848dc478377
/en/players/20b3a502/Nicolas-Dominguez,20b3a502,Nicolás Domínguez,arARG,"MF,FW",2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,25,1998,16.6,843,817,22,10,2,5,6,4,1,0,1,0,714,4,13,/en/players/20b3a502/matchlogs/2023-2024/passing_types/Nicolas-Dominguez-Match-Logs,9,2023-2024,16767622-7d25-498e-9fb4-e3e967aa3236
/en/players/5e4d9b48/Jamie-Donley,5e4d9b48,Jamie Donley,nirNIR,FW,2023-2024,Tottenham,/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats,18,2005,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,/en/players/5e4d9b48/matchlogs/2023-2024/passing_types/Jamie-Donley-Match-Logs,9,2023-2024,fcbd1c28-6ca2-403b-8d82-945f3c48b4fe
/en/players/02b29014/Abdoulaye-Doucoure,02b29014,Abdoulaye Doucouré,mlMLI,"FW,MF",2023-2024,Everton,/en/squads/d3fd31cc/2023-2024/Everton-Stats,30,1993,29.2,893,876,16,0,1,1,26,0,0,0,0,0,683,1,29,/en/players/02b29014/matchlogs/2023-2024/passing_types/Abdoulaye-Doucoure-Match-Logs,9,2023-2024,b725e210-7dbb-4ea2-a7c1-f147735ad2c4
/en/players/ce4f40c7/Cheick-Doucoure,ce4f40c7,Cheick Doucouré,mlMLI,MF,2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,23,2000,10.2,422,418,4,4,5,0,1,0,0,0,0,0,367,0,7,/en/players/ce4f40c7/matchlogs/2023-2024/passing_types/Cheick-Doucoure-Match-Logs,9,2023-2024,f0e96983-47aa-45b1-90f3-9e3a6060e540
/en/players/bf33b257/Alfie-Doughty,bf33b257,Alfie Doughty,engENG,DF,2023-2024,Luton Town,/en/squads/e297cd13/2023-2024/Luton-Town-Stats,23,1999,32.5,1686,1190,489,89,0,9,340,249,151,66,80,5,1121,7,60,/en/players/bf33b257/matchlogs/2023-2024/passing_types/Alfie-Doughty-Match-Logs,9,2023-2024,2277d613-ced5-4112-b659-387765e8c06c
/en/players/5526deb1/Tommy-Doyle,5526deb1,Tommy Doyle,engENG,MF,2023-2024,Wolves,/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats,21,2001,13.6,955,878,69,44,2,15,28,8,15,8,3,0,801,8,11,/en/players/5526deb1/matchlogs/2023-2024/passing_types/Tommy-Doyle-Match-Logs,9,2023-2024,c0acc621-b22f-4e44-83d2-6ab53fe1803d
/en/players/620922ed/Radu-Dragusin,620922ed,Radu Drăgușin,roROU,DF,2023-2024,Tottenham,/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats,21,2002,4.8,370,352,18,8,1,0,0,1,0,0,0,0,326,0,3,/en/players/620922ed/matchlogs/2023-2024/passing_types/Radu-Dragusin-Match-Logs,9,2023-2024,f990d05a-9b1f-4cab-afe6-59d6edb3212f
/en/players/3a949a25/Martin-Dubravka,3a949a25,Martin Dúbravka,skSVK,GK,2023-2024,Newcastle Utd,/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats,34,1989,22.1,651,443,206,37,0,1,0,0,0,0,0,0,519,2,0,/en/players/3a949a25/matchlogs/2023-2024/passing_types/Martin-Dubravka-Match-Logs,9,2023-2024,b2577a2e-b3fd-45c7-b6b3-ad82655198ee
/en/players/3fe6bd8c/Paul-Dummett,3fe6bd8c,Paul Dummett,wlsWAL,DF,2023-2024,Newcastle Utd,/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats,31,1991,0.2,23,22,1,0,0,0,0,1,0,0,0,0,21,0,0,/en/players/3fe6bd8c/matchlogs/2023-2024/passing_types/Paul-Dummett-Match-Logs,9,2023-2024,11f6d50c-7145-491e-b7bd-2c563df09a1e
/en/players/282f75f3/Lewis-Dunk,282f75f3,Lewis Dunk,engENG,DF,2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,31,1991,31.9,3233,3005,219,115,2,16,7,5,0,0,0,0,2977,9,5,/en/players/282f75f3/matchlogs/2023-2024/passing_types/Lewis-Dunk-Match-Logs,9,2023-2024,5f5df8ac-0b5a-4711-8839-e2ab5d085eba
/en/players/414184f7/Jader-Duran,414184f7,Jáder Durán,coCOL,"FW,MF",2023-2024,Aston Villa,/en/squads/8602292d/2023-2024/Aston-Villa-Stats,19,2003,5.3,121,117,4,1,0,0,6,1,0,0,0,0,83,0,10,/en/players/414184f7/matchlogs/2023-2024/passing_types/Jader-Duran-Match-Logs,9,2023-2024,a5c70ba0-e1d3-47fb-8771-15be7990496f
/en/players/123d2733/George-Earthy,123d2733,George Earthy,engENG,FW,2023-2024,West Ham,/en/squads/7c21e445/2023-2024/West-Ham-United-Stats,18,2004,0.4,17,17,0,0,0,0,0,0,0,0,0,0,16,0,0,/en/players/123d2733/matchlogs/2023-2024/passing_types/George-Earthy-Match-Logs,9,2023-2024,5c3b73ef-8e89-4c36-b76d-503e30edde02
/en/players/3bb7b8b4/Ederson,3bb7b8b4,Ederson,brBRA,GK,2023-2024,Manchester City,/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats,29,1993,30.9,1234,1077,157,43,0,9,0,0,0,0,0,0,1077,0,1,/en/players/3bb7b8b4/matchlogs/2023-2024/passing_types/Ederson-Match-Logs,9,2023-2024,a77b0b85-efc0-48d1-8ac2-bab24a91d199
/en/players/0562b7f1/Odsonne-Edouard,0562b7f1,Odsonne Édouard,frFRA,"FW,MF",2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,25,1998,17.3,350,338,9,0,4,0,10,0,1,0,0,0,249,3,20,/en/players/0562b7f1/matchlogs/2023-2024/passing_types/Odsonne-Edouard-Match-Logs,9,2023-2024,3e986f62-ee39-4548-aa79-eb70edd5229e
/en/players/debe38a0/John-Egan,debe38a0,John Egan,ieIRL,DF,2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,30,1992,5.4,185,181,2,2,0,0,0,0,0,0,0,0,128,2,1,/en/players/debe38a0/matchlogs/2023-2024/passing_types/John-Egan-Match-Logs,9,2023-2024,2dd7f475-7c3f-45ce-b9f8-2123994fb1f1
/en/players/3d554589/Hjalmar-Ekdal,3d554589,Hjalmar Ekdal,seSWE,DF,2023-2024,Burnley,/en/squads/943e8050/2023-2024/Burnley-Stats,24,1998,4.9,217,213,4,4,0,2,0,0,0,0,0,0,191,0,1,/en/players/3d554589/matchlogs/2023-2024/passing_types/Hjalmar-Ekdal-Match-Logs,9,2023-2024,aef8fb8f-3989-444c-9bba-d18f434629e8
/en/players/2fba6108/Anthony-Elanga,2fba6108,Anthony Elanga,seSWE,"FW,MF",2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,21,2002,27.0,712,695,13,0,4,2,58,6,0,0,0,0,498,4,37,/en/players/2fba6108/matchlogs/2023-2024/passing_types/Anthony-Elanga-Match-Logs,9,2023-2024,6ed0870c-3989-46d4-a3b4-0373c57f3678
/en/players/b9e1436c/Harvey-Elliott,b9e1436c,Harvey Elliott,engENG,"MF,FW",2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,20,2003,15.0,986,932,44,4,3,8,62,10,19,9,7,0,825,10,17,/en/players/b9e1436c/matchlogs/2023-2024/passing_types/Harvey-Elliott-Match-Logs,9,2023-2024,9db0f6c1-2ff4-47db-8957-1d72925cda82
/en/players/47a34c4f/Mohamed-Elneny,47a34c4f,Mohamed Elneny,egEGY,MF,2023-2024,Arsenal,/en/squads/18bb7c10/2023-2024/Arsenal-Stats,31,1992,0.3,40,39,1,1,0,0,0,0,0,0,0,0,39,0,0,/en/players/47a34c4f/matchlogs/2023-2024/passing_types/Mohamed-Elneny-Match-Logs,9,2023-2024,b6ad01bc-6545-44dd-8bb4-c8a2f29b6e78
/en/players/df8b52a5/Emerson,df8b52a5,Emerson,brBRA,DF,2023-2024,Tottenham,/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats,24,1999,12.9,1038,915,122,45,1,2,14,75,0,0,0,0,937,1,23,/en/players/df8b52a5/matchlogs/2023-2024/passing_types/Emerson-Match-Logs,9,2023-2024,308d7a62-c0bf-44a0-9188-78077f9fd768
/en/players/9cfbad36/Julio-Enciso,9cfbad36,Julio Enciso,pyPAR,"MF,FW",2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,19,2004,5.3,178,168,8,2,2,0,8,1,2,0,0,0,132,2,5,/en/players/9cfbad36/matchlogs/2023-2024/passing_types/Julio-Enciso-Match-Logs,9,2023-2024,0f1430a9-e4a0-4278-a2ce-af509999d6d1
/en/players/c149016b/Wataru-Endo,c149016b,Wataru Endo,jpJPN,MF,2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,30,1993,19.1,1315,1295,16,13,5,1,4,2,0,0,0,0,1157,4,19,/en/players/c149016b/matchlogs/2023-2024/passing_types/Wataru-Endo-Match-Logs,9,2023-2024,bb19e536-21bd-4722-a255-c02b1e7e6208
/en/players/980522ec/Christian-Eriksen,980522ec,Christian Eriksen,dkDEN,MF,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,31,1992,12.7,805,745,55,25,5,9,43,3,26,12,8,2,648,5,13,/en/players/980522ec/matchlogs/2023-2024/passing_types/Christian-Eriksen-Match-Logs,9,2023-2024,a04047a6-6fe7-4a35-a6f4-bc4d03bf931e
/en/players/1a066e69/Maxime-Esteve,1a066e69,Maxime Estève,frFRA,DF,2023-2024,Burnley,/en/squads/943e8050/2023-2024/Burnley-Stats,21,2002,14.5,821,754,66,13,1,3,5,5,0,0,0,0,690,1,10,/en/players/1a066e69/matchlogs/2023-2024/passing_types/Maxime-Esteve-Match-Logs,9,2023-2024,8a5d860e-42ae-49a7-a5b9-c00d7bd7a466
/en/players/d38fdf53/Pervis-Estupinan,d38fdf53,Pervis Estupiñán,ecECU,DF,2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,25,1998,13.8,962,851,107,22,1,3,65,73,12,6,2,0,809,4,20,/en/players/d38fdf53/matchlogs/2023-2024/passing_types/Pervis-Estupinan-Match-Logs,9,2023-2024,d126d77a-d135-4ad5-8ac3-d0e3acec940d
/en/players/f8fcd2a5/Jonny-Evans,f8fcd2a5,Jonny Evans,nirNIR,DF,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,35,1988,15.5,832,778,51,18,1,0,0,3,0,0,0,0,729,3,7,/en/players/f8fcd2a5/matchlogs/2023-2024/passing_types/Jonny-Evans-Match-Logs,9,2023-2024,0a024e89-b2ab-4903-aeb3-01465bc04b49
/en/players/ae4fc6a4/Eberechi-Eze,ae4fc6a4,Eberechi Eze,engENG,"MF,FW",2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,25,1998,22.8,909,759,144,54,7,6,107,5,71,30,23,3,700,6,20,/en/players/ae4fc6a4/matchlogs/2023-2024/passing_types/Eberechi-Eze-Match-Logs,9,2023-2024,9fca11e6-6d5d-4587-aabc-d91780729ecd
/en/players/9328b835/Lukasz-Fabianski,9328b835,Łukasz Fabiański,plPOL,GK,2023-2024,West Ham,/en/squads/7c21e445/2023-2024/West-Ham-United-Stats,38,1985,8.0,239,161,77,21,0,3,0,0,0,0,0,0,160,1,1,/en/players/9328b835/matchlogs/2023-2024/passing_types/Lukasz-Fabianski-Match-Logs,9,2023-2024,671a48f2-1f61-4b86-810e-1a0b91c137a5
/en/players/745ca0a3/Romain-Faivre,745ca0a3,Romain Faivre,frFRA,"MF,FW",2023-2024,Bournemouth,/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats,25,1998,0.5,26,25,1,1,0,0,3,0,0,0,0,0,19,0,0,/en/players/745ca0a3/matchlogs/2023-2024/passing_types/Romain-Faivre-Match-Logs,9,2023-2024,e354712c-702a-4fbd-bf81-3df28a0a32c7
/en/players/0ba976e4/Ansu-Fati,0ba976e4,Ansu Fati,esESP,"MF,FW",2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,20,2002,5.8,210,203,4,2,1,1,3,0,0,0,0,0,178,3,10,/en/players/0ba976e4/matchlogs/2023-2024/passing_types/Ansu-Fati-Match-Logs,9,2023-2024,b91a097a-c52f-435b-a554-8cd95f73d970
/en/players/51a3c4c8/Felipe,51a3c4c8,Felipe,brBRA,DF,2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,34,1989,4.2,215,206,8,7,0,1,0,1,0,0,0,0,183,1,1,/en/players/51a3c4c8/matchlogs/2023-2024/passing_types/Felipe-Match-Logs,9,2023-2024,1de76d71-a79b-400c-b14a-d7cea2f3803d
/en/players/4596da74/Evan-Ferguson,4596da74,Evan Ferguson,ieIRL,FW,2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,18,2004,15.2,303,269,32,0,1,0,1,0,0,0,0,0,244,2,13,/en/players/4596da74/matchlogs/2023-2024/passing_types/Evan-Ferguson-Match-Logs,9,2023-2024,f20df380-c6ef-4a20-9dfc-09451dfbd327
/en/players/507c7bdf/Bruno-Fernandes,507c7bdf,Bruno Fernandes,ptPOR,"MF,FW",2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,28,1994,34.6,2179,1872,284,64,30,22,223,22,151,46,55,8,1590,23,62,/en/players/507c7bdf/matchlogs/2023-2024/passing_types/Bruno-Fernandes-Match-Logs,9,2023-2024,f32b3eb0-c34e-4ff8-87be-8072584a3481
/en/players/5ff4ab71/Enzo-Fernandez,5ff4ab71,Enzo Fernández,arARG,MF,2023-2024,Chelsea,/en/squads/cff3d9bb/2023-2024/Chelsea-Stats,22,2001,24.5,1862,1756,89,52,21,28,45,5,22,4,7,0,1574,17,30,/en/players/5ff4ab71/matchlogs/2023-2024/passing_types/Enzo-Fernandez-Match-Logs,9,2023-2024,4e864825-b640-4e9c-a5f6-dee182d05ee1
/en/players/b63e789d/John-Fleck,b63e789d,John Fleck,sctSCO,"MF,DF",2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,31,1991,1.0,40,36,4,2,1,0,0,0,0,0,0,0,29,0,0,/en/players/b63e789d/matchlogs/2023-2024/passing_types/John-Fleck-Match-Logs,9,2023-2024,4de49f49-3509-4143-8171-55c8a4e60154
/en/players/a92ab7be/Mark-Flekken,a92ab7be,Mark Flekken,nlNED,GK,2023-2024,Brentford,/en/squads/cd051869/2023-2024/Brentford-Stats,30,1993,36.5,1580,1122,455,166,0,5,0,0,0,0,0,0,1131,3,0,/en/players/a92ab7be/matchlogs/2023-2024/passing_types/Mark-Flekken-Match-Logs,9,2023-2024,9eaf62a4-6420-431b-813e-365798af68ac
/en/players/ed1e53f3/Phil-Foden,ed1e53f3,Phil Foden,engENG,"FW,MF",2023-2024,Manchester City,/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats,23,2000,31.7,1767,1684,79,19,15,6,89,4,50,26,14,0,1511,4,49,/en/players/ed1e53f3/matchlogs/2023-2024/passing_types/Phil-Foden-Match-Logs,9,2023-2024,7806410c-efed-490d-acdd-f3ec3f2cbd24
/en/players/96cf7b61/Wes-Foderingham,96cf7b61,Wes Foderingham,engENG,GK,2023-2024,Sheffield Utd,/en/squads/1df6b87e/2023-2024/Sheffield-United-Stats,32,1991,29.4,1055,659,386,124,0,4,0,0,0,0,0,0,596,10,1,/en/players/96cf7b61/matchlogs/2023-2024/passing_types/Wes-Foderingham-Match-Logs,9,2023-2024,b64a8c0b-3761-418e-9192-720954466b12
/en/players/82927de4/Pablo-Fornals,82927de4,Pablo Fornals,esESP,"MF,FW",2023-2024,West Ham,/en/squads/7c21e445/2023-2024/West-Ham-United-Stats,27,1996,4.7,210,204,6,2,0,2,8,2,0,0,0,0,162,0,6,/en/players/82927de4/matchlogs/2023-2024/passing_types/Pablo-Fornals-Match-Logs,9,2023-2024,c4f81ac7-1d9e-4563-92d5-a54fbcd0cf40
/en/players/1b9728b0/Omari-Forson,1b9728b0,Omari Forson,engENG,FW,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,19,2004,0.8,33,32,1,0,0,0,0,0,0,0,0,0,30,0,1,/en/players/1b9728b0/matchlogs/2023-2024/passing_types/Omari-Forson-Match-Logs,9,2023-2024,897da9d9-6eac-4a96-a8da-3f2a35e93786
/en/players/f84a807c/Lyle-Foster,f84a807c,Lyle Foster,zaRSA,"FW,MF",2023-2024,Burnley,/en/squads/943e8050/2023-2024/Burnley-Stats,22,2000,21.1,461,430,29,2,3,5,3,4,0,0,0,0,312,2,16,/en/players/f84a807c/matchlogs/2023-2024/passing_types/Lyle-Foster-Match-Logs,9,2023-2024,2b1cb038-b7d2-4dfc-89cf-969a3e06e075
/en/players/077faf72/Matheus-Franca,077faf72,Matheus França,brBRA,"MF,FW",2023-2024,Crystal Palace,/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats,19,2004,2.6,79,69,10,1,0,1,14,0,9,5,2,0,51,0,5,/en/players/077faf72/matchlogs/2023-2024/passing_types/Matheus-Franca-Match-Logs,9,2023-2024,d7d052c0-fd94-4796-9fd2-837c2f590e8a
/en/players/00b77ecf/Nathan-Fraser,00b77ecf,Nathan Fraser,ieIRL,FW,2023-2024,Wolves,/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats,18,2005,2.1,42,39,3,0,0,0,0,0,0,0,0,0,33,0,3,/en/players/00b77ecf/matchlogs/2023-2024/passing_types/Nathan-Fraser-Match-Logs,9,2023-2024,a7d26194-f70b-4578-9435-73cd038d3466
/en/players/1971591f/Cody-Gakpo,1971591f,Cody Gakpo,nlNED,"FW,MF",2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,24,1999,18.3,564,547,15,5,1,2,21,6,0,0,0,0,436,2,15,/en/players/1971591f/matchlogs/2023-2024/passing_types/Cody-Gakpo-Match-Logs,9,2023-2024,4e68b96d-c5a7-4727-a8cf-4c230f234311
/en/players/c2731c10/Conor-Gallagher,c2731c10,Conor Gallagher,engENG,MF,2023-2024,Chelsea,/en/squads/cff3d9bb/2023-2024/Chelsea-Stats,23,2000,34.8,2018,1889,122,50,5,7,64,17,45,15,12,2,1801,7,29,/en/players/c2731c10/matchlogs/2023-2024/passing_types/Conor-Gallagher-Match-Logs,9,2023-2024,db9c3d80-99ab-457f-8773-64e03b06e8b4
/en/players/72c812f3/Idrissa-Gana-Gueye,72c812f3,Idrissa Gana Gueye,snSEN,MF,2023-2024,Everton,/en/squads/d3fd31cc/2023-2024/Everton-Stats,33,1989,20.9,898,882,13,3,2,6,11,4,0,0,0,0,758,3,14,/en/players/72c812f3/matchlogs/2023-2024/passing_types/Idrissa-Gana-Gueye-Match-Logs,9,2023-2024,f3409279-e81a-46e8-a802-5524adcc1160
/en/players/7aa8adfe/Alejandro-Garnacho,7aa8adfe,Alejandro Garnacho,arARG,FW,2023-2024,Manchester Utd,/en/squads/19538871/2023-2024/Manchester-United-Stats,19,2004,28.5,901,885,13,3,2,4,58,6,4,2,0,0,675,3,50,/en/players/7aa8adfe/matchlogs/2023-2024/passing_types/Alejandro-Garnacho-Match-Logs,9,2023-2024,9f253178-c16a-4c82-a746-1d080ff6a4d8
/en/players/4e015693/James-Garner,4e015693,James Garner,engENG,MF,2023-2024,Everton,/en/squads/d3fd31cc/2023-2024/Everton-Stats,22,2001,33.4,1244,1082,155,36,4,6,112,14,59,55,3,0,958,7,28,/en/players/4e015693/matchlogs/2023-2024/passing_types/James-Garner-Match-Logs,9,2023-2024,da28dffb-8757-4dd2-94a6-adb85fa31b06
/en/players/f7b1d4e0/Saman-Ghoddos,f7b1d4e0,Saman Ghoddos,irIRN,DF,2023-2024,Brentford,/en/squads/cd051869/2023-2024/Brentford-Stats,29,1993,8.2,448,370,74,15,0,3,42,34,24,10,10,0,325,4,8,/en/players/f7b1d4e0/matchlogs/2023-2024/passing_types/Saman-Ghoddos-Match-Logs,9,2023-2024,748cae9f-cea4-4735-8e97-fff08f7d5836
/en/players/32f60ed8/Morgan-Gibbs-White,32f60ed8,Morgan Gibbs-White,engENG,"MF,FW",2023-2024,Nott'ham Forest,/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats,23,2000,35.1,1482,1257,214,91,17,17,182,5,97,42,45,0,1046,11,30,/en/players/32f60ed8/matchlogs/2023-2024/passing_types/Morgan-Gibbs-White-Match-Logs,9,2023-2024,10a73d16-4a83-4e9e-b7a6-275738b88402
/en/players/7b5ab7f2/Bryan-Gil,7b5ab7f2,Bryan Gil,esESP,"FW,MF",2023-2024,Tottenham,/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats,22,2001,2.3,157,155,2,0,0,0,11,2,0,0,0,0,127,0,7,/en/players/7b5ab7f2/matchlogs/2023-2024/passing_types/Bryan-Gil-Match-Logs,9,2023-2024,2bd531da-bb9b-4bbf-a90b-93df2893d74f
/en/players/d91f104d/Alfie-Gilchrist,d91f104d,Alfie Gilchrist,engENG,DF,2023-2024,Chelsea,/en/squads/cff3d9bb/2023-2024/Chelsea-Stats,19,2003,2.3,141,121,19,3,0,0,1,16,0,0,0,0,121,1,0,/en/players/d91f104d/matchlogs/2023-2024/passing_types/Alfie-Gilchrist-Match-Logs,9,2023-2024,623fb899-8f23-4b3b-9581-e8853b086f5a
/en/players/73b1d65b/Ryan-Giles,73b1d65b,Ryan Giles,engENG,"DF,MF",2023-2024,Luton Town,/en/squads/e297cd13/2023-2024/Luton-Town-Stats,23,2000,5.6,218,157,61,6,0,0,49,41,14,6,8,0,140,0,8,/en/players/73b1d65b/matchlogs/2023-2024/passing_types/Ryan-Giles-Match-Logs,9,2023-2024,57031a8a-d52a-4722-8ac2-0bffff491013
/en/players/df10e27c/Billy-Gilmour,df10e27c,Billy Gilmour,sctSCO,MF,2023-2024,Brighton,/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats,22,2001,23.6,2107,2036,64,34,9,8,34,1,20,11,9,0,1915,7,15,/en/players/df10e27c/matchlogs/2023-2024/passing_types/Billy-Gilmour-Match-Logs,9,2023-2024,73fd35c7-ffd8-424e-97ce-b58d72076877
/en/players/9f7c837d/Ben-Godfrey,9f7c837d,Ben Godfrey,engENG,DF,2023-2024,Everton,/en/squads/d3fd31cc/2023-2024/Everton-Stats,25,1998,12.4,484,363,118,0,0,1,21,118,0,0,0,0,336,3,20,/en/players/9f7c837d/matchlogs/2023-2024/passing_types/Ben-Godfrey-Match-Logs,9,2023-2024,4bffdecb-0458-4529-9929-6f2e7d16dd73
/en/players/1961b2aa/Andre-Gomes,1961b2aa,André Gomes,ptPOR,"MF,FW",2023-2024,Everton,/en/squads/d3fd31cc/2023-2024/Everton-Stats,30,1993,5.6,291,257,32,11,4,3,26,4,10,7,0,0,223,2,7,/en/players/1961b2aa/matchlogs/2023-2024/passing_types/Andre-Gomes-Match-Logs,9,2023-2024,7d118e4b-d4c7-4573-9553-901dfb1e1b4b
/en/players/8b57ad2c/Joao-Gomes,8b57ad2c,João Gomes,brBRA,MF,2023-2024,Wolves,/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats,22,2001,29.4,1279,1209,62,35,7,5,25,9,14,4,4,3,1051,8,32,/en/players/8b57ad2c/matchlogs/2023-2024/passing_types/Joao-Gomes-Match-Logs,9,2023-2024,df040c2f-1003-43f9-b6af-a78225678135
/en/players/f0caab96/Toti-Gomes,f0caab96,Toti Gomes,ptPOR,DF,2023-2024,Wolves,/en/squads/8cec06e1/2023-2024/Wolverhampton-Wanderers-Stats,24,1999,30.8,1847,1685,158,41,1,5,13,117,0,0,0,0,1516,4,22,/en/players/f0caab96/matchlogs/2023-2024/passing_types/Toti-Gomes-Match-Logs,9,2023-2024,e4ac76e6-3d5f-440f-9f17-1a3ce1d21285
/en/players/7a11550b/Joe-Gomez,7a11550b,Joe Gomez,engENG,DF,2023-2024,Liverpool,/en/squads/822bd0ba/2023-2024/Liverpool-Stats,26,1997,19.8,1345,1172,169,14,3,9,39,153,0,0,0,0,1114,4,29,/en/players/7a11550b/matchlogs/2023-2024/passing_types/Joe-Gomez-Match-Logs,9,2023-2024,65088ec3-f350-4c8f-9440-956f9c271cff
/en/players/01e5f06e/Sergio-Gomez,01e5f06e,Sergio Gómez,esESP,"FW,MF",2023-2024,Manchester City,/en/squads/b8fd03ef/2023-2024/Manchester-City-Stats,22,2000,0.6,54,52,2,0,1,0,4,1,1,1,0,0,46,0,1,/en/players/01e5f06e/matchlogs/2023-2024/passing_types/Sergio-Gomez-Match-Logs,9,2023-2024,afa76959-76cb-45e8-aa9d-dc9e882ab1a2
